"",BBK01.OUK230,BBK01.OUK230_FLAGS
"",Time deposits of domestic government / for more than two years / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:40,
1999-01,0.274,
1999-02,0.284,
1999-03,0.286,
1999-04,0.305,
1999-05,0.299,
1999-06,0.309,
1999-07,0.342,
1999-08,0.363,
1999-09,0.383,
1999-10,0.403,
1999-11,0.405,
1999-12,0.422,
2000-01,0.445,
2000-02,0.445,
2000-03,0.444,
2000-04,0.446,
2000-05,0.458,
2000-06,0.473,
2000-07,0.476,
2000-08,0.478,
2000-09,0.483,
2000-10,0.483,
2000-11,0.486,
2000-12,0.490,
2001-01,0.483,
2001-02,0.541,
2001-03,0.520,
2001-04,0.555,
2001-05,0.575,
2001-06,0.626,
2001-07,0.615,
2001-08,0.554,
2001-09,0.521,
2001-10,0.487,
2001-11,0.476,
2001-12,0.456,
2002-01,0.454,
2002-02,0.446,
2002-03,0.450,
2002-04,0.441,
2002-05,0.441,
2002-06,0.439,
2002-07,0.436,
2002-08,0.483,
2002-09,0.465,
2002-10,0.505,
2002-11,0.499,
2002-12,0.497,
2003-01,0.481,
2003-02,0.501,
2003-03,0.519,
2003-04,0.520,
2003-05,0.516,
2003-06,0.506,
2003-07,0.481,
2003-08,0.536,
2003-09,0.534,
2003-10,0.534,
2003-11,0.535,
2003-12,0.521,
2004-01,0.522,
2004-02,0.518,
2004-03,0.540,
2004-04,0.557,
2004-05,0.564,
2004-06,0.557,
2004-07,0.552,
2004-08,0.546,
2004-09,0.582,
2004-10,0.579,
2004-11,0.572,
2004-12,0.593,
2005-01,0.628,
2005-02,0.653,
2005-03,0.624,
2005-04,0.602,
2005-05,0.592,
2005-06,0.592,
2005-07,0.583,
2005-08,0.559,
2005-09,0.564,
2005-10,0.571,
2005-11,0.583,
2005-12,0.579,
2006-01,0.614,
2006-02,0.613,
2006-03,0.607,
2006-04,0.610,
2006-05,0.685,
2006-06,0.697,
2006-07,0.697,
2006-08,0.697,
2006-09,0.732,
2006-10,0.730,
2006-11,0.767,
2006-12,0.774,
2007-01,0.767,
2007-02,0.767,
2007-03,0.763,
2007-04,0.763,
2007-05,0.762,
2007-06,0.757,
2007-07,0.796,
2007-08,0.796,
2007-09,0.796,
2007-10,0.786,
2007-11,0.785,
2007-12,0.784,
2008-01,0.761,
2008-02,0.759,
2008-03,0.761,
2008-04,0.783,
2008-05,0.774,
2008-06,0.779,
2008-07,0.775,
2008-08,0.773,
2008-09,0.783,
2008-10,0.779,
2008-11,0.779,
2008-12,0.777,
2009-01,0.799,
2009-02,0.796,
2009-03,0.790,
2009-04,0.787,
2009-05,0.782,
2009-06,0.776,
2009-07,0.804,
2009-08,0.801,
2009-09,0.776,
2009-10,0.743,
2009-11,0.743,
2009-12,0.725,
2010-01,0.672,
2010-02,0.655,
2010-03,0.659,
2010-04,0.667,
2010-05,0.663,
2010-06,0.666,
2010-07,0.627,
2010-08,0.627,
2010-09,0.559,
2010-10,0.662,
2010-11,0.521,
2010-12,0.507,
2011-01,0.504,
2011-02,0.515,
2011-03,0.515,
2011-04,0.509,
2011-05,0.510,
2011-06,0.492,
2011-07,0.484,
2011-08,0.492,
2011-09,0.505,
2011-10,0.508,
2011-11,0.510,
2011-12,0.486,
2012-01,0.503,
2012-02,0.457,
2012-03,0.468,
2012-04,0.468,
2012-05,0.468,
2012-06,0.449,
2012-07,0.431,
2012-08,0.433,
2012-09,0.433,
2012-10,0.437,
2012-11,0.413,
2012-12,0.416,
2013-01,0.385,
2013-02,0.386,
2013-03,0.375,
2013-04,0.382,
2013-05,0.378,
2013-06,0.393,
2013-07,0.394,
2013-08,0.396,
2013-09,0.394,
2013-10,0.391,
2013-11,0.393,
2013-12,0.396,
2014-01,0.400,
2014-02,0.395,
2014-03,0.403,
2014-04,0.404,
2014-05,0.405,
2014-06,0.406,
2014-07,0.442,
2014-08,0.418,
2014-09,0.414,
2014-10,0.412,
2014-11,0.414,
2014-12,0.415,Provisional value
