"",BBK01.OUA382,BBK01.OUA382_FLAGS
"",Securities (excluding money market paper) issued by foreign general government / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:01:02,
1999-01,74.089,
1999-02,74.125,
1999-03,79.533,
1999-04,85.593,
1999-05,90.865,
1999-06,91.799,
1999-07,93.302,
1999-08,94.278,
1999-09,96.990,
1999-10,101.595,
1999-11,102.025,
1999-12,103.431,
2000-01,107.602,
2000-02,109.788,
2000-03,112.705,
2000-04,112.084,
2000-05,113.262,
2000-06,110.625,
2000-07,108.964,
2000-08,107.408,
2000-09,112.998,
2000-10,110.753,
2000-11,109.851,
2000-12,107.355,
2001-01,107.786,
2001-02,111.974,
2001-03,110.794,
2001-04,112.087,
2001-05,115.987,
2001-06,114.286,
2001-07,112.248,
2001-08,116.134,
2001-09,113.850,
2001-10,112.878,
2001-11,109.555,
2001-12,111.526,
2002-01,113.265,
2002-02,113.804,
2002-03,114.609,
2002-04,114.467,
2002-05,117.918,
2002-06,118.581,
2002-07,123.019,
2002-08,122.462,
2002-09,123.773,
2002-10,119.445,
2002-11,119.201,
2002-12,113.739,
2003-01,114.811,
2003-02,113.710,
2003-03,110.869,
2003-04,109.392,
2003-05,107.584,
2003-06,110.597,
2003-07,106.124,
2003-08,100.407,
2003-09,109.797,
2003-10,110.250,
2003-11,110.712,
2003-12,113.784,
2004-01,118.748,
2004-02,121.887,
2004-03,131.736,
2004-04,132.913,
2004-05,133.419,
2004-06,133.156,
2004-07,133.184,
2004-08,133.649,
2004-09,132.987,
2004-10,139.888,
2004-11,135.034,
2004-12,135.306,
2005-01,143.998,
2005-02,149.102,
2005-03,154.893,
2005-04,165.514,
2005-05,162.331,
2005-06,160.368,
2005-07,156.811,
2005-08,157.134,
2005-09,153.165,
2005-10,152.280,
2005-11,157.385,
2005-12,155.654,
2006-01,160.348,
2006-02,158.992,
2006-03,158.958,
2006-04,156.789,
2006-05,157.028,
2006-06,154.690,
2006-07,150.719,
2006-08,146.785,
2006-09,150.266,
2006-10,150.418,
2006-11,148.977,
2006-12,148.908,
2007-01,155.610,
2007-02,153.492,
2007-03,153.972,
2007-04,150.790,
2007-05,155.400,
2007-06,152.948,
2007-07,150.133,
2007-08,145.109,
2007-09,141.026,
2007-10,140.115,
2007-11,136.229,
2007-12,136.871,
2008-01,140.666,
2008-02,143.104,
2008-03,142.410,
2008-04,141.780,
2008-05,137.876,
2008-06,141.392,
2008-07,139.153,
2008-08,137.465,
2008-09,135.602,
2008-10,134.682,
2008-11,135.257,
2008-12,128.854,
2009-01,130.042,
2009-02,129.207,
2009-03,128.663,
2009-04,126.758,
2009-05,128.709,
2009-06,128.060,
2009-07,126.943,
2009-08,125.501,
2009-09,127.411,
2009-10,127.327,
2009-11,126.689,
2009-12,130.695,
2010-01,132.059,
2010-02,135.731,
2010-03,135.612,
2010-04,135.024,
2010-05,130.284,
2010-06,132.005,
2010-07,130.865,
2010-08,131.975,
2010-09,132.051,
2010-10,129.609,
2010-11,129.522,
2010-12,127.714,
2011-01,129.307,
2011-02,129.202,
2011-03,126.321,
2011-04,125.186,
2011-05,124.809,
2011-06,124.320,
2011-07,122.743,
2011-08,119.182,
2011-09,120.135,
2011-10,119.049,
2011-11,119.821,
2011-12,116.946,
2012-01,113.774,
2012-02,115.712,
2012-03,115.694,
2012-04,114.602,
2012-05,117.033,
2012-06,116.619,
2012-07,114.329,
2012-08,114.151,
2012-09,115.311,
2012-10,116.487,
2012-11,116.423,
2012-12,117.080,
2013-01,118.035,
2013-02,116.000,
2013-03,115.418,
2013-04,116.056,
2013-05,119.169,
2013-06,118.987,
2013-07,120.161,
2013-08,119.781,
2013-09,119.213,
2013-10,118.613,
2013-11,119.386,
2013-12,119.555,
2014-01,120.944,
2014-02,123.937,
2014-03,124.362,
2014-04,123.960,
2014-05,124.534,
2014-06,125.016,
2014-07,127.249,
2014-08,127.165,
2014-09,131.492,
2014-10,132.402,
2014-11,135.215,
2014-12,139.352,Provisional value
