"",BBK01.BU4908,BBK01.BU4908_FLAGS
"",Debt of the Redemption Fund for Inherited Liabilities - loans from other non-banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:36:20,
1995-01,7498.7,
1995-02,7128.9,
1995-03,7106.3,
1995-04,7944.8,
1995-05,7937.3,
1995-06,7944.8,
1995-07,7944.8,
1995-08,7944.8,
1995-09,4886.0,
1995-10,4908.4,
1995-11,4908.4,
1995-12,3307.0,
1996-01,3307.0,
1996-02,3307.0,
1996-03,3271.9,
1996-04,3271.9,
1996-05,3271.9,
1996-06,2780.0,
1996-07,2780.0,
1996-08,2780.0,
1996-09,3054.4,
1996-10,3054.4,
1996-11,3054.4,
1996-12,3818.1,
1997-01,3818.1,
1997-02,3818.1,
1997-03,3109.2,
1997-04,3109.2,
1997-05,3109.2,
1997-06,4325.1,
1997-07,4325.1,
1997-08,4325.1,
1997-09,3954.8,
1997-10,3954.8,
1997-11,3954.8,
1997-12,3698.3,
1998-01,3698.3,
1998-02,3698.3,
1998-03,3489.5,
1998-04,3489.5,
1998-05,3489.5,
1998-06,2116.8,
1998-07,2116.8,
1998-08,2116.8,
1998-09,1886.0,
1998-10,1886.0,
1998-11,1886.0,
1998-12,2130.6,
1999-01,2130.6,
1999-02,2130.6,
1999-03,2030.9,
1999-04,2030.9,
1999-05,2030.9,
1999-06,2015.0,comment
1999-07,0.0,
1999-08,0.0,
1999-09,0.0,
1999-10,0.0,
1999-11,0.0,
1999-12,0.0,
2000-01,0.0,
2000-02,0.0,
2000-03,0.0,
2000-04,0.0,
2000-05,0.0,
2000-06,0.0,
2000-07,0.0,
2000-08,0.0,
2000-09,0.0,
2000-10,0.0,
2000-11,0.0,
2000-12,0.0,
2001-01,0.0,
2001-02,0.0,
2001-03,0.0,
2001-04,0.0,
2001-05,0.0,
2001-06,0.0,
2001-07,0.0,
2001-08,0.0,
2001-09,0.0,
2001-10,0.0,
2001-11,0.0,
2001-12,0.0,
