"",BBK01.OUE300,BBK01.OUE300_FLAGS
"",Time deposits of local government and local government associations / Total / Branches of foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:21,
1999-01,0.442,
1999-02,0.581,
1999-03,0.470,
1999-04,0.321,
1999-05,0.346,
1999-06,0.325,
1999-07,0.391,
1999-08,0.379,
1999-09,0.307,
1999-10,0.233,
1999-11,0.224,
1999-12,0.162,
2000-01,0.133,
2000-02,0.108,
2000-03,0.135,
2000-04,0.105,
2000-05,0.090,
2000-06,0.103,
2000-07,0.110,
2000-08,0.146,
2000-09,0.147,
2000-10,0.148,
2000-11,0.166,
2000-12,0.174,
2001-01,0.173,
2001-02,0.176,
2001-03,0.211,
2001-04,0.206,
2001-05,0.220,
2001-06,0.209,
2001-07,0.178,
2001-08,0.207,
2001-09,0.242,
2001-10,0.207,
2001-11,0.190,
2001-12,0.208,
2002-01,0.132,
2002-02,0.122,
2002-03,0.224,
2002-04,0.144,
2002-05,0.143,
2002-06,0.182,
2002-07,0.162,
2002-08,0.136,
2002-09,0.216,
2002-10,0.121,
2002-11,0.134,
2002-12,0.134,
2003-01,0.109,
2003-02,0.133,
2003-03,0.136,
2003-04,0.186,
2003-05,0.204,
2003-06,0.191,
2003-07,0.200,
2003-08,0.207,
2003-09,0.222,
2003-10,0.217,
2003-11,0.216,
2003-12,0.211,
2004-01,0.182,
2004-02,0.181,
2004-03,0.183,
2004-04,0.141,
2004-05,0.166,
2004-06,0.214,
2004-07,0.171,
2004-08,0.200,
2004-09,0.217,
2004-10,0.190,
2004-11,0.190,
2004-12,0.228,
2005-01,0.222,
2005-02,0.240,
2005-03,0.226,
2005-04,0.213,
2005-05,0.204,
2005-06,0.213,
2005-07,0.207,
2005-08,0.203,
2005-09,0.220,
2005-10,0.212,
2005-11,0.250,
2005-12,0.303,
2006-01,0.263,
2006-02,0.266,
2006-03,0.242,
2006-04,0.246,
2006-05,0.256,
2006-06,0.342,
2006-07,0.302,
2006-08,0.400,
2006-09,0.173,
2006-10,0.169,
2006-11,0.196,
2006-12,0.195,
2007-01,0.193,
2007-02,0.196,
2007-03,0.190,
2007-04,0.169,
2007-05,0.179,
2007-06,0.178,
2007-07,0.159,
2007-08,0.215,
2007-09,0.242,
2007-10,0.285,
2007-11,0.264,
2007-12,0.282,
2008-01,0.286,
2008-02,0.392,
2008-03,0.479,
2008-04,0.491,
2008-05,0.551,
2008-06,0.558,
2008-07,0.609,
2008-08,0.782,
2008-09,0.742,
2008-10,0.619,
2008-11,0.511,
2008-12,0.407,
2009-01,0.383,
2009-02,0.379,
2009-03,0.392,
2009-04,0.426,
2009-05,0.455,
2009-06,0.444,
2009-07,0.391,
2009-08,0.440,
2009-09,0.348,
2009-10,0.342,
2009-11,0.333,
2009-12,0.367,
2010-01,0.364,
2010-02,0.415,
2010-03,0.344,
2010-04,0.316,
2010-05,0.369,
2010-06,0.351,
2010-07,0.425,
2010-08,0.507,
2010-09,0.431,
2010-10,0.406,
2010-11,0.495,
2010-12,0.509,
2011-01,0.399,
2011-02,0.450,
2011-03,0.363,
2011-04,0.345,
2011-05,0.394,
2011-06,0.415,
2011-07,0.367,
2011-08,0.492,
2011-09,0.456,
2011-10,0.424,
2011-11,0.406,
2011-12,0.404,
2012-01,0.456,
2012-02,0.499,
2012-03,0.430,
2012-04,0.411,
2012-05,0.501,
2012-06,0.534,
2012-07,0.517,
2012-08,0.552,
2012-09,0.543,
2012-10,0.540,
2012-11,0.604,
2012-12,0.464,
2013-01,0.470,
2013-02,0.482,
2013-03,0.479,
2013-04,0.507,
2013-05,0.596,
2013-06,0.607,
2013-07,0.607,
2013-08,0.695,
2013-09,0.673,
2013-10,0.597,
2013-11,0.583,
2013-12,0.563,
2014-01,0.557,
2014-02,0.579,
2014-03,0.607,
2014-04,0.577,
2014-05,0.684,
2014-06,0.588,
2014-07,0.593,
2014-08,0.664,
2014-09,0.680,
2014-10,0.681,
2014-11,0.704,
2014-12,0.963,Provisional value
