"",BBK01.OUC198,BBK01.OUC198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / Big banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:33,
1999-01,0.015,
1999-02,0.014,
1999-03,0.014,
1999-04,0.019,
1999-05,0.018,
1999-06,0.018,
1999-07,0.016,
1999-08,0.058,
1999-09,0.018,
1999-10,0.066,
1999-11,0.021,
1999-12,0.025,
2000-01,0.034,
2000-02,0.041,
2000-03,0.046,
2000-04,0.066,
2000-05,0.067,
2000-06,0.063,
2000-07,0.065,
2000-08,0.064,
2000-09,0.062,
2000-10,0.060,
2000-11,0.058,
2000-12,0.060,
2001-01,0.064,
2001-02,0.071,
2001-03,0.058,
2001-04,0.054,
2001-05,0.054,
2001-06,0.055,
2001-07,0.033,
2001-08,0.026,
2001-09,0.022,
2001-10,0.021,
2001-11,0.022,
2001-12,0.023,
2002-01,0.027,
2002-02,0.027,
2002-03,0.037,
2002-04,0.035,
2002-05,0.033,
2002-06,0.033,
2002-07,0.035,
2002-08,0.035,
2002-09,0.035,
2002-10,0.037,
2002-11,0.042,
2002-12,0.095,
2003-01,0.099,
2003-02,0.101,
2003-03,0.102,
2003-04,0.102,
2003-05,0.102,
2003-06,0.106,
2003-07,0.104,
2003-08,0.104,
2003-09,0.104,
2003-10,0.105,
2003-11,0.104,
2003-12,0.069,
2004-01,0.066,
2004-02,0.064,
2004-03,0.462,
2004-04,0.460,
2004-05,0.463,
2004-06,0.458,
2004-07,0.450,
2004-08,0.445,
2004-09,0.445,
2004-10,0.444,
2004-11,0.439,
2004-12,0.430,
2005-01,0.457,
2005-02,0.457,
2005-03,0.066,
2005-04,0.056,
2005-05,0.055,
2005-06,0.055,
2005-07,0.055,
2005-08,0.052,
2005-09,0.052,
2005-10,0.052,
2005-11,0.054,
2005-12,0.050,
2006-01,0.060,
2006-02,0.060,
2006-03,0.065,
2006-04,0.065,
2006-05,0.068,
2006-06,0.065,
2006-07,0.037,
2006-08,0.035,
2006-09,0.051,
2006-10,0.057,
2006-11,0.034,
2006-12,0.050,
2007-01,0.211,
2007-02,0.211,
2007-03,0.218,
2007-04,0.218,
2007-05,0.218,
2007-06,0.534,
2007-07,0.532,
2007-08,0.542,
2007-09,0.562,
2007-10,0.562,
2007-11,0.634,
2007-12,0.762,
2008-01,0.635,
2008-02,0.637,
2008-03,0.616,
2008-04,0.618,
2008-05,0.634,
2008-06,0.462,
2008-07,0.337,
2008-08,0.345,
2008-09,0.377,
2008-10,0.384,
2008-11,0.366,
2008-12,0.335,
2009-01,0.403,
2009-02,0.407,
2009-03,0.561,
2009-04,0.668,
2009-05,0.763,
2009-06,0.776,
2009-07,0.784,
2009-08,0.914,
2009-09,0.854,
2009-10,0.856,
2009-11,0.778,
2009-12,0.773,
2010-01,0.722,
2010-02,0.727,
2010-03,0.642,
2010-04,0.609,
2010-05,0.578,
2010-06,0.565,
2010-07,0.568,
2010-08,0.482,
2010-09,0.523,
2010-10,0.531,
2010-11,0.507,
2010-12,0.420,
2011-01,0.397,
2011-02,0.390,
2011-03,0.397,
2011-04,0.401,
2011-05,0.414,
2011-06,0.404,
2011-07,0.461,
2011-08,0.471,
2011-09,0.512,
2011-10,0.498,
2011-11,0.478,
2011-12,0.563,
2012-01,0.600,
2012-02,0.737,
2012-03,0.855,
2012-04,0.862,
2012-05,0.959,
2012-06,1.164,
2012-07,1.238,
2012-08,1.248,
2012-09,1.303,
2012-10,1.243,
2012-11,1.243,
2012-12,1.238,
2013-01,1.274,
2013-02,1.311,
2013-03,1.258,
2013-04,1.345,
2013-05,1.566,
2013-06,1.549,
2013-07,1.558,
2013-08,1.611,
2013-09,1.624,
2013-10,1.710,
2013-11,1.748,
2013-12,1.792,
2014-01,1.783,
2014-02,1.869,
2014-03,1.853,
2014-04,1.777,
2014-05,1.723,
2014-06,1.644,
2014-07,1.626,
2014-08,1.520,
2014-09,1.389,
2014-10,1.476,
2014-11,1.646,
2014-12,1.684,Provisional value
