"",BBK01.OUG175,BBK01.OUG175_FLAGS
"",Deposits and borrowing from resident households / Total / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:19:24,
1999-01,32.048,
1999-02,31.796,
1999-03,31.699,
1999-04,31.738,
1999-05,31.157,
1999-06,30.956,
1999-07,30.363,
1999-08,30.317,
1999-09,30.389,
1999-10,29.797,
1999-11,30.057,
1999-12,30.100,
2000-01,29.899,
2000-02,30.102,
2000-03,29.528,
2000-04,29.283,
2000-05,28.744,
2000-06,28.492,
2000-07,28.342,
2000-08,28.078,
2000-09,28.064,
2000-10,27.880,
2000-11,28.057,
2000-12,28.237,
2001-01,28.116,
2001-02,28.413,
2001-03,28.509,
2001-04,28.488,
2001-05,28.493,
2001-06,28.845,
2001-07,28.710,
2001-08,29.191,
2001-09,29.205,
2001-10,29.134,
2001-11,29.771,
2001-12,30.303,
2002-01,30.141,
2002-02,30.163,
2002-03,29.903,
2002-04,29.428,
2002-05,29.376,
2002-06,29.347,
2002-07,28.905,
2002-08,28.960,
2002-09,28.994,
2002-10,28.824,
2002-11,29.337,
2002-12,29.501,
2003-01,29.608,
2003-02,29.697,
2003-03,29.693,
2003-04,29.602,
2003-05,29.365,
2003-06,29.292,
2003-07,33.428,
2003-08,33.866,
2003-09,33.545,
2003-10,33.405,
2003-11,33.290,
2003-12,33.177,
2004-01,33.224,
2004-02,33.447,
2004-03,33.044,
2004-04,32.940,
2004-05,32.714,
2004-06,32.098,
2004-07,31.962,
2004-08,32.030,
2004-09,29.791,
2004-10,29.869,
2004-11,30.073,
2004-12,29.951,
2005-01,30.317,
2005-02,30.348,
2005-03,30.501,
2005-04,29.921,
2005-05,30.239,
2005-06,29.885,
2005-07,30.085,
2005-08,32.297,
2005-09,32.167,
2005-10,33.210,
2005-11,32.690,
2005-12,32.867,
2006-01,33.304,
2006-02,33.725,
2006-03,33.182,
2006-04,33.150,
2006-05,33.356,
2006-06,33.232,
2006-07,33.306,
2006-08,33.071,
2006-09,33.401,
2006-10,30.268,
2006-11,30.487,
2006-12,30.764,
2007-01,31.036,
2007-02,31.053,
2007-03,31.205,
2007-04,31.468,
2007-05,31.379,
2007-06,31.737,
2007-07,31.300,
2007-08,31.862,
2007-09,31.645,
2007-10,31.673,
2007-11,32.364,
2007-12,33.218,
2008-01,33.328,
2008-02,33.190,
2008-03,33.079,
2008-04,32.923,
2008-05,33.088,
2008-06,33.003,
2008-07,32.994,
2008-08,33.019,
2008-09,32.717,
2008-10,34.178,
2008-11,34.724,
2008-12,34.703,
2009-01,34.799,
2009-02,34.804,
2009-03,34.467,
2009-04,34.635,
2009-05,34.838,
2009-06,35.443,
2009-07,34.737,
2009-08,34.705,
2009-09,34.378,
2009-10,34.466,
2009-11,35.034,
2009-12,34.592,
2010-01,35.061,
2010-02,34.889,
2010-03,34.863,
2010-04,34.636,
2010-05,35.174,
2010-06,34.936,
2010-07,35.279,
2010-08,35.117,
2010-09,34.999,
2010-10,35.187,
2010-11,35.417,
2010-12,35.875,
2011-01,35.448,
2011-02,35.336,
2011-03,35.125,
2011-04,35.507,
2011-05,35.461,
2011-06,35.526,
2011-07,35.577,
2011-08,35.399,
2011-09,35.264,
2011-10,35.415,
2011-11,35.811,
2011-12,36.022,
2012-01,35.820,
2012-02,36.046,
2012-03,35.889,
2012-04,36.064,
2012-05,36.078,
2012-06,36.351,
2012-07,36.357,
2012-08,36.454,
2012-09,36.534,
2012-10,36.321,
2012-11,36.629,
2012-12,36.875,
2013-01,36.813,
2013-02,36.362,
2013-03,36.643,
2013-04,36.694,
2013-05,36.887,
2013-06,36.764,
2013-07,36.787,
2013-08,36.880,
2013-09,36.662,
2013-10,36.708,
2013-11,37.138,
2013-12,37.220,
2014-01,36.923,
2014-02,37.096,
2014-03,37.028,
2014-04,37.341,
2014-05,37.613,
2014-06,37.595,
2014-07,37.593,
2014-08,37.851,
2014-09,37.666,
2014-10,37.933,
2014-11,38.512,
2014-12,38.552,Provisional value
