"",BBK01.QU2164,BBK01.QU2164_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Saudi Arabia / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:26:38,
1975-12,0.451,
1976-01,0.434,
1976-02,0.442,
1976-03,0.380,
1976-04,0.478,
1976-05,0.462,
1976-06,0.593,
1976-07,0.558,
1976-08,0.559,
1976-09,0.583,
1976-10,0.547,
1976-11,0.572,
1976-12,0.704,
1977-01,0.708,
1977-02,0.717,
1977-03,0.728,
1977-04,0.699,
1977-05,0.746,
1977-06,0.636,
1977-07,0.663,
1977-08,0.616,
1977-09,0.546,
1977-10,0.601,
1977-11,0.614,
1977-12,0.644,
1978-01,0.645,
1978-02,0.631,
1978-03,0.610,
1978-04,0.603,
1978-05,0.558,
1978-06,0.551,
1978-07,0.530,
1978-08,0.573,
1978-09,0.550,
1978-10,0.489,
1978-11,0.432,
1978-12,0.477,
1979-01,0.486,
1979-02,0.434,
1979-03,0.423,
1979-04,0.445,
1979-05,0.457,
1979-06,0.395,
1979-07,0.458,
1979-08,0.463,
1979-09,0.457,
1979-10,0.434,
1979-11,0.411,
1979-12,0.482,
1980-01,0.476,
1980-02,0.515,
1980-03,0.521,
1980-04,0.448,
1980-05,0.555,
1980-06,0.488,
1980-07,0.464,
1980-08,0.448,
1980-09,0.477,
1980-10,0.484,
1980-11,0.414,
1980-12,0.342,
1981-01,0.366,
1981-02,0.469,
1981-03,0.631,
1981-04,0.646,
1981-05,0.925,
1981-06,0.965,
1981-07,0.958,
1981-08,1.103,
1981-09,1.198,
1981-10,1.412,
1981-11,1.301,
1981-12,1.469,
1982-01,1.304,
1982-02,1.258,
1982-03,1.357,
1982-04,1.489,
1982-05,1.519,
1982-06,1.703,
1982-07,1.786,
1982-08,1.825,
1982-09,1.631,
1982-10,1.579,
1982-11,1.197,
1982-12,1.232,
1983-01,1.329,
1983-02,1.075,
1983-03,0.973,
1983-04,0.930,
1983-05,0.912,
1983-06,0.572,
1983-07,0.564,
1983-08,0.551,
1983-09,0.585,
1983-10,0.636,
1983-11,0.700,
1983-12,0.690,
1984-01,0.761,
