"",BBK01.QUK876,BBK01.QUK876_FLAGS
"",Consolidated German banks: Loans and advances to foreign enterprises and households / Kenya / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:34:33,
2002-03,0.044,
2002-04,0.043,
2002-05,0.045,
2002-06,0.044,
2002-07,0.046,
2002-08,0.042,
2002-09,0.044,
2002-10,0.045,
2002-11,0.043,
2002-12,0.041,
2003-01,0.041,
2003-02,0.041,
2003-03,0.041,
2003-04,0.039,
2003-05,0.031,
2003-06,0.031,
2003-07,0.030,
2003-08,0.031,
2003-09,0.031,
2003-10,0.032,
2003-11,0.030,
2003-12,0.029,
2004-01,0.030,
2004-02,0.024,
2004-03,0.026,
2004-04,0.025,
2004-05,0.024,
2004-06,0.024,
2004-07,0.024,
2004-08,0.024,
2004-09,0.024,
2004-10,0.024,
2004-11,0.024,
2004-12,0.024,
2005-01,0.025,
2005-02,0.025,
2005-03,0.026,
2005-04,0.026,
2005-05,0.027,
2005-06,0.024,
2005-07,0.023,
2005-08,0.025,
2005-09,0.026,
2005-10,0.028,
2005-11,0.028,
2005-12,0.020,
2006-01,0.020,
2006-02,0.021,
2006-03,0.021,
2006-04,0.019,
2006-05,0.020,
2006-06,0.018,
2006-07,0.017,
2006-08,0.017,
2006-09,0.018,
2006-10,0.017,
2006-11,0.013,
2006-12,0.018,
2007-01,0.017,
2007-02,0.017,
2007-03,0.017,
2007-04,0.019,
2007-05,0.018,
2007-06,0.018,
2007-07,0.019,
2007-08,0.019,
2007-09,0.019,
2007-10,0.019,
2007-11,0.017,
2007-12,0.022,
2008-01,0.023,
2008-02,0.023,
2008-03,0.023,
2008-04,0.023,
2008-05,0.022,
2008-06,0.021,
2008-07,0.019,
2008-08,0.018,
2008-09,0.017,
2008-10,0.020,
2008-11,0.017,
2008-12,0.018,
2009-01,0.023,
2009-02,0.022,
2009-03,0.018,
2009-04,0.015,
2009-05,0.015,
2009-06,0.016,
2009-07,0.015,
2009-08,0.014,
2009-09,0.014,
2009-10,0.013,
2009-11,0.013,
2009-12,0.013,
2010-01,0.013,
2010-02,0.013,
2010-03,0.015,
2010-04,0.015,
2010-05,0.072,
2010-06,0.015,
2010-07,0.013,
2010-08,0.013,
2010-09,0.013,
2010-10,0.013,
2010-11,0.015,
2010-12,0.014,
2011-01,0.015,
2011-02,0.016,
2011-03,0.016,
2011-04,0.016,
2011-05,0.015,
2011-06,0.016,
2011-07,0.015,
2011-08,0.015,
2011-09,0.016,
2011-10,0.017,
2011-11,0.018,
2011-12,0.020,
2012-01,0.018,
2012-02,0.019,
2012-03,0.040,
2012-04,0.019,
2012-05,0.022,
2012-06,0.061,
2012-07,0.058,
2012-08,0.045,
2012-09,0.045,
2012-10,0.042,
2012-11,0.044,
2012-12,0.050,
2013-01,0.080,
2013-02,0.061,
2013-03,0.066,
2013-04,0.064,
2013-05,0.067,
2013-06,0.070,
2013-07,0.074,
2013-08,0.077,
2013-09,0.077,
2013-10,0.078,
2013-11,0.081,
2013-12,0.083,
2014-01,0.087,
2014-02,0.091,
2014-03,0.091,
2014-04,0.092,
2014-05,0.097,
2014-06,0.097,
2014-07,0.105,
2014-08,0.109,
2014-09,0.112,
2014-10,0.113,
