"",BBK01.QU2111,BBK01.QU2111_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / All countries / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:08:27,
1968-07,5.231,
1968-08,5.473,
1968-09,5.980,
1968-10,6.235,
1968-11,7.600,
1968-12,7.736,
1969-01,6.478,
1969-02,6.310,
1969-03,6.078,
1969-04,6.687,
1969-05,8.149,
1969-06,7.971,
1969-07,7.907,
1969-08,8.266,
1969-09,9.373,
1969-10,9.090,
1969-11,8.828,
1969-12,11.224,
1970-01,11.388,
1970-02,12.173,
1970-03,12.035,
1970-04,11.963,
1970-05,11.882,
1970-06,11.987,
1970-07,12.387,
1970-08,12.591,
1970-09,13.415,
1970-10,13.660,
1970-11,13.990,
1970-12,15.226,
1971-01,13.595,
1971-02,13.914,
1971-03,14.159,
1971-04,14.223,
1971-05,14.706,
1971-06,12.609,
1971-07,12.559,
1971-08,12.844,
1971-09,12.755,
1971-10,13.107,
1971-11,12.737,
1971-12,15.624,
1972-01,13.803,
1972-02,13.929,
1972-03,13.860,
1972-04,13.426,
1972-05,13.177,
1972-06,14.652,
1972-07,15.544,
1972-08,14.719,
1972-09,14.474,
1972-10,14.140,
1972-11,14.166,
1972-12,16.237,
1973-01,15.217,
1973-02,17.894,
1973-03,18.853,
1973-04,17.761,
1973-05,16.690,
1973-06,16.270,
1973-07,16.802,
1973-08,16.757,
1973-09,17.525,
1973-10,16.599,
1973-11,16.415,
1973-12,17.337,
1974-01,16.047,
1974-02,16.149,
1974-03,16.780,
1974-04,17.463,
1974-05,18.018,
1974-06,18.796,
1974-07,17.483,
1974-08,16.869,
1974-09,17.179,
1974-10,17.122,
1974-11,17.089,
1974-12,18.039,
1975-01,16.835,
1975-02,17.372,
1975-03,18.127,
1975-04,17.830,
1975-05,17.463,
1975-06,18.218,
1975-07,18.805,
1975-08,19.434,
1975-09,19.675,
1975-10,20.741,
1975-11,21.820,
1975-12,23.904,
1976-01,21.867,
1976-02,22.599,
1976-03,24.194,
1976-04,23.518,
1976-05,22.838,
1976-06,22.937,
1976-07,22.004,
1976-08,22.828,
1976-09,23.448,
1976-10,24.879,
1976-11,24.599,
1976-12,28.135,
1977-01,24.533,
1977-02,24.369,
1977-03,23.756,
1977-04,23.476,
1977-05,24.097,
1977-06,24.558,
1977-07,25.174,
1977-08,24.812,
1977-09,25.187,
1977-10,26.087,
1977-11,28.400,
1977-12,30.543,
1978-01,27.144,
1978-02,27.056,
1978-03,26.819,
1978-04,26.355,
1978-05,26.055,
1978-06,26.589,
1978-07,27.015,
1978-08,27.520,
1978-09,28.449,
1978-10,29.274,
1978-11,31.127,
1978-12,35.607,
1979-01,32.478,
1979-02,30.812,
1979-03,30.405,
1979-04,30.159,
1979-05,30.263,
1979-06,31.271,
1979-07,31.247,
1979-08,31.100,
1979-09,31.965,
1979-10,33.586,
1979-11,34.696,
1979-12,38.753,
1980-01,33.846,
1980-02,34.203,
1980-03,35.281,
1980-04,35.739,
1980-05,34.716,
1980-06,35.566,
1980-07,34.464,
1980-08,36.002,
1980-09,37.108,
1980-10,37.818,
1980-11,38.397,
1980-12,39.861,
1981-01,38.352,
1981-02,38.516,
1981-03,43.501,
1981-04,40.994,
1981-05,41.980,
1981-06,41.725,
1981-07,42.498,
1981-08,40.443,
1981-09,39.409,
1981-10,38.266,
