"",BBK01.OUD034,BBK01.OUD034_FLAGS
"",Deposits and borrowing from foreign non-banks / Total / Regional banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:55,
1958-12,0.195,
1959-01,-,Nothing exists
1959-02,-,Nothing exists
1959-03,-,Nothing exists
1959-04,-,Nothing exists
1959-05,-,Nothing exists
1959-06,0.207,
1959-07,-,Nothing exists
1959-08,-,Nothing exists
1959-09,-,Nothing exists
1959-10,-,Nothing exists
1959-11,-,Nothing exists
1959-12,0.226,
1960-01,-,Nothing exists
1960-02,-,Nothing exists
1960-03,-,Nothing exists
1960-04,-,Nothing exists
1960-05,-,Nothing exists
1960-06,0.238,
1960-07,-,Nothing exists
1960-08,-,Nothing exists
1960-09,-,Nothing exists
1960-10,-,Nothing exists
1960-11,-,Nothing exists
1960-12,0.240,
1961-01,-,Nothing exists
1961-02,-,Nothing exists
1961-03,-,Nothing exists
1961-04,-,Nothing exists
1961-05,-,Nothing exists
1961-06,0.262,
1961-07,-,Nothing exists
1961-08,-,Nothing exists
1961-09,-,Nothing exists
1961-10,-,Nothing exists
1961-11,-,Nothing exists
1961-12,0.274,
1962-01,-,Nothing exists
1962-02,-,Nothing exists
1962-03,-,Nothing exists
1962-04,-,Nothing exists
1962-05,-,Nothing exists
1962-06,0.285,
1962-07,-,Nothing exists
1962-08,-,Nothing exists
1962-09,-,Nothing exists
1962-10,-,Nothing exists
1962-11,-,Nothing exists
1962-12,0.338,
1963-01,-,Nothing exists
1963-02,-,Nothing exists
1963-03,-,Nothing exists
1963-04,-,Nothing exists
1963-05,-,Nothing exists
1963-06,0.320,
1963-07,-,Nothing exists
1963-08,-,Nothing exists
1963-09,-,Nothing exists
1963-10,-,Nothing exists
1963-11,-,Nothing exists
1963-12,0.485,
1964-01,-,Nothing exists
1964-02,-,Nothing exists
1964-03,-,Nothing exists
1964-04,-,Nothing exists
1964-05,-,Nothing exists
1964-06,0.443,
1964-07,-,Nothing exists
1964-08,-,Nothing exists
1964-09,-,Nothing exists
1964-10,-,Nothing exists
1964-11,-,Nothing exists
1964-12,0.470,
1965-01,0.464,
1965-02,0.470,
1965-03,0.458,
1965-04,0.421,
1965-05,0.399,
1965-06,0.422,
1965-07,0.428,
1965-08,0.421,
1965-09,0.417,
1965-10,0.411,
1965-11,0.412,
1965-12,0.450,
1966-01,0.424,
1966-02,0.417,
1966-03,0.419,
1966-04,0.421,
1966-05,0.420,
1966-06,0.428,
1966-07,0.427,
1966-08,0.428,
1966-09,0.435,
1966-10,0.427,
1966-11,0.426,
1966-12,0.488,
1967-01,0.470,
1967-02,0.458,
1967-03,0.454,
1967-04,0.505,
1967-05,0.465,
1967-06,0.443,
1967-07,0.443,
1967-08,0.445,
1967-09,0.471,
1967-10,0.462,
1967-11,0.447,
1967-12,0.518,
1968-01,0.518,
1968-02,0.502,
1968-03,0.555,
1968-04,0.546,
1968-05,0.558,
1968-06,0.562,
1968-07,0.560,
1968-08,0.579,
1968-09,0.588,
1968-10,0.594,
1968-11,0.644,
1968-12,0.489,
1969-01,0.500,
1969-02,0.483,
1969-03,0.477,
1969-04,0.492,
1969-05,0.527,
1969-06,0.513,
1969-07,0.524,
1969-08,0.551,
1969-09,0.580,
1969-10,0.579,
1969-11,0.551,
1969-12,0.629,
1970-01,0.576,
1970-02,0.659,
1970-03,0.672,
1970-04,0.691,
1970-05,0.719,
1970-06,0.725,
1970-07,0.788,
1970-08,0.844,
1970-09,0.824,
1970-10,0.876,
1970-11,0.878,
1970-12,0.936,
1971-01,0.902,
1971-02,0.878,
1971-03,0.903,
1971-04,0.916,
1971-05,0.894,
1971-06,0.826,
1971-07,0.811,
1971-08,0.769,
1971-09,0.805,
1971-10,0.738,
1971-11,0.718,
1971-12,0.801,
1972-01,0.782,
1972-02,0.776,
1972-03,0.771,
1972-04,0.803,
1972-05,0.784,
1972-06,0.788,
1972-07,0.808,
1972-08,0.814,
1972-09,0.856,
1972-10,0.768,
1972-11,0.772,
1972-12,0.800,
1973-01,0.817,
1973-02,0.782,
1973-03,0.797,
1973-04,0.754,
1973-05,0.762,
1973-06,0.829,
1973-07,0.832,
1973-08,0.847,
1973-09,0.846,
1973-10,0.896,
1973-11,0.887,
1973-12,0.884,
1974-01,0.870,
1974-02,0.835,
1974-03,0.820,
1974-04,0.827,
1974-05,0.808,
1974-06,0.885,
1974-07,0.842,
1974-08,0.797,
1974-09,0.787,
1974-10,0.790,
1974-11,0.770,
1974-12,0.844,
1975-01,0.837,
1975-02,0.816,
1975-03,0.845,
1975-04,0.856,
1975-05,0.819,
1975-06,0.848,
1975-07,0.879,
1975-08,0.889,
1975-09,0.893,
1975-10,1.023,
1975-11,1.061,
1975-12,1.390,
1976-01,1.342,
1976-02,1.365,
1976-03,1.401,
1976-04,1.474,
1976-05,1.444,
1976-06,1.332,
1976-07,1.322,
1976-08,1.355,
1976-09,1.289,
1976-10,1.458,
1976-11,1.374,
1976-12,1.444,
1977-01,1.360,
1977-02,1.312,
1977-03,1.275,
1977-04,1.296,
1977-05,1.329,
1977-06,1.258,
1977-07,1.272,
1977-08,1.413,
1977-09,1.454,
1977-10,1.641,
1977-11,1.781,
1977-12,1.911,
1978-01,1.642,
1978-02,1.601,
1978-03,1.573,
1978-04,1.609,
1978-05,1.597,
1978-06,1.588,
1978-07,1.729,
1978-08,1.767,
1978-09,2.179,
1978-10,2.380,
1978-11,2.729,
1978-12,2.843,
1979-01,2.216,
1979-02,2.071,
1979-03,1.955,
1979-04,2.124,
1979-05,2.071,
1979-06,2.442,
1979-07,2.750,
1979-08,2.569,
1979-09,2.636,
1979-10,2.878,
1979-11,3.366,
1979-12,3.831,
1980-01,2.929,
1980-02,2.753,
1980-03,2.606,
1980-04,2.766,
1980-05,2.342,
1980-06,2.557,
1980-07,2.532,
1980-08,2.365,
1980-09,2.498,
1980-10,2.511,
1980-11,2.683,
1980-12,3.323,
1981-01,2.829,
1981-02,3.025,
1981-03,2.944,
1981-04,2.888,
1981-05,2.842,
1981-06,2.661,
1981-07,2.995,
1981-08,2.835,
1981-09,2.778,
1981-10,2.938,
1981-11,3.398,
1981-12,3.788,
1982-01,3.155,
1982-02,3.455,
1982-03,2.849,
1982-04,2.858,
1982-05,2.786,
1982-06,3.049,
1982-07,3.047,
1982-08,3.115,
1982-09,3.813,
1982-10,3.758,
1982-11,3.574,
1982-12,4.268,
1983-01,2.885,
1983-02,3.027,
1983-03,2.802,
1983-04,3.254,
1983-05,3.230,
1983-06,3.329,
1983-07,3.646,
1983-08,3.674,
1983-09,2.998,
1983-10,3.508,
1983-11,3.440,
1983-12,4.421,
1984-01,3.018,
1984-02,2.739,
1984-03,2.930,
1984-04,2.988,
1984-05,2.849,
1984-06,3.183,
1984-07,3.374,
1984-08,2.979,
1984-09,3.517,
1984-10,3.362,
1984-11,3.623,
1984-12,4.885,
1985-01,3.467,
1985-02,3.356,
1985-03,3.490,
1985-04,3.762,
1985-05,3.489,
1985-06,3.948,
1985-07,3.388,
1985-08,3.267,
1985-09,3.571,
1985-10,4.062,
1985-11,3.921,
1985-12,4.820,
1986-01,3.782,
1986-02,3.889,
1986-03,3.699,
1986-04,3.634,
1986-05,3.495,
1986-06,3.555,
1986-07,3.729,
1986-08,3.742,
1986-09,3.741,
1986-10,3.836,
1986-11,3.770,
1986-12,4.435,
1987-01,4.154,
1987-02,4.019,
1987-03,4.566,
1987-04,4.648,
1987-05,4.687,
1987-06,4.891,
1987-07,4.695,
1987-08,4.852,
1987-09,5.172,
1987-10,5.028,
1987-11,5.008,
1987-12,5.132,
1988-01,5.283,
1988-02,5.351,
1988-03,5.038,
1988-04,5.322,
1988-05,5.516,
1988-06,5.582,
1988-07,5.927,
1988-08,5.868,
1988-09,6.184,
1988-10,5.714,
1988-11,5.604,
1988-12,5.034,
1989-01,4.494,
1989-02,4.427,
1989-03,4.298,
1989-04,4.332,
1989-05,4.633,
1989-06,4.721,
1989-07,4.757,
1989-08,4.769,
1989-09,4.919,
1989-10,5.358,
