"",BBK01.SU0277,BBK01.SU0277_FLAGS
"",Money market rates / Fibor six-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2012-04-19 15:30:07,
1990-07,8.48,
1990-08,8.67,
1990-09,8.75,
1990-10,8.75,
1990-11,9.00,
1990-12,9.28,
1991-01,9.48,
1991-02,9.13,
1991-03,9.13,
1991-04,9.29,
1991-05,9.17,
1991-06,9.13,
1991-07,9.33,
1991-08,9.48,
1991-09,9.40,
1991-10,9.42,
1991-11,9.45,
1991-12,9.56,
1992-01,9.48,
1992-02,9.58,
1992-03,9.69,
1992-04,9.75,
1992-05,9.79,
1992-06,9.75,
1992-07,9.78,
1992-08,9.89,
1992-09,9.49,
1992-10,8.62,
1992-11,8.61,
1992-12,8.65,
1993-01,8.16,
1993-02,8.00,
1993-03,7.54,
1993-04,7.55,
1993-05,7.21,
1993-06,7.30,
1993-07,7.01,
1993-08,6.46,
1993-09,6.40,
1993-10,6.36,
1993-11,6.02,
1993-12,5.77,
1994-01,5.66,
1994-02,5.71,
1994-03,5.69,
1994-04,5.51,
1994-05,5.15,
1994-06,5.07,
1994-07,4.98,
1994-08,5.05,
1994-09,5.22,
1994-10,5.33,
1994-11,5.30,
1994-12,5.49,
1995-01,5.36,
1995-02,5.27,
1995-03,5.19,
1995-04,4.75,
1995-05,4.62,
1995-06,4.53,
1995-07,4.57,
1995-08,4.46,
1995-09,4.19,
1995-10,4.09,
1995-11,3.96,
1995-12,3.81,
1996-01,3.51,
1996-02,3.34,
1996-03,3.35,
1996-04,3.32,
1996-05,3.26,
1996-06,3.40,
1996-07,3.43,
1996-08,3.31,
1996-09,3.16,
1996-10,3.14,
1996-11,3.20,
1996-12,3.24,
1997-01,3.15,
1997-02,3.18,
1997-03,3.27,
1997-04,3.27,
1997-05,3.23,
1997-06,3.18,
1997-07,3.21,
1997-08,3.40,
1997-09,3.44,
1997-10,3.73,
1997-11,3.86,
1997-12,3.84,
1998-01,3.67,
1998-02,3.60,
1998-03,3.60,
1998-04,3.73,
1998-05,3.73,
1998-06,3.66,
1998-07,3.64,
1998-08,3.59,
1998-09,3.56,
1998-10,3.55,
1998-11,3.59,
1998-12,3.29,
"",General: Frankfurt Interbank Offered Rate; calculated by Telerate from 2 July 1990 to 30 December 1998 according to the act/360 method.,
