"",BBK01.QUY903,BBK01.QUY903_FLAGS
"",Consolidated German banks: Foreign securities issued by foreign general government / Qatar / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:49,
2002-03,0.074,
2002-04,0.059,
2002-05,0.046,
2002-06,0.049,
2002-07,0.051,
2002-08,0.044,
2002-09,0.032,
2002-10,0.032,
2002-11,0.026,
2002-12,0.025,
2003-01,0.024,
2003-02,0.019,
2003-03,0.019,
2003-04,0.018,
2003-05,0.015,
2003-06,0.014,
2003-07,0.014,
2003-08,0.024,
2003-09,0.011,
2003-10,0.013,
2003-11,0.044,
2003-12,0.036,
2004-01,0.036,
2004-02,0.032,
2004-03,0.033,
2004-04,0.041,
2004-05,0.022,
2004-06,0.037,
2004-07,0.032,
2004-08,0.033,
2004-09,0.029,
2004-10,0.029,
2004-11,0.029,
2004-12,0.027,
2005-01,0.029,
2005-02,0.023,
2005-03,0.086,
2005-04,0.098,
2005-05,0.108,
2005-06,0.111,
2005-07,0.108,
2005-08,0.107,
2005-09,0.118,
2005-10,0.121,
2005-11,0.123,
2005-12,0.125,
2006-01,0.044,
2006-02,0.045,
2006-03,0.040,
2006-04,0.038,
2006-05,0.037,
2006-06,0.031,
2006-07,0.034,
2006-08,0.032,
2006-09,0.015,
2006-10,0.015,
2006-11,0.020,
2006-12,0.020,
2007-01,-0.013,
2007-02,0.031,
2007-03,0.036,
2007-04,0.057,
2007-05,0.056,
2007-06,0.028,
2007-07,0.017,
2007-08,0.031,
2007-09,0.017,
2007-10,0.018,
2007-11,0.068,
2007-12,0.069,
2008-01,0.068,
2008-02,0.054,
2008-03,0.062,
2008-04,0.062,
2008-05,0.062,
2008-06,0.061,
2008-07,0.071,
2008-08,0.076,
2008-09,0.080,
2008-10,0.089,
2008-11,0.087,
2008-12,0.076,
2009-01,0.075,
2009-02,0.076,
2009-03,0.067,
2009-04,0.079,
2009-05,0.097,
2009-06,0.028,
2009-07,0.027,
2009-08,0.033,
2009-09,0.035,
2009-10,0.073,
2009-11,0.082,
2009-12,0.100,
2010-01,0.061,
2010-02,0.050,
2010-03,0.040,
2010-04,0.030,
2010-05,0.037,
2010-06,0.035,
2010-07,0.037,
2010-08,0.047,
2010-09,0.053,
2010-10,0.031,
2010-11,0.040,
2010-12,0.074,
2011-01,0.068,
2011-02,0.060,
2011-03,0.060,
2011-04,0.054,
2011-05,0.056,
2011-06,0.057,
2011-07,0.056,
2011-08,0.056,
2011-09,0.067,
2011-10,0.059,
2011-11,0.061,
2011-12,0.058,
2012-01,0.067,
2012-02,0.061,
2012-03,0.053,
2012-04,0.055,
2012-05,0.058,
2012-06,0.058,
2012-07,0.070,
2012-08,0.080,
2012-09,0.060,
2012-10,0.072,
2012-11,0.099,
2012-12,0.084,
2013-01,0.084,
2013-02,0.080,
2013-03,0.079,
2013-04,0.075,
2013-05,0.078,
2013-06,0.074,
2013-07,0.078,
2013-08,0.071,
2013-09,0.071,
2013-10,0.071,
2013-11,0.091,
2013-12,0.094,
2014-01,0.071,
2014-02,0.062,
2014-03,0.072,
2014-04,0.065,
2014-05,0.070,
2014-06,0.070,
2014-07,0.069,
2014-08,0.067,
2014-09,0.078,
2014-10,0.072,
