"",BBK01.QUV435,BBK01.QUV435_FLAGS
"","Banks in Germany: Claims on non-residents, total / Remaining countries in Africa / All currencies",
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:18:33,
2001-12,0.817,
2002-01,0.892,
2002-02,0.892,
2002-03,0.843,
2002-04,0.828,
2002-05,0.816,
2002-06,0.816,
2002-07,0.794,
2002-08,0.774,
2002-09,0.771,
2002-10,0.770,
2002-11,0.782,
2002-12,0.722,
2003-01,0.699,
2003-02,0.678,
2003-03,0.677,
2003-04,0.651,
2003-05,0.640,
2003-06,0.625,
2003-07,0.609,
2003-08,0.607,
2003-09,0.569,
2003-10,0.594,
2003-11,0.580,
2003-12,0.561,
2004-01,0.551,
2004-02,0.558,
2004-03,0.560,
2004-04,0.553,
2004-05,0.547,
2004-06,0.558,
2004-07,0.743,
2004-08,0.746,
2004-09,0.746,
2004-10,0.602,
2004-11,0.547,
2004-12,0.615,
2005-01,0.688,
2005-02,0.545,
2005-03,0.535,
2005-04,0.546,
2005-05,0.561,
2005-06,0.556,
2005-07,0.559,
2005-08,0.545,
2005-09,0.511,
2005-10,0.504,
2005-11,0.695,
2005-12,0.780,
2006-01,0.790,
2006-02,0.812,
2006-03,0.815,
2006-04,0.790,
2006-05,0.806,
2006-06,0.785,
2006-07,0.817,
2006-08,0.835,
2006-09,0.835,
2006-10,0.882,
2006-11,0.870,
2006-12,0.854,
2007-01,0.862,
2007-02,0.927,
2007-03,0.954,
2007-04,0.952,
2007-05,0.899,
2007-06,0.858,
2007-07,0.853,
2007-08,1.408,
2007-09,1.335,
2007-10,1.402,
2007-11,1.447,
2007-12,1.196,
2008-01,1.086,
2008-02,1.147,
2008-03,1.137,
2008-04,1.166,
2008-05,1.170,
2008-06,1.188,
2008-07,1.206,
2008-08,1.089,
2008-09,1.113,
2008-10,1.320,
2008-11,1.023,
2008-12,1.258,
2009-01,1.396,
2009-02,1.339,
2009-03,1.302,
2009-04,1.289,
2009-05,1.312,
2009-06,1.232,
2009-07,1.247,
2009-08,1.086,
2009-09,1.033,
2009-10,1.001,
2009-11,1.025,
2009-12,1.136,
2010-01,1.079,
2010-02,1.118,
2010-03,1.065,
2010-04,1.075,
2010-05,1.153,
2010-06,1.124,
2010-07,1.076,
2010-08,1.076,
2010-09,1.034,
2010-10,0.999,
2010-11,1.021,
2010-12,1.012,
2011-01,0.993,
2011-02,1.000,
2011-03,0.996,
2011-04,0.972,
2011-05,0.980,
2011-06,0.773,
2011-07,0.632,
2011-08,0.600,
2011-09,0.592,
2011-10,0.570,
2011-11,0.574,
2011-12,0.643,
2012-01,0.614,
2012-02,0.633,
2012-03,0.677,
2012-04,0.698,
2012-05,0.706,
2012-06,0.726,
2012-07,0.760,
2012-08,0.737,
2012-09,0.749,
2012-10,0.658,
2012-11,0.671,
2012-12,0.687,
2013-01,0.679,
2013-02,0.702,
2013-03,0.735,
2013-04,0.776,
2013-05,0.751,
2013-06,0.763,
2013-07,0.690,
2013-08,0.663,
2013-09,0.644,
2013-10,0.726,
2013-11,0.707,
2013-12,0.687,
2014-01,0.695,
2014-02,0.712,
2014-03,0.741,
2014-04,0.757,
2014-05,0.815,
2014-06,0.821,
2014-07,0.884,
2014-08,0.792,
2014-09,0.880,
2014-10,0.921,
2014-11,1.017,
2014-12,1.040,
