"",BBK01.SU0019,BBK01.SU0019_FLAGS
1978-01,3.43,
1978-02,3.32,
1978-03,3.24,
1978-04,3.31,
1978-05,3.37,
1978-06,3.44,
1978-07,3.56,
1978-08,3.62,
1978-09,3.69,
1978-10,4.16,comment
1978-11,4.15,comment
1978-12,4.10,comment
1979-01,3.63,
1979-02,3.83,
1979-03,4.02,
1979-04,4.97,
1979-05,5.27,
1979-06,5.75,
1979-07,6.09,
1979-08,6.43,
1979-09,6.93,
1979-10,7.72,comment
1979-11,8.57,comment
1979-12,8.96,comment
1980-01,8.22,
1980-02,8.36,
1980-03,8.76,
1980-04,9.12,
1980-05,9.32,
1980-06,9.28,
1980-07,9.05,
1980-08,8.45,
1980-09,8.29,
1980-10,8.44,
1980-11,8.73,comment
1980-12,9.25,comment
1981-01,8.65,
1981-02,8.99,
1981-03,11.52,
1981-04,11.89,
1981-05,11.99,
1981-06,12.11,
1981-07,12.16,
1981-08,12.26,
1981-09,12.27,
1981-10,11.17,
1981-11,10.91,
1981-12,10.45,
1982-01,9.99,
1982-02,9.58,
1982-03,9.44,
1982-04,8.86,
1982-05,8.40,
1982-06,8.40,
1982-07,8.68,
1982-08,8.57,
1982-09,7.66,
1982-10,7.32,
1982-11,6.71,
1982-12,6.17,
1983-01,5.42,
1983-02,5.42,
1983-03,5.16,
1983-04,4.66,
1983-05,4.75,
1983-06,4.97,
1983-07,5.10,
1983-08,5.24,
1983-09,5.45,
1983-10,5.75,comment
1983-11,5.87,comment
1983-12,6.01,comment
1984-01,5.74,
1984-02,5.64,
1984-03,5.54,
1984-04,5.57,
1984-05,5.64,
1984-06,5.67,
1984-07,5.73,
1984-08,5.74,
1984-09,5.72,
1984-10,5.84,comment
1984-11,5.86,comment
1984-12,5.72,
1985-01,5.53,
1985-02,5.72,
1985-03,5.82,
1985-04,5.71,
1985-05,5.62,
1985-06,5.46,
1985-07,5.29,
1985-08,4.65,
1985-09,4.46,
1985-10,4.55,
1985-11,4.67,
1985-12,4.72,
1986-01,4.48,
1986-02,4.33,
1986-03,4.17,
1986-04,4.13,
1986-05,4.17,
1986-06,4.13,
1986-07,4.16,
1986-08,4.16,
1986-09,4.13,
1986-10,4.16,
1986-11,4.25,
1986-12,4.40,
1987-01,4.17,
1987-02,3.63,
1987-03,3.57,
1987-04,3.54,
1987-05,3.42,
1987-06,3.33,
1987-07,3.35,
1987-08,3.43,
1987-09,3.48,
1987-10,3.73,
1987-11,3.56,
1987-12,3.36,
1988-01,3.12,
1988-02,3.04,
1988-03,3.04,
1988-04,3.05,
1988-05,3.10,
1988-06,3.16,
1988-07,3.78,
1988-08,4.30,
1988-09,4.35,
1988-10,4.44,
1988-11,4.40,
1988-12,4.77,
1989-01,4.85,
1989-02,5.16,
1989-03,5.60,
1989-04,5.59,
1989-05,5.85,
1989-06,6.02,
1989-07,6.21,
1989-08,6.26,
1989-09,6.34,
1989-10,6.97,
1989-11,7.23,
1989-12,7.33,
1990-01,7.35,
1990-02,7.32,
1990-03,7.49,
1990-04,7.42,
1990-05,7.48,
1990-06,7.45,
1990-07,7.50,
1990-08,7.57,
1990-09,7.61,
1990-10,7.71,
1990-11,7.84,
1990-12,8.11,
1991-01,8.10,
1991-02,7.98,
1991-03,8.05,
1991-04,8.09,
1991-05,8.11,
1991-06,8.10,
1991-07,8.15,
1991-08,8.24,
1991-09,8.30,
1991-10,8.33,
1991-11,8.38,
1991-12,8.52,
1992-01,8.55,
1992-02,8.52,
1992-03,8.58,
1992-04,8.62,
1992-05,8.68,
1992-06,8.70,
1992-07,8.76,
1992-08,8.83,
1992-09,8.68,
1992-10,8.19,
1992-11,8.07,
1992-12,8.14,
1993-01,7.87,
1993-02,7.53,
1993-03,7.45,
1993-04,7.37,
1993-05,7.04,
1993-06,7.02,
1993-07,6.84,
1993-08,6.21,
1993-09,6.06,
1993-10,6.05,
1993-11,5.78,
1993-12,5.65,
1994-01,5.49,
1994-02,5.33,
1994-03,5.34,
1994-04,5.14,
1994-05,4.82,
1994-06,4.61,
1994-07,4.51,
1994-08,4.51,
1994-09,4.50,
1994-10,4.53,
1994-11,4.57,
1994-12,4.81,
1995-01,4.64,
1995-02,4.52,
1995-03,4.57,
1995-04,4.26,
1995-05,4.20,
1995-06,4.14,
1995-07,4.17,
1995-08,4.15,
1995-09,3.87,
1995-10,3.80,
1995-11,3.73,
1995-12,3.70,
1996-01,3.46,
1996-02,3.12,
1996-03,3.10,
1996-04,3.08,
1996-05,3.04,
1996-06,3.05,
1996-07,3.07,
1996-08,3.05,
1996-09,2.90,
1996-10,2.87,
1996-11,2.86,
1996-12,2.94,
1997-01,2.87,
1997-02,2.81,
1997-03,2.90,
1997-04,2.88,
1997-05,2.88,
1997-06,2.85,
1997-07,2.85,
1997-08,2.88,
1997-09,2.88,
1997-10,2.99,
1997-11,3.11,
1997-12,3.27,
1998-01,3.16,
1998-02,3.05,
1998-03,3.12,
1998-04,3.13,
1998-05,3.17,
1998-06,3.14,
1998-07,3.14,
1998-08,3.14,
1998-09,3.11,
1998-10,3.13,
1998-11,3.12,
1998-12,3.09,
1999-01,2.94,
1999-02,2.82,
1999-03,2.84,
1999-04,2.59,
1999-05,2.42,
1999-06,2.40,
1999-07,2.42,
1999-08,2.42,
1999-09,2.40,
1999-10,2.49,
1999-11,2.66,
1999-12,3.02,
2000-01,2.87,
2000-02,2.91,
2000-03,3.12,
2000-04,3.27,
2000-05,3.59,
2000-06,3.82,
2000-07,3.92,
2000-08,4.00,
2000-09,4.15,
2000-10,4.27,
2000-11,4.35,
2000-12,4.42,
2001-01,4.33,
2001-02,4.21,
2001-03,4.31,
2001-04,4.27,
2001-05,4.20,
2001-06,4.07,
2001-07,4.08,
2001-08,4.05,
2001-09,3.66,
2001-10,3.36,
2001-11,3.00,
2001-12,3.03,
2002-01,3.00,
2002-02,2.89,
2002-03,2.94,
2002-04,2.94,
2002-05,2.94,
2002-06,2.94,
2002-07,2.95,
2002-08,2.92,
2002-09,2.89,
2002-10,2.88,
2002-11,2.84,
2002-12,2.60,
2003-01,2.51,
2003-02,2.39,
2003-03,2.30,
2003-04,2.24,
2003-05,2.21,
2003-06,1.88,
"","General: Most frequently occuring interest rate for new business within the reporting period (the two middle weeks of a given month). The average rates are calculated as unweighted arithmetic means from the interest rates reported to be within the spread. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. Up to May 1986, deposits with maturities of three months; from June 1986 up to October 1996, deposits with maturities of one month to three months; up to December 2001, deposits of DM 1 million and more but less than DM 5 million.",
