"",BBK01.QUW001,BBK01.QUW001_FLAGS
"",Banks in Germany: Short-term liabilities to non-residents / Countries in Oceania / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:28:11,
2001-12,1.325,
2002-01,1.306,
2002-02,1.371,
2002-03,1.533,
2002-04,0.955,
2002-05,0.921,
2002-06,0.714,
2002-07,1.054,
2002-08,0.824,
2002-09,0.925,
2002-10,1.019,
2002-11,0.851,
2002-12,0.896,
2003-01,1.067,
2003-02,1.456,
2003-03,1.341,
2003-04,1.965,
2003-05,1.310,
2003-06,1.597,
2003-07,1.176,
2003-08,1.666,
2003-09,1.494,
2003-10,1.942,
2003-11,1.884,
2003-12,1.206,
2004-01,1.996,
2004-02,1.467,
2004-03,1.117,
2004-04,1.783,
2004-05,2.340,
2004-06,2.241,
2004-07,2.201,
2004-08,2.102,
2004-09,1.094,
2004-10,1.066,
2004-11,1.368,
2004-12,1.310,
2005-01,1.277,
2005-02,1.057,
2005-03,0.820,
2005-04,2.048,
2005-05,1.015,
2005-06,1.016,
2005-07,0.992,
2005-08,1.126,
2005-09,1.129,
2005-10,0.684,
2005-11,0.984,
2005-12,0.949,
2006-01,1.835,
2006-02,1.100,
2006-03,1.007,
2006-04,2.981,
2006-05,3.780,
2006-06,1.333,
2006-07,0.930,
2006-08,1.196,
2006-09,1.191,
2006-10,1.568,
2006-11,0.969,
2006-12,1.314,
2007-01,3.974,
2007-02,2.241,
2007-03,3.405,
2007-04,7.897,
2007-05,6.149,
2007-06,4.643,
2007-07,3.998,
2007-08,3.785,
2007-09,3.990,
2007-10,4.121,
2007-11,5.029,
2007-12,3.229,
2008-01,4.537,
2008-02,5.041,
2008-03,3.569,
2008-04,5.155,
2008-05,5.210,
2008-06,2.862,
2008-07,2.782,
2008-08,3.149,
2008-09,3.015,
2008-10,3.717,
2008-11,3.365,
2008-12,3.375,
2009-01,3.896,
2009-02,4.192,
2009-03,4.095,
2009-04,4.856,
2009-05,5.432,
2009-06,4.878,
2009-07,4.042,
2009-08,2.862,
2009-09,3.556,
2009-10,3.555,
2009-11,3.138,
2009-12,3.510,
2010-01,2.831,
2010-02,2.814,
2010-03,3.506,
2010-04,2.982,
2010-05,3.410,
2010-06,3.609,
2010-07,3.115,
2010-08,3.043,
2010-09,2.995,
2010-10,3.461,
2010-11,3.247,
2010-12,2.969,
2011-01,2.981,
2011-02,3.492,
2011-03,2.976,
2011-04,4.454,
2011-05,4.161,
2011-06,3.055,
2011-07,3.140,
2011-08,2.837,
2011-09,3.261,
2011-10,3.910,
2011-11,3.903,
2011-12,4.254,
2012-01,4.272,
2012-02,3.823,
2012-03,3.250,
2012-04,3.555,
2012-05,3.737,
2012-06,3.965,
2012-07,4.025,
2012-08,4.082,
2012-09,4.056,
2012-10,4.052,
2012-11,3.944,
2012-12,4.929,
2013-01,4.894,
2013-02,3.694,
2013-03,3.925,
2013-04,3.917,
2013-05,3.491,
2013-06,3.483,
2013-07,3.361,
2013-08,3.235,
2013-09,1.974,
2013-10,2.075,
2013-11,1.779,
2013-12,1.682,
2014-01,1.787,
2014-02,1.873,
2014-03,1.863,
2014-04,1.977,
2014-05,2.224,
2014-06,1.982,
2014-07,1.727,
2014-08,1.742,
2014-09,1.891,
2014-10,1.807,
2014-11,1.893,
2014-12,1.988,
