"",BBK01.OUK405,BBK01.OUK405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:56,
1999-01,0.955,
1999-02,0.962,
1999-03,1.073,
1999-04,1.112,
1999-05,1.143,
1999-06,1.262,
1999-07,1.299,
1999-08,1.293,
1999-09,1.340,
1999-10,1.335,
1999-11,1.390,
1999-12,1.500,
2000-01,1.677,
2000-02,1.699,
2000-03,1.621,
2000-04,1.668,
2000-05,1.694,
2000-06,1.625,
2000-07,1.719,
2000-08,1.757,
2000-09,1.884,
2000-10,1.906,
2000-11,1.892,
2000-12,1.914,
2001-01,1.946,
2001-02,1.767,
2001-03,1.808,
2001-04,1.827,
2001-05,1.840,
2001-06,1.830,
2001-07,1.979,
2001-08,1.956,
2001-09,1.942,
2001-10,1.964,
2001-11,2.014,
2001-12,2.044,
2002-01,1.945,
2002-02,1.921,
2002-03,1.830,
2002-04,1.773,
2002-05,1.790,
2002-06,1.749,
2002-07,1.876,
2002-08,1.853,
2002-09,1.767,
2002-10,1.750,
2002-11,1.740,
2002-12,1.759,
2003-01,1.766,
2003-02,1.756,
2003-03,2.207,
2003-04,2.220,
2003-05,2.688,
2003-06,2.703,
2003-07,2.687,
2003-08,2.732,
2003-09,2.704,
2003-10,2.644,
2003-11,2.646,
2003-12,2.600,
2004-01,2.563,
2004-02,2.593,
2004-03,2.104,
2004-04,2.090,
2004-05,1.437,
2004-06,1.738,
2004-07,1.660,
2004-08,1.553,
2004-09,1.677,
2004-10,1.708,
2004-11,1.742,
2004-12,1.768,
2005-01,1.855,
2005-02,1.919,
2005-03,1.970,
2005-04,1.990,
2005-05,2.100,
2005-06,2.591,
2005-07,2.890,
2005-08,2.313,
2005-09,2.299,
2005-10,2.430,
2005-11,2.449,
2005-12,2.586,
2006-01,2.501,
2006-02,2.534,
2006-03,2.702,
2006-04,2.669,
2006-05,2.689,
2006-06,2.607,
2006-07,2.227,
2006-08,2.298,
2006-09,2.272,
2006-10,2.294,
2006-11,2.449,
2006-12,2.711,
2007-01,2.797,
2007-02,2.838,
2007-03,2.875,
2007-04,3.036,
2007-05,3.196,
2007-06,3.012,
2007-07,3.068,
2007-08,3.231,
2007-09,3.410,
2007-10,3.459,
2007-11,3.624,
2007-12,3.841,
2008-01,4.010,
2008-02,4.073,
2008-03,4.195,
2008-04,4.252,
2008-05,4.402,
2008-06,4.657,
2008-07,4.832,
2008-08,5.230,
2008-09,5.351,
2008-10,5.563,
2008-11,5.328,
2008-12,6.097,
2009-01,6.159,
2009-02,6.060,
2009-03,5.935,
2009-04,5.799,
2009-05,5.609,
2009-06,5.607,
2009-07,5.506,
2009-08,5.385,
2009-09,5.311,
2009-10,5.204,
2009-11,4.944,
2009-12,4.698,
2010-01,4.719,
2010-02,4.809,
2010-03,4.841,
2010-04,4.779,
2010-05,4.917,
2010-06,4.651,
2010-07,4.552,
2010-08,4.294,
2010-09,3.832,
2010-10,3.751,
2010-11,3.780,
2010-12,3.226,
2011-01,3.100,
2011-02,2.972,
2011-03,2.889,
2011-04,2.807,
2011-05,2.834,
2011-06,3.442,
2011-07,3.534,
2011-08,3.611,
2011-09,3.682,
2011-10,3.602,
2011-11,3.619,
2011-12,5.269,
2012-01,5.255,
2012-02,5.360,
2012-03,5.395,
2012-04,5.689,
2012-05,5.825,
2012-06,5.826,
2012-07,5.701,
2012-08,5.585,
2012-09,5.474,
2012-10,5.405,
2012-11,5.285,
2012-12,4.807,
2013-01,4.714,
2013-02,4.792,
2013-03,4.771,
2013-04,4.765,
2013-05,4.768,
2013-06,4.347,
2013-07,4.292,
2013-08,4.330,
2013-09,4.238,
2013-10,4.097,
2013-11,4.292,
2013-12,4.103,
2014-01,4.159,
2014-02,4.083,
2014-03,4.094,
2014-04,4.060,
2014-05,4.068,
2014-06,3.833,
2014-07,3.891,
2014-08,3.823,
2014-09,3.685,
2014-10,3.626,
2014-11,3.566,
2014-12,3.663,Provisional value
