"",BBEX3.A.AUD.EUR.CM.AC.A04,BBEX3.A.AUD.EUR.CM.AC.A04_FLAGS
"",Exchange rates for the euro in Australia / AUD 1 = EUR ... (middle),
unit,EUR (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-19 15:12:45,
1999,0.6078,
2000,0.6277,
2001,0.5772,
2002,0.5763,
2003,0.5758,
2004,0.5910,
2005,0.6137,
2006,0.6004,
2007,0.6123,
2008,0.5757,
2009,0.5683,
2010,0.6967,
2011,0.7433,
2012,0.8043,
2013,0.7216,
2014,0.6809,
"",General: Rates at 16.00.,
"","Source: Reserve Bank of Australia, Sydney.",
"","Methodology: Calculated on the basis of mid-month and month-end rates, from 2012 on the basis of month-end rates.",
