"",BBK01.OUG349,BBK01.OUG349_FLAGS
"",Loans to the Federal Government and its special funds for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:55:32,
1999-01,4.964,
1999-02,4.678,
1999-03,6.037,
1999-04,4.168,
1999-05,2.788,
1999-06,1.513,
1999-07,2.851,
1999-08,1.350,
1999-09,2.722,
1999-10,2.836,
1999-11,0.837,
1999-12,1.039,
2000-01,4.371,
2000-02,0.731,
2000-03,1.341,
2000-04,0.773,
2000-05,0.367,
2000-06,1.647,
2000-07,0.255,
2000-08,2.799,
2000-09,0.048,
2000-10,1.848,
2000-11,0.018,
2000-12,0.039,
2001-01,2.492,
2001-02,2.911,
2001-03,7.035,
2001-04,2.283,
2001-05,2.633,
2001-06,0.438,
2001-07,1.791,
2001-08,1.555,
2001-09,1.545,
2001-10,1.851,
2001-11,4.685,
2001-12,1.541,
2002-01,2.239,
2002-02,3.921,
2002-03,0.896,
2002-04,0.015,
2002-05,1.017,
2002-06,0.819,
2002-07,3.168,
2002-08,0.539,
2002-09,0.136,
2002-10,0.031,
2002-11,0.304,
2002-12,0.950,
2003-01,7.558,
2003-02,4.819,
2003-03,6.184,
2003-04,2.223,
2003-05,2.634,
2003-06,0.323,
2003-07,6.247,
2003-08,1.224,
2003-09,0.712,
2003-10,0.111,
2003-11,1.625,
2003-12,0.407,
2004-01,0.659,
2004-02,0.273,
2004-03,5.061,
2004-04,0.047,
2004-05,0.260,
2004-06,0.058,
2004-07,3.361,
2004-08,2.192,
2004-09,0.045,
2004-10,3.470,
2004-11,0.615,
2004-12,0.043,
2005-01,5.646,
2005-02,3.543,
2005-03,0.750,
2005-04,2.425,
2005-05,6.037,
2005-06,0.029,
2005-07,1.183,
2005-08,0.187,
2005-09,0.053,
2005-10,0.068,
2005-11,0.045,
2005-12,0.129,
2006-01,1.548,
2006-02,0.040,
2006-03,0.944,
2006-04,0.033,
2006-05,0.033,
2006-06,0.037,
2006-07,0.034,
2006-08,0.035,
2006-09,0.036,
2006-10,0.064,
2006-11,0.715,
2006-12,0.074,
2007-01,0.045,
2007-02,0.036,
2007-03,0.055,
2007-04,0.238,
2007-05,0.293,
2007-06,0.039,
2007-07,0.041,
2007-08,0.538,
2007-09,0.051,
2007-10,0.036,
2007-11,1.435,
2007-12,0.054,
2008-01,0.037,
2008-02,0.029,
2008-03,0.043,
2008-04,0.029,
2008-05,0.031,
2008-06,0.145,
2008-07,0.041,
2008-08,0.640,
2008-09,0.053,
2008-10,0.047,
2008-11,0.070,
2008-12,0.076,
2009-01,0.055,
2009-02,0.061,
2009-03,0.066,
2009-04,0.068,
2009-05,0.108,
2009-06,0.111,
2009-07,0.082,
2009-08,0.080,
2009-09,0.092,
2009-10,0.099,
2009-11,0.067,
2009-12,0.107,
2010-01,0.072,
2010-02,0.076,
2010-03,0.089,
2010-04,0.082,
2010-05,0.094,
2010-06,0.093,
2010-07,0.088,
2010-08,0.155,
2010-09,0.140,
2010-10,0.120,
2010-11,2.388,
2010-12,3.684,
2011-01,4.094,
2011-02,3.958,
2011-03,4.441,
2011-04,5.208,
2011-05,7.036,
2011-06,6.959,
2011-07,7.328,
2011-08,8.738,
2011-09,10.017,
2011-10,12.362,
2011-11,10.635,
2011-12,10.586,
2012-01,10.280,
2012-02,11.244,
2012-03,10.635,
2012-04,10.071,
2012-05,10.036,
2012-06,9.878,
2012-07,9.017,
2012-08,7.878,
2012-09,7.902,
2012-10,7.556,
2012-11,7.191,
2012-12,7.019,
2013-01,6.341,
2013-02,4.394,
2013-03,3.459,
2013-04,2.879,
2013-05,2.180,
2013-06,1.744,
2013-07,1.667,
2013-08,1.668,
2013-09,1.693,
2013-10,1.749,
2013-11,1.622,
2013-12,1.666,
2014-01,1.642,
2014-02,1.591,
2014-03,1.059,
2014-04,1.128,
2014-05,0.360,
2014-06,0.378,
2014-07,0.419,
2014-08,0.559,
2014-09,0.568,
2014-10,0.496,
2014-11,0.518,
2014-12,0.711,Provisional value
