"",BBK01.OUP375,BBK01.OUP375_FLAGS
"",Lending to the foreign general government / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:00:40,
1999-01,2.145,
1999-02,4.587,
1999-03,4.590,
1999-04,5.065,
1999-05,5.184,
1999-06,5.646,
1999-07,5.532,
1999-08,5.278,
1999-09,4.902,
1999-10,5.263,
1999-11,5.774,
1999-12,5.859,
2000-01,5.301,
2000-02,5.003,
2000-03,4.791,
2000-04,4.846,
2000-05,4.683,
2000-06,4.802,
2000-07,4.916,
2000-08,5.021,
2000-09,4.503,
2000-10,4.525,
2000-11,4.309,
2000-12,4.778,
2001-01,5.528,
2001-02,5.555,
2001-03,5.456,
2001-04,5.382,
2001-05,5.561,
2001-06,5.498,
2001-07,5.372,
2001-08,5.301,
2001-09,5.244,
2001-10,5.221,
2001-11,5.959,
2001-12,6.849,
2002-01,7.038,
2002-02,6.987,
2002-03,7.499,
2002-04,7.644,
2002-05,27.283,
2002-06,23.908,
2002-07,30.681,
2002-08,32.520,
2002-09,34.076,
2002-10,32.714,
2002-11,31.126,
2002-12,30.377,
2003-01,31.161,
2003-02,31.660,
2003-03,31.719,
2003-04,31.504,
2003-05,32.029,
2003-06,31.799,
2003-07,31.111,
2003-08,31.204,
2003-09,31.628,
2003-10,31.365,
2003-11,30.914,
2003-12,31.476,
2004-01,31.893,
2004-02,31.752,
2004-03,33.035,
2004-04,33.117,
2004-05,33.331,
2004-06,34.260,
2004-07,33.380,
2004-08,33.373,
2004-09,33.772,
2004-10,33.871,
2004-11,33.595,
2004-12,34.877,
2005-01,36.084,
2005-02,37.240,
2005-03,38.279,
2005-04,40.407,
2005-05,42.077,
2005-06,42.515,
2005-07,42.571,
2005-08,42.035,
2005-09,43.556,
2005-10,42.650,
2005-11,41.908,
2005-12,45.256,
2006-01,45.383,
2006-02,45.573,
2006-03,45.373,
2006-04,43.670,
2006-05,43.370,
2006-06,42.264,
2006-07,41.325,
2006-08,41.565,
2006-09,39.820,
2006-10,39.268,
2006-11,39.220,
2006-12,39.627,
2007-01,39.461,
2007-02,39.604,
2007-03,37.228,
2007-04,36.471,
2007-05,36.897,
2007-06,36.145,
2007-07,35.588,
2007-08,35.479,
2007-09,35.876,
2007-10,34.788,
2007-11,34.900,
2007-12,34.865,
2008-01,34.594,
2008-02,34.454,
2008-03,15.171,
2008-04,15.269,
2008-05,15.440,
2008-06,16.151,
2008-07,15.279,
2008-08,15.224,
2008-09,15.136,
2008-10,15.031,
2008-11,14.954,
2008-12,15.082,
2009-01,15.149,
2009-02,14.424,
2009-03,13.527,
2009-04,13.183,
2009-05,12.922,
2009-06,12.843,
2009-07,12.334,
2009-08,12.189,
2009-09,12.206,
2009-10,12.127,
2009-11,11.866,
2009-12,14.422,
2010-01,14.380,
2010-02,14.383,
2010-03,14.925,
2010-04,15.628,
2010-05,14.981,
2010-06,14.901,
2010-07,14.827,
2010-08,14.845,
2010-09,16.035,
2010-10,15.890,
2010-11,15.657,
2010-12,16.164,
2011-01,16.183,
2011-02,16.424,
2011-03,16.685,
2011-04,16.619,
2011-05,16.648,
2011-06,16.991,
2011-07,16.711,
2011-08,15.146,
2011-09,15.060,
2011-10,14.986,
2011-11,15.108,
2011-12,15.161,
2012-01,13.958,
2012-02,14.378,
2012-03,14.066,
2012-04,14.242,
2012-05,14.935,
2012-06,14.937,
2012-07,14.849,
2012-08,14.603,
2012-09,14.627,
2012-10,14.818,
2012-11,14.715,
2012-12,14.864,
2013-01,14.632,
2013-02,14.446,
2013-03,14.530,
2013-04,8.693,
2013-05,8.718,
2013-06,8.743,
2013-07,8.997,
2013-08,9.185,
2013-09,9.665,
2013-10,9.039,
2013-11,9.572,
2013-12,10.215,
2014-01,10.770,
2014-02,11.021,
2014-03,11.477,
2014-04,12.017,
2014-05,11.983,
2014-06,13.310,
2014-07,14.673,
2014-08,14.792,
2014-09,15.212,
2014-10,15.698,
2014-11,16.413,
2014-12,16.150,Provisional value
