"",BBXS1.A.DE.N.EUBUCS.MANU.MAN013.TT.PCT.I00,BBXS1.A.DE.N.EUBUCS.MANU.MAN013.TT.PCT.I00_FLAGS
"",Business and consumer surveys (European Commission) / Capacity utilization (man) / Unadjusted figure / Germany,
unit,% (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 13:18:36,
1985,83.6,
1986,84.9,
1987,84.0,
1988,85.5,
1989,88.6,
1990,89.7,
1991,88.7,
1992,84.2,
1993,79.3,
1994,83.0,
1995,85.3,
1996,82.3,
1997,84.7,
1998,86.5,
1999,85.0,
2000,87.0,
2001,85.1,
2002,82.5,
2003,82.7,
2004,84.2,
2005,84.0,
2006,86.6,
2007,88.3,
2008,86.9,
2009,72.0,
2010,79.7,
2011,86.1,
2012,83.5,
2013,82.1,
2014,83.9,
"",Source: Bundesbank calculation from seasonally adjusted quarterly data.,
