"",BBK01.QUK802,BBK01.QUK802_FLAGS
"",Consolidated German banks: Loans and advances to foreign banks / Croatia / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:31:53,
2002-03,0.683,
2002-04,0.695,
2002-05,0.792,
2002-06,0.820,
2002-07,0.870,
2002-08,0.768,
2002-09,0.801,
2002-10,0.949,
2002-11,1.115,
2002-12,1.364,
2003-01,1.383,
2003-02,1.213,
2003-03,1.354,
2003-04,1.349,
2003-05,1.302,
2003-06,1.415,
2003-07,1.068,
2003-08,1.175,
2003-09,1.326,
2003-10,1.350,
2003-11,1.608,
2003-12,1.422,
2004-01,1.587,
2004-02,1.873,
2004-03,1.831,
2004-04,1.702,
2004-05,1.819,
2004-06,1.858,
2004-07,1.516,
2004-08,1.356,
2004-09,1.328,
2004-10,1.349,
2004-11,1.312,
2004-12,1.348,
2005-01,1.543,
2005-02,1.483,
2005-03,1.581,
2005-04,1.443,
2005-05,1.510,
2005-06,1.655,
2005-07,1.653,
2005-08,1.797,
2005-09,1.631,
2005-10,1.715,
2005-11,1.765,
2005-12,1.219,
2006-01,1.212,
2006-02,1.374,
2006-03,1.201,
2006-04,1.291,
2006-05,1.315,
2006-06,1.291,
2006-07,1.017,
2006-08,0.779,
2006-09,0.795,
2006-10,0.899,
2006-11,0.902,
2006-12,1.116,
2007-01,1.167,
2007-02,1.223,
2007-03,1.193,
2007-04,1.070,
2007-05,0.999,
2007-06,0.806,
2007-07,0.824,
2007-08,0.650,
2007-09,0.751,
2007-10,0.800,
2007-11,0.789,
2007-12,3.087,
2008-01,1.838,
2008-02,2.063,
2008-03,2.132,
2008-04,2.219,
2008-05,1.976,
2008-06,2.097,
2008-07,2.064,
2008-08,1.631,
2008-09,1.811,
2008-10,1.757,
2008-11,1.632,
2008-12,1.653,
2009-01,1.614,
2009-02,1.525,
2009-03,1.490,
2009-04,1.551,
2009-05,1.565,
2009-06,1.583,
2009-07,1.614,
2009-08,1.655,
2009-09,1.685,
2009-10,1.798,
2009-11,1.694,
2009-12,0.839,
2010-01,0.832,
2010-02,0.845,
2010-03,0.789,
2010-04,0.793,
2010-05,0.706,
2010-06,0.683,
2010-07,0.693,
2010-08,0.472,
2010-09,0.375,
2010-10,0.401,
2010-11,0.395,
2010-12,0.569,
2011-01,0.506,
2011-02,0.544,
2011-03,0.618,
2011-04,0.610,
2011-05,0.631,
2011-06,0.558,
2011-07,0.414,
2011-08,0.395,
2011-09,0.421,
2011-10,0.394,
2011-11,0.417,
2011-12,0.406,
2012-01,0.383,
2012-02,0.381,
2012-03,0.387,
2012-04,0.364,
2012-05,0.363,
2012-06,0.358,
2012-07,0.326,
2012-08,0.253,
2012-09,0.258,
2012-10,0.373,
2012-11,0.392,
2012-12,0.365,
2013-01,0.350,
2013-02,0.347,
2013-03,0.334,
2013-04,0.370,
2013-05,0.439,
2013-06,0.471,
2013-07,0.247,
2013-08,0.205,
2013-09,0.172,
2013-10,0.100,
2013-11,0.114,
2013-12,0.133,
2014-01,0.249,
2014-02,0.242,
2014-03,0.341,
2014-04,0.329,
2014-05,0.295,
2014-06,0.292,
2014-07,0.129,
2014-08,0.136,
2014-09,0.106,
2014-10,0.119,
