"",BBK01.QX6612,BBK01.QX6612_FLAGS
"","Banks in Germany: Liabilities to non-residents / Korea, Republic of / US dollar",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:25:19,
1995-01,0.223,
1995-02,0.343,
1995-03,0.434,
1995-04,0.462,
1995-05,0.458,
1995-06,0.347,
1995-07,0.483,
1995-08,0.525,
1995-09,0.511,
1995-10,0.385,
1995-11,0.344,
1995-12,0.338,
1996-01,0.368,
1996-02,0.338,
1996-03,0.368,
1996-04,0.402,
1996-05,0.416,
1996-06,0.436,
1996-07,0.401,
1996-08,0.397,
1996-09,0.421,
1996-10,0.410,
1996-11,0.463,
1996-12,0.441,
1997-01,0.472,
1997-02,0.446,
1997-03,0.418,
1997-04,0.465,
1997-05,0.447,
1997-06,0.466,
1997-07,0.480,
1997-08,0.455,
1997-09,0.470,
1997-10,0.477,
1997-11,0.506,
1997-12,0.503,
1998-01,0.534,
1998-02,0.474,
1998-03,0.501,
1998-04,0.497,
1998-05,0.417,
1998-06,0.380,
1998-07,0.431,
1998-08,0.333,
1998-09,0.331,
1998-10,0.343,
1998-11,0.499,
1998-12,0.348,
1999-01,0.427,
1999-02,0.401,
1999-03,0.414,
1999-04,0.506,
1999-05,0.489,
1999-06,0.409,
1999-07,0.399,
1999-08,0.407,
1999-09,0.413,
1999-10,0.405,
1999-11,0.284,
1999-12,0.305,
2000-01,0.204,
2000-02,0.147,
2000-03,0.258,
2000-04,0.169,
2000-05,0.178,
2000-06,0.177,
2000-07,0.301,
2000-08,0.342,
2000-09,0.336,
2000-10,0.318,
2000-11,0.288,
2000-12,0.326,
2001-01,0.322,
2001-02,0.346,
2001-03,0.423,
2001-04,0.326,
2001-05,0.322,
2001-06,0.355,
2001-07,0.196,
2001-08,0.201,
2001-09,0.257,
2001-10,0.214,
2001-11,0.269,
2001-12,0.227,
2002-01,0.300,
2002-02,0.269,
2002-03,0.232,
2002-04,0.232,
2002-05,0.202,
2002-06,0.189,
2002-07,0.236,
2002-08,0.254,
2002-09,0.250,
2002-10,0.242,
2002-11,0.207,
2002-12,0.185,
2003-01,0.152,
2003-02,0.314,
2003-03,0.163,
2003-04,0.458,
2003-05,0.461,
2003-06,0.221,
2003-07,0.571,
2003-08,0.657,
2003-09,0.425,
2003-10,0.529,
2003-11,0.290,
2003-12,0.252,
2004-01,0.245,
2004-02,0.198,
2004-03,0.181,
2004-04,0.194,
2004-05,0.273,
2004-06,0.239,
2004-07,0.375,
2004-08,0.492,
2004-09,0.438,
2004-10,0.351,
2004-11,0.318,
2004-12,0.302,
2005-01,0.231,
2005-02,0.217,
2005-03,0.249,
2005-04,0.208,
2005-05,0.191,
2005-06,0.194,
2005-07,0.197,
2005-08,0.215,
2005-09,0.208,
2005-10,0.216,
2005-11,0.316,
2005-12,0.353,
2006-01,0.324,
2006-02,0.275,
2006-03,0.221,
2006-04,0.172,
2006-05,0.183,
2006-06,0.233,
2006-07,0.239,
2006-08,0.190,
2006-09,0.183,
2006-10,0.191,
2006-11,0.170,
2006-12,0.173,
2007-01,0.171,
2007-02,0.175,
2007-03,0.193,
2007-04,0.182,
2007-05,0.197,
2007-06,0.143,
2007-07,0.166,
2007-08,0.123,
2007-09,0.128,
2007-10,0.118,
2007-11,0.148,
2007-12,0.198,
2008-01,0.173,
2008-02,0.101,
2008-03,0.148,
2008-04,0.119,
2008-05,0.120,
2008-06,0.231,
2008-07,0.164,
2008-08,0.175,
2008-09,0.156,
2008-10,0.190,
2008-11,0.164,
2008-12,0.176,
2009-01,2.216,
2009-02,1.171,
2009-03,0.948,
2009-04,1.113,
2009-05,0.179,
2009-06,0.140,
2009-07,0.441,
2009-08,0.756,
2009-09,1.030,
2009-10,0.325,
2009-11,1.063,
2009-12,0.339,
2010-01,0.266,
2010-02,0.489,
2010-03,0.423,
2010-04,0.157,
2010-05,0.263,
2010-06,0.522,
2010-07,0.289,
2010-08,0.709,
2010-09,0.574,
2010-10,1.340,
2010-11,0.417,
2010-12,1.154,
2011-01,0.934,
2011-02,0.868,
2011-03,0.764,
2011-04,1.060,
2011-05,0.931,
2011-06,0.262,
2011-07,0.942,
2011-08,0.886,
2011-09,1.189,
2011-10,1.131,
2011-11,1.175,
2011-12,0.401,
2012-01,0.581,
2012-02,0.561,
2012-03,0.433,
2012-04,1.159,
2012-05,1.350,
2012-06,0.381,
2012-07,1.363,
2012-08,1.496,
2012-09,1.742,
2012-10,1.415,
2012-11,0.939,
2012-12,1.061,
2013-01,0.522,
2013-02,1.209,
2013-03,1.051,
2013-04,0.488,
2013-05,1.505,
2013-06,1.349,
2013-07,1.064,
2013-08,1.211,
2013-09,0.892,
2013-10,1.343,
2013-11,1.400,
2013-12,0.643,
2014-01,0.737,
2014-02,1.423,
2014-03,0.731,
2014-04,1.229,
2014-05,1.623,
2014-06,0.557,
2014-07,1.232,
2014-08,1.250,
2014-09,0.432,
2014-10,1.309,
2014-11,1.398,
2014-12,0.384,
