"",BBK01.TUD451,BBK01.TUD451_FLAGS
2000-03,277195,
2000-04,284926,
2000-05,287541,
2000-06,292202,
2000-07,296310,
2000-08,295076,
2000-09,313568,
2000-10,315207,
2000-11,322224,
2000-12,318356,
2001-01,311858,
2001-02,314120,
2001-03,318469,
2001-04,327579,
2001-05,320473,
2001-06,312971,
2001-07,303251,
2001-08,304873,
2001-09,313977,
2001-10,315823,
2001-11,317611,
2001-12,300834,
2002-01,291064,
2002-02,287318,
2002-03,281569,
2002-04,289690,
2002-05,291622,
2002-06,294685,
2002-07,293854,
2002-08,294810,
2002-09,305517,
2002-10,305982,
2002-11,309816,
2002-12,309796,
2003-01,305735,
2003-02,305416,
2003-03,303553,
2003-04,307227,
2003-05,305397,
2003-06,306489,
2003-07,301582,
2003-08,297957,
2003-09,304340,
2003-10,299934,
2003-11,304027,
2003-12,300823,
2004-01,284491,
2004-02,288043,
2004-03,292844,
2004-04,299675,
2004-05,295798,
2004-06,295233,
2004-07,293883,
2004-08,293290,
2004-09,302188,
2004-10,309347,
2004-11,314438,
2004-12,317216,
2005-01,308131,
2005-02,301198,
2005-03,305656,
2005-04,308697,
2005-05,305714,
2005-06,306024,
2005-07,307882,
2005-08,311568,
2005-09,321481,
2005-10,329325,
2005-11,338794,
2005-12,324460,
2006-01,324964,
2006-02,320573,
2006-03,330680,
2006-04,337525,
2006-05,340715,
2006-06,327794,
2006-07,325221,
2006-08,324107,
2006-09,339659,
2006-10,343621,
2006-11,353588,
2006-12,353661,
2007-01,356559,
2007-02,359900,
2007-03,371175,
2007-04,377507,
2007-05,374632,
2007-06,379474,
2007-07,377953,
2007-08,384616,
2007-09,402563,
2007-10,394495,
2007-11,400421,
2007-12,398188,
2008-01,386724,
2008-02,388968,
2008-03,390929,
2008-04,404175,
2008-05,401478,
2008-06,402855,
2008-07,404960,
2008-08,424596,
2008-09,442993,
2008-10,454350,
2008-11,460129,
2008-12,451501,
2009-01,437116,
2009-02,442104,
2009-03,482542,
2009-04,463300,
2009-05,431696,
2009-06,410976,
2009-07,412038,
2009-08,422629,
2009-09,427347,
2009-10,429147,
2009-11,429100,
2009-12,415578,
2010-01,406333,
2010-02,385861,
2010-03,409254,
2010-04,399846,
2010-05,409364,
2010-06,432617,
2010-07,404919,
2010-08,414347,
2010-09,407315,
2010-10,407052,
2010-11,401023,
2010-12,1290170,
2011-01,1186123,
2011-02,1145689,
2011-03,1073713,
2011-04,1077453,
2011-05,1123812,
2011-06,1045359,
2011-07,1167880,
2011-08,1335720,
2011-09,1480660,
2011-10,1358692,
2011-11,1349631,
2011-12,1436577,
2012-01,1428231,
2012-02,1384874,
2012-03,1329181,
2012-04,1367228,
2012-05,1620179,
2012-06,1452472,
2012-07,1533413,
2012-08,1494524,
2012-09,1444819,
2012-10,1389026,
2012-11,1367402,
2012-12,1344659,
2013-01,1242891,
2013-02,1230589,
2013-03,1238582,
2013-04,1244116,
2013-05,1141611,
2013-06,1050481,
2013-07,1032680,
2013-08,960558,
2013-09,999827,
2013-10,1004150,
2013-11,1000587,
2013-12,944466,
2014-01,964057,
2014-02,930671,
2014-03,921020,
2014-04,918995,
2014-05,947576,
2014-06,946892,
2014-07,967415,
2014-08,1051053,
2014-09,1040598,
2014-10,1047068,
2014-11,1093673,
2014-12,1125480,
2015-01,1256298,
