"",BBK01.SU0044,BBK01.SU0044_FLAGS
"","Lending rates of banks / Mortgage loans secured by residential real estate with interest rates fixed for 5 years, effective interest rate / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:04,
1982-06,9.54,
1982-07,9.90,
1982-08,9.89,
1982-09,9.38,
1982-10,9.09,
1982-11,8.80,
1982-12,8.44,
1983-01,8.25,
1983-02,8.25,
1983-03,7.98,
1983-04,7.84,
1983-05,7.81,
1983-06,8.29,
1983-07,8.28,
1983-08,8.52,
1983-09,8.83,
1983-10,8.83,
1983-11,8.59,
1983-12,8.72,
1984-01,8.80,
1984-02,8.70,
1984-03,8.53,
1984-04,8.44,
1984-05,8.58,
1984-06,8.58,
1984-07,8.56,
1984-08,8.63,
1984-09,8.45,
1984-10,8.14,
1984-11,7.93,
1984-12,7.74,
1985-01,7.72,
1985-02,7.89,
1985-03,8.14,
1985-04,8.04,
1985-05,7.90,
1985-06,7.71,
1985-07,7.51,
1985-08,7.14,
1985-09,7.07,
1985-10,7.07,
1985-11,7.19,
1985-12,7.19,
1986-01,7.16,
1986-02,6.93,
1986-03,6.63,
1986-04,6.42,
1986-05,6.38,
1986-06,6.63,
1986-07,6.63,
1986-08,6.41,
1986-09,6.40,
1986-10,6.48,
1986-11,6.65,
1986-12,6.51,
1987-01,6.48,
1987-02,6.30,
1987-03,6.17,
1987-04,6.04,
1987-05,5.91,
1987-06,5.91,
1987-07,6.09,
1987-08,6.20,
1987-09,6.39,
1987-10,6.57,
1987-11,6.48,
1987-12,6.30,
1988-01,6.27,
1988-02,6.06,
1988-03,5.91,
1988-04,5.91,
1988-05,6.09,
1988-06,6.28,
1988-07,6.43,
1988-08,6.69,
1988-09,6.89,
1988-10,6.70,
1988-11,6.53,
1988-12,6.59,
1989-01,6.66,
1989-02,6.97,
1989-03,7.27,
1989-04,7.45,
1989-05,7.50,
1989-06,7.66,
1989-07,7.65,
1989-08,7.55,
1989-09,7.64,
1989-10,7.90,
1989-11,8.16,
1989-12,8.31,
1990-01,8.47,
1990-02,8.74,
1990-03,9.18,
1990-04,9.37,
1990-05,9.39,
1990-06,9.50,
1990-07,9.39,
1990-08,9.47,
1990-09,9.47,
1990-10,9.58,
1990-11,9.58,
1990-12,9.63,
1991-01,9.58,
1991-02,9.33,
1991-03,9.23,
1991-04,9.27,
1991-05,9.28,
1991-06,9.23,
1991-07,9.32,
1991-08,9.50,
1991-09,9.58,
1991-10,9.53,
1991-11,9.56,
1991-12,9.50,
1992-01,9.15,
1992-02,9.01,
1992-03,8.99,
1992-04,9.07,
1992-05,9.12,
1992-06,9.13,
1992-07,9.19,
1992-08,9.31,
1992-09,9.16,
1992-10,8.47,
1992-11,8.31,
1992-12,8.27,
1993-01,7.93,
1993-02,7.70,
1993-03,7.34,
1993-04,7.33,
1993-05,7.34,
1993-06,7.44,
1993-07,7.39,
1993-08,7.13,
1993-09,6.88,
1993-10,6.70,
1993-11,6.42,
1993-12,6.17,
1994-01,6.15,
1994-02,6.21,
1994-03,6.54,
1994-04,6.70,
1994-05,6.96,
1994-06,7.17,
1994-07,7.43,
1994-08,7.45,
1994-09,7.77,
1994-10,8.04,
1994-11,8.04,
1994-12,8.11,
1995-01,8.20,
1995-02,8.08,
1995-03,7.97,
1995-04,7.49,
1995-05,7.18,
1995-06,6.97,
1995-07,7.06,
1995-08,7.02,
1995-09,6.74,
1995-10,6.70,
1995-11,6.43,
1995-12,6.12,
1996-01,5.93,
1996-02,5.96,
1996-03,6.17,
1996-04,6.35,
1996-05,6.25,
1996-06,6.26,
1996-07,6.43,
1996-08,6.30,
1996-09,6.17,
1996-10,5.93,
1996-11,5.81,
1996-12,5.75,
1997-01,5.70,
1997-02,5.49,
1997-03,5.38,
1997-04,5.49,
1997-05,5.54,
1997-06,5.49,
1997-07,5.43,
1997-08,5.46,
1997-09,5.49,
1997-10,5.54,
1997-11,5.74,
1997-12,5.80,
1998-01,5.59,
1998-02,5.46,
1998-03,5.38,
1998-04,5.38,
1998-05,5.40,
1998-06,5.38,
1998-07,5.33,
1998-08,5.17,
1998-09,4.80,
1998-10,4.70,
1998-11,4.73,
1998-12,4.47,
1999-01,4.31,
1999-02,4.23,
1999-03,4.32,
1999-04,4.23,
1999-05,4.18,
1999-06,4.28,
1999-07,4.59,
1999-08,5.05,
1999-09,5.33,
1999-10,5.43,
1999-11,5.56,
1999-12,5.64,
2000-01,5.91,
2000-02,5.96,
2000-03,5.96,
2000-04,5.85,
2000-05,5.90,
2000-06,6.10,
2000-07,6.15,
2000-08,6.17,
2000-09,6.22,
2000-10,6.17,
2000-11,6.13,
2000-12,5.81,
2001-01,5.59,
2001-02,5.59,
2001-03,5.47,
2001-04,5.43,
2001-05,5.54,
2001-06,5.54,
2001-07,5.54,
2001-08,5.43,
2001-09,5.22,
2001-10,5.01,
2001-11,4.75,
2001-12,4.90,
2002-01,5.10,
2002-02,5.32,
2002-03,5.54,
2002-04,5.56,
2002-05,5.69,
2002-06,5.54,
2002-07,5.41,
2002-08,5.08,
2002-09,4.85,
2002-10,4.75,
2002-11,4.75,
2002-12,4.59,
2003-01,4.32,
2003-02,4.10,
2003-03,4.02,
2003-04,4.12,
2003-05,3.87,
2003-06,3.66,
"",General: Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.,
