"",BBK01.OUM227,BBK01.OUM227_FLAGS
"",Time deposits of non-banks (non-MFIs) / for more than one year up to and including two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:15:45,
1999-01,0.042,
1999-02,0.047,
1999-03,0.047,
1999-04,0.065,
1999-05,0.080,
1999-06,0.157,
1999-07,0.163,
1999-08,0.184,
1999-09,0.143,
1999-10,0.141,
1999-11,0.141,
1999-12,0.140,
2000-01,0.146,
2000-02,0.273,
2000-03,0.215,
2000-04,0.277,
2000-05,0.221,
2000-06,0.246,
2000-07,0.269,
2000-08,0.261,
2000-09,0.261,
2000-10,0.235,
2000-11,0.236,
2000-12,0.233,
2001-01,0.258,
2001-02,0.211,
2001-03,0.195,
2001-04,0.235,
2001-05,0.229,
2001-06,0.146,
2001-07,0.129,
2001-08,0.132,
2001-09,0.113,
2001-10,0.113,
2001-11,0.110,
2001-12,0.072,
2002-01,0.089,
2002-02,0.094,
2002-03,0.092,
2002-04,0.092,
2002-05,0.093,
2002-06,0.226,
2002-07,0.233,
2002-08,0.276,
2002-09,0.288,
2002-10,0.341,
2002-11,0.385,
2002-12,0.405,
2003-01,0.399,
2003-02,0.425,
2003-03,0.735,
2003-04,0.472,
2003-05,0.494,
2003-06,0.515,
2003-07,0.551,
2003-08,0.559,
2003-09,0.612,
2003-10,0.564,
2003-11,0.660,
2003-12,0.745,
2004-01,0.780,
2004-02,0.762,
2004-03,0.821,
2004-04,0.835,
2004-05,0.855,
2004-06,0.771,
2004-07,0.819,
2004-08,0.710,
2004-09,0.730,
2004-10,0.651,
2004-11,0.618,
2004-12,0.546,
2005-01,0.585,
2005-02,0.616,
2005-03,0.609,
2005-04,0.639,
2005-05,0.615,
2005-06,0.598,
2005-07,0.550,
2005-08,0.555,
2005-09,0.605,
2005-10,0.596,
2005-11,0.626,
2005-12,0.797,
2006-01,0.781,
2006-02,0.799,
2006-03,0.773,
2006-04,0.759,
2006-05,0.805,
2006-06,0.879,
2006-07,1.007,
2006-08,1.017,
2006-09,1.076,
2006-10,1.152,
2006-11,1.213,
2006-12,1.306,
2007-01,1.445,
2007-02,1.537,
2007-03,1.546,
2007-04,1.629,
2007-05,1.662,
2007-06,2.088,
2007-07,2.198,
2007-08,2.160,
2007-09,2.177,
2007-10,2.205,
2007-11,2.551,
2007-12,2.590,
2008-01,2.759,
2008-02,3.006,
2008-03,2.888,
2008-04,2.967,
2008-05,2.963,
2008-06,2.951,
2008-07,3.011,
2008-08,3.095,
2008-09,3.053,
2008-10,3.048,
2008-11,2.701,
2008-12,2.285,
2009-01,2.100,
2009-02,1.977,
2009-03,1.830,
2009-04,1.843,
2009-05,1.921,
2009-06,1.488,
2009-07,1.430,
2009-08,1.404,
2009-09,1.364,
2009-10,1.469,
2009-11,1.429,
2009-12,1.580,
2010-01,1.590,
2010-02,1.664,
2010-03,1.699,
2010-04,1.673,
2010-05,1.675,
2010-06,1.581,
2010-07,1.528,
2010-08,1.559,
2010-09,1.538,
2010-10,1.793,
2010-11,1.788,
2010-12,2.364,
2011-01,2.443,
2011-02,2.452,
2011-03,2.664,
2011-04,2.757,
2011-05,3.149,
2011-06,2.443,
2011-07,2.423,
2011-08,3.222,
2011-09,3.282,
2011-10,3.136,
2011-11,3.149,
2011-12,2.264,
2012-01,1.601,
2012-02,1.586,
2012-03,1.692,
2012-04,1.733,
2012-05,1.770,
2012-06,1.825,
2012-07,1.969,
2012-08,2.039,
2012-09,2.059,
2012-10,2.148,
2012-11,2.235,
2012-12,2.317,
2013-01,2.360,
2013-02,2.590,
2013-03,2.572,
2013-04,2.781,
2013-05,2.682,
2013-06,2.497,
2013-07,2.578,
2013-08,2.135,
2013-09,2.153,
2013-10,2.242,
2013-11,2.169,
2013-12,2.129,
2014-01,2.107,
2014-02,2.315,
2014-03,2.216,
2014-04,2.192,
2014-05,2.184,
2014-06,2.190,
2014-07,2.102,
2014-08,2.098,
2014-09,2.008,
2014-10,1.954,
2014-11,1.912,
2014-12,1.827,Provisional value
