"",BBK01.OUD040,BBK01.OUD040_FLAGS
"",Foreign securities / Bonds and debt securities issued by foreign non-banks / Regional banks and other commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:52:05,
1968-12,0.175,
1969-01,0.168,
1969-02,0.227,
1969-03,0.266,
1969-04,0.274,
1969-05,0.257,
1969-06,0.264,
1969-07,0.282,
1969-08,0.288,
1969-09,0.287,
1969-10,0.312,
1969-11,0.347,
1969-12,0.333,
1970-01,0.308,
1970-02,0.320,
1970-03,0.323,
1970-04,0.316,
1970-05,0.318,
1970-06,0.315,
1970-07,0.320,
1970-08,0.309,
1970-09,0.311,
1970-10,0.301,
1970-11,0.290,
1970-12,0.271,
1971-01,0.247,
1971-02,0.245,
1971-03,0.236,
1971-04,0.214,
1971-05,0.219,
1971-06,0.196,
1971-07,0.184,
1971-08,0.180,
1971-09,0.172,
1971-10,0.167,
1971-11,0.159,
1971-12,0.174,
1972-01,0.130,
1972-02,0.131,
1972-03,0.096,
1972-04,0.087,
1972-05,0.082,
1972-06,0.076,
1972-07,0.056,
1972-08,0.059,
1972-09,0.065,
1972-10,0.057,
1972-11,0.055,
1972-12,0.053,
1973-01,0.055,
1973-02,0.034,
1973-03,0.033,
1973-04,0.035,
1973-05,0.035,
1973-06,0.040,
1973-07,0.045,
1973-08,0.043,
1973-09,0.042,
1973-10,0.046,
1973-11,0.053,
1973-12,0.054,
1974-01,0.051,
1974-02,0.052,
1974-03,0.051,
1974-04,0.051,
1974-05,0.050,
1974-06,0.049,
1974-07,0.048,
1974-08,0.049,
1974-09,0.051,
1974-10,0.049,
1974-11,0.062,
1974-12,0.062,
1975-01,0.062,
1975-02,0.060,
1975-03,0.057,
1975-04,0.082,
1975-05,0.101,
1975-06,0.089,
1975-07,0.103,
1975-08,0.084,
1975-09,0.081,
1975-10,0.066,
1975-11,0.064,
1975-12,0.082,
1976-01,0.073,
1976-02,0.079,
1976-03,0.086,
1976-04,0.092,
1976-05,0.111,
1976-06,0.121,
1976-07,0.120,
1976-08,0.106,
1976-09,0.125,
1976-10,0.118,
1976-11,0.115,
1976-12,0.137,
1977-01,0.157,
1977-02,0.138,
1977-03,0.122,
1977-04,0.155,
1977-05,0.203,
1977-06,0.219,
1977-07,0.194,
1977-08,0.179,
1977-09,0.194,
1977-10,0.191,
1977-11,0.226,
1977-12,0.255,
1978-01,0.277,
1978-02,0.279,
1978-03,0.348,
1978-04,0.312,
1978-05,0.283,
1978-06,0.273,
1978-07,0.327,
1978-08,0.295,
1978-09,0.282,
1978-10,0.297,
1978-11,0.338,
1978-12,0.309,
1979-01,0.290,
1979-02,0.276,
1979-03,0.251,
1979-04,0.266,
1979-05,0.284,
1979-06,0.280,
1979-07,0.271,
1979-08,0.241,
1979-09,0.253,
1979-10,0.305,
1979-11,0.474,
1979-12,0.460,
1980-01,0.635,
1980-02,0.630,
1980-03,0.624,
1980-04,0.648,
1980-05,0.644,
1980-06,0.662,
1980-07,0.694,
1980-08,0.695,
1980-09,0.697,
1980-10,0.725,
1980-11,0.751,
1980-12,0.745,
1981-01,0.729,
1981-02,0.780,
1981-03,0.749,
1981-04,0.750,
1981-05,0.734,
1981-06,0.745,
1981-07,0.743,
1981-08,0.748,
1981-09,0.740,
1981-10,0.756,
1981-11,0.760,
1981-12,0.780,
1982-01,0.808,
1982-02,0.830,
1982-03,0.865,
1982-04,0.837,
1982-05,0.852,
1982-06,0.790,
1982-07,0.791,
1982-08,0.766,
1982-09,0.789,
1982-10,0.739,
1982-11,0.783,
1982-12,0.725,
1983-01,0.586,
1983-02,0.622,
1983-03,0.636,
1983-04,0.615,
1983-05,0.609,
1983-06,0.598,
1983-07,0.549,
1983-08,0.550,
1983-09,0.543,
1983-10,0.544,
1983-11,0.599,
1983-12,0.514,
1984-01,0.482,
1984-02,0.414,
1984-03,0.449,
1984-04,0.482,
1984-05,0.503,
1984-06,0.608,
1984-07,0.559,
1984-08,0.560,
1984-09,0.494,
1984-10,0.546,
1984-11,0.549,
1984-12,0.576,
1985-01,0.618,
1985-02,0.698,
1985-03,0.712,
1985-04,0.726,
1985-05,0.734,
1985-06,0.779,
1985-07,0.772,
1985-08,0.757,
1985-09,0.715,
1985-10,0.849,
1985-11,0.986,
1985-12,0.965,
1986-01,0.901,
1986-02,0.952,
1986-03,1.005,
1986-04,1.131,
1986-05,1.414,
1986-06,0.977,
1986-07,0.940,
1986-08,0.840,
1986-09,1.002,
1986-10,0.930,
1986-11,0.886,
1986-12,0.788,
1987-01,0.774,
1987-02,0.786,
1987-03,0.820,
1987-04,0.767,
1987-05,0.775,
1987-06,0.858,
1987-07,0.913,
1987-08,0.955,
1987-09,0.898,
1987-10,0.846,
1987-11,0.773,
1987-12,0.805,
1988-01,0.741,
1988-02,0.761,
1988-03,0.726,
1988-04,0.764,
1988-05,0.785,
1988-06,0.959,
1988-07,1.014,
1988-08,1.007,
1988-09,0.986,
1988-10,0.979,
1988-11,0.947,
1988-12,0.888,
1989-01,1.257,
1989-02,1.162,
1989-03,1.154,
1989-04,1.057,
1989-05,1.053,
1989-06,1.002,
1989-07,1.050,
1989-08,1.065,
1989-09,1.135,
1989-10,1.032,
1989-11,1.218,
1989-12,0.994,
1990-01,0.924,
1990-02,0.930,
1990-03,0.961,
1990-04,0.978,
1990-05,0.956,
1990-06,0.949,
1990-07,1.082,
1990-08,1.085,
1990-09,1.188,
1990-10,1.118,
1990-11,1.134,
1990-12,1.127,
1991-01,1.118,
1991-02,1.289,
1991-03,1.505,
1991-04,1.512,
1991-05,1.796,
1991-06,1.665,
1991-07,1.768,
1991-08,1.733,
1991-09,1.894,
1991-10,1.912,
1991-11,2.364,
1991-12,2.591,
1992-01,3.084,
1992-02,3.303,
1992-03,2.555,
1992-04,2.843,
1992-05,2.707,
1992-06,2.713,
1992-07,2.645,
1992-08,2.677,
1992-09,2.679,
1992-10,2.802,
1992-11,2.788,
1992-12,2.787,
1993-01,2.729,
1993-02,2.830,
1993-03,2.785,
1993-04,3.178,
1993-05,3.375,
1993-06,3.292,
1993-07,3.655,
1993-08,3.322,
1993-09,3.107,
1993-10,3.431,
1993-11,3.315,
1993-12,4.441,
1994-01,3.570,
1994-02,4.620,
1994-03,4.514,
1994-04,4.573,
1994-05,4.670,
1994-06,4.636,
1994-07,4.792,
1994-08,4.755,
1994-09,4.261,
1994-10,4.536,
1994-11,4.452,
1994-12,4.571,
1995-01,4.245,
1995-02,4.400,
1995-03,4.654,
1995-04,5.006,
1995-05,5.238,
1995-06,4.907,
1995-07,5.353,
1995-08,5.436,
1995-09,5.866,
1995-10,5.675,
1995-11,5.708,
1995-12,5.405,
1996-01,5.829,
1996-02,5.691,
1996-03,5.994,
1996-04,6.111,
1996-05,6.241,
1996-06,6.322,
1996-07,6.223,
1996-08,5.876,
1996-09,6.343,
1996-10,6.718,
1996-11,5.793,
1996-12,5.631,
1997-01,6.226,
1997-02,9.268,
1997-03,9.727,
1997-04,10.285,
1997-05,7.809,
1997-06,7.710,
1997-07,7.666,
1997-08,7.180,
1997-09,7.291,
1997-10,7.864,
1997-11,7.920,
1997-12,6.913,
1998-01,7.196,
1998-02,7.358,
1998-03,7.118,
1998-04,6.832,
1998-05,6.862,
1998-06,7.149,
1998-07,7.001,
1998-08,6.483,
1998-09,5.956,
1998-10,6.340,
1998-11,6.940,
1998-12,7.234,
1999-01,4.494,
1999-02,4.557,
1999-03,4.700,
1999-04,4.960,
1999-05,5.109,
1999-06,4.701,
1999-07,4.057,
1999-08,4.799,
1999-09,4.779,
1999-10,4.795,
1999-11,4.648,
1999-12,4.496,
2000-01,4.624,
2000-02,4.812,
2000-03,5.058,
2000-04,4.920,
2000-05,18.290,
2000-06,18.519,
2000-07,18.630,
2000-08,18.746,
2000-09,18.536,
2000-10,18.781,
2000-11,18.557,
2000-12,18.539,
2001-01,18.350,
2001-02,18.604,
2001-03,19.136,
2001-04,19.452,
2001-05,20.100,
2001-06,19.588,
2001-07,19.423,
2001-08,18.868,
2001-09,19.661,
2001-10,19.598,
2001-11,20.097,
2001-12,19.656,
2002-01,19.952,
2002-02,20.560,
2002-03,20.385,
2002-04,21.123,
2002-05,21.591,
2002-06,21.449,
2002-07,26.302,
2002-08,26.429,
2002-09,26.891,
2002-10,24.427,
2002-11,23.862,
