"",BBK01.OUD405,BBK01.OUD405_FLAGS
"",Balances and loans to foreign banks (MFIs) / medium-term / Regional banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:55,
1999-01,1.534,
1999-02,1.558,
1999-03,1.607,
1999-04,1.704,
1999-05,1.657,
1999-06,1.712,
1999-07,1.863,
1999-08,1.809,
1999-09,2.108,
1999-10,2.028,
1999-11,2.447,
1999-12,2.473,
2000-01,2.589,
2000-02,2.635,
2000-03,2.596,
2000-04,2.836,
2000-05,2.965,
2000-06,2.989,
2000-07,3.143,
2000-08,3.205,
2000-09,3.223,
2000-10,3.221,
2000-11,3.231,
2000-12,3.227,
2001-01,3.169,
2001-02,3.237,
2001-03,4.138,
2001-04,3.914,
2001-05,4.169,
2001-06,4.135,
2001-07,4.320,
2001-08,5.203,
2001-09,5.336,
2001-10,5.762,
2001-11,6.034,
2001-12,5.949,
2002-01,5.241,
2002-02,5.335,
2002-03,5.732,
2002-04,6.023,
2002-05,5.972,
2002-06,5.823,
2002-07,6.421,
2002-08,5.650,
2002-09,6.245,
2002-10,7.163,
2002-11,6.436,
2002-12,7.463,
2003-01,7.519,
2003-02,7.670,
2003-03,7.806,
2003-04,8.213,
2003-05,7.972,
2003-06,7.779,
2003-07,8.012,
2003-08,8.332,
2003-09,8.491,
2003-10,8.852,
2003-11,8.246,
2003-12,8.318,
2004-01,8.534,
2004-02,8.216,
2004-03,8.522,
2004-04,7.760,
2004-05,7.980,
2004-06,8.193,
2004-07,8.680,
2004-08,8.512,
2004-09,8.665,
2004-10,8.572,
2004-11,7.800,
2004-12,6.945,
2005-01,7.169,
2005-02,7.443,
2005-03,7.424,
2005-04,7.526,
2005-05,7.553,
2005-06,7.075,
2005-07,7.179,
2005-08,6.164,
2005-09,6.134,
2005-10,6.210,
2005-11,5.999,
2005-12,6.451,
2006-01,6.302,
2006-02,5.521,
2006-03,5.461,
2006-04,5.342,
2006-05,5.246,
2006-06,5.292,
2006-07,5.260,
2006-08,5.258,
2006-09,5.230,
2006-10,5.011,
2006-11,5.116,
2006-12,5.411,
2007-01,5.408,
2007-02,5.557,
2007-03,5.489,
2007-04,6.183,
2007-05,6.728,
2007-06,6.875,
2007-07,7.394,
2007-08,7.378,
2007-09,7.302,
2007-10,7.503,
2007-11,7.689,
2007-12,7.692,
2008-01,7.958,
2008-02,8.075,
2008-03,9.093,
2008-04,9.122,
2008-05,9.002,
2008-06,8.692,
2008-07,8.845,
2008-08,8.856,
2008-09,9.025,
2008-10,9.108,
2008-11,8.900,
2008-12,8.597,
2009-01,8.585,
2009-02,8.548,
2009-03,8.610,
2009-04,8.677,
2009-05,8.384,
2009-06,11.449,
2009-07,11.390,
2009-08,11.079,
2009-09,11.516,
2009-10,12.293,
2009-11,12.400,
2009-12,12.398,
2010-01,12.595,
2010-02,13.147,
2010-03,12.625,
2010-04,12.571,
2010-05,12.898,
2010-06,14.194,
2010-07,12.805,
2010-08,12.909,
2010-09,12.936,
2010-10,13.016,
2010-11,13.280,
2010-12,12.236,
2011-01,12.351,
2011-02,12.876,
2011-03,15.464,
2011-04,16.070,
2011-05,16.328,
2011-06,16.811,
2011-07,17.156,
2011-08,17.597,
2011-09,18.623,
2011-10,18.630,
2011-11,18.060,
2011-12,17.394,
2012-01,17.124,
2012-02,17.116,
2012-03,17.478,
2012-04,17.574,
2012-05,18.125,
2012-06,17.969,
2012-07,18.186,
2012-08,18.148,
2012-09,17.874,
2012-10,16.991,
2012-11,17.112,
2012-12,20.378,
2013-01,20.359,
2013-02,17.349,
2013-03,17.529,
2013-04,17.631,
2013-05,17.985,
2013-06,17.574,
2013-07,17.088,
2013-08,16.870,
2013-09,16.917,
2013-10,16.854,
2013-11,16.691,
2013-12,17.702,
2014-01,17.618,
2014-02,17.728,
2014-03,17.514,
2014-04,17.055,
2014-05,17.163,
2014-06,16.475,
2014-07,16.133,
2014-08,16.157,
2014-09,16.490,
2014-10,16.484,
2014-11,16.757,
2014-12,17.438,Provisional value
