"",BBK01.OUK401,BBK01.OUK401_FLAGS
"",Balances and loans to banks (MFIs) / medium-term / Regional institutions of credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:44:08,
1999-01,12.816,
1999-02,12.322,
1999-03,12.878,
1999-04,12.976,
1999-05,13.279,
1999-06,13.494,
1999-07,13.846,
1999-08,14.182,
1999-09,14.445,
1999-10,14.053,
1999-11,14.228,
1999-12,14.705,
2000-01,14.933,
2000-02,15.186,
2000-03,15.032,
2000-04,14.798,
2000-05,14.479,
2000-06,14.090,
2000-07,13.375,
2000-08,13.794,
2000-09,13.206,
2000-10,12.499,
2000-11,12.368,
2000-12,12.549,
2001-01,11.731,
2001-02,11.591,
2001-03,11.677,
2001-04,11.849,
2001-05,12.018,
2001-06,11.875,
2001-07,11.772,
2001-08,11.710,
2001-09,11.675,
2001-10,11.204,
2001-11,10.924,
2001-12,10.799,
2002-01,10.240,
2002-02,10.030,
2002-03,9.844,
2002-04,9.431,
2002-05,9.271,
2002-06,8.943,
2002-07,9.128,
2002-08,9.109,
2002-09,8.911,
2002-10,8.868,
2002-11,8.806,
2002-12,8.837,
2003-01,8.483,
2003-02,8.512,
2003-03,8.986,
2003-04,8.940,
2003-05,9.193,
2003-06,9.385,
2003-07,9.127,
2003-08,9.324,
2003-09,9.184,
2003-10,8.885,
2003-11,9.118,
2003-12,9.205,
2004-01,8.969,
2004-02,8.819,
2004-03,7.913,
2004-04,7.681,
2004-05,7.069,
2004-06,7.409,
2004-07,7.500,
2004-08,7.359,
2004-09,7.402,
2004-10,7.577,
2004-11,7.405,
2004-12,7.540,
2005-01,7.667,
2005-02,7.530,
2005-03,7.763,
2005-04,7.808,
2005-05,7.952,
2005-06,8.580,
2005-07,9.172,
2005-08,8.736,
2005-09,9.036,
2005-10,9.131,
2005-11,9.192,
2005-12,9.245,
2006-01,9.215,
2006-02,9.230,
2006-03,10.021,
2006-04,10.163,
2006-05,10.672,
2006-06,10.437,
2006-07,10.113,
2006-08,10.200,
2006-09,9.892,
2006-10,9.865,
2006-11,9.921,
2006-12,10.170,
2007-01,10.171,
2007-02,10.292,
2007-03,10.339,
2007-04,10.317,
2007-05,10.387,
2007-06,10.063,
2007-07,10.517,
2007-08,11.176,
2007-09,11.562,
2007-10,11.844,
2007-11,12.062,
2007-12,12.568,
2008-01,13.216,
2008-02,13.764,
2008-03,14.071,
2008-04,14.424,
2008-05,14.577,
2008-06,14.672,
2008-07,15.417,
2008-08,16.503,
2008-09,17.154,
2008-10,19.497,
2008-11,19.905,
2008-12,20.224,
2009-01,21.338,
2009-02,22.181,
2009-03,22.392,
2009-04,22.582,
2009-05,22.569,
2009-06,22.543,
2009-07,22.574,
2009-08,22.553,
2009-09,22.537,
2009-10,22.326,
2009-11,22.382,
2009-12,22.230,
2010-01,22.374,
2010-02,22.610,
2010-03,21.933,
2010-04,22.245,
2010-05,23.641,
2010-06,23.549,
2010-07,23.098,
2010-08,23.300,
2010-09,22.374,
2010-10,21.928,
2010-11,22.103,
2010-12,21.421,
2011-01,21.065,
2011-02,20.893,
2011-03,20.816,
2011-04,20.829,
2011-05,21.057,
2011-06,21.574,
2011-07,21.776,
2011-08,22.002,
2011-09,22.311,
2011-10,21.486,
2011-11,21.787,
2011-12,23.398,
2012-01,23.279,
2012-02,23.185,
2012-03,23.051,
2012-04,23.511,
2012-05,23.800,
2012-06,23.654,
2012-07,24.275,
2012-08,23.391,
2012-09,23.206,
2012-10,22.874,
2012-11,22.451,
2012-12,21.702,
2013-01,21.648,
2013-02,21.896,
2013-03,21.937,
2013-04,22.031,
2013-05,21.905,
2013-06,21.511,
2013-07,20.586,
2013-08,20.506,
2013-09,19.593,
2013-10,19.400,
2013-11,19.705,
2013-12,19.184,
2014-01,18.953,
2014-02,18.197,
2014-03,17.849,
2014-04,17.937,
2014-05,17.942,
2014-06,17.371,
2014-07,17.478,
2014-08,17.537,
2014-09,17.169,
2014-10,16.942,
2014-11,16.140,
2014-12,15.969,Provisional value
