"",BBK01.WT4027,BBK01.WT4027_FLAGS
"","DE0001137321 / Prices / 1,000 BSA 10",
unit,PROZENT (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-27 12:36:11,
2010-11-10,99.995,
2010-11-11,100.125,
2010-11-12,100.075,
2010-11-13,.,No value available
2010-11-14,.,No value available
2010-11-15,99.910,
2010-11-16,99.925,
2010-11-17,99.925,
2010-11-18,99.850,
2010-11-19,99.820,
2010-11-20,.,No value available
2010-11-21,.,No value available
2010-11-22,99.805,
2010-11-23,100.010,
2010-11-24,100.200,
2010-11-25,100.095,
2010-11-26,100.165,
2010-11-27,.,No value available
2010-11-28,.,No value available
2010-11-29,100.170,
2010-11-30,100.270,
2010-12-01,100.250,
2010-12-02,100.250,
2010-12-03,100.290,
2010-12-04,.,No value available
2010-12-05,.,No value available
2010-12-06,100.355,
2010-12-07,100.330,
2010-12-08,100.140,
2010-12-09,99.985,
2010-12-10,99.935,
2010-12-11,.,No value available
2010-12-12,.,No value available
2010-12-13,99.830,
2010-12-14,99.920,
2010-12-15,99.860,
2010-12-16,99.874,
2010-12-17,99.880,
2010-12-18,.,No value available
2010-12-19,.,No value available
2010-12-20,99.940,
2010-12-21,99.960,
2010-12-22,99.970,
2010-12-23,100.140,
2010-12-24,.,No value available
2010-12-25,.,No value available
2010-12-26,.,No value available
2010-12-27,100.060,
2010-12-28,100.230,
2010-12-29,100.238,
2010-12-30,100.240,
2010-12-31,.,No value available
2011-01-01,.,No value available
2011-01-02,.,No value available
2011-01-03,100.330,
2011-01-04,100.310,
2011-01-05,100.315,
2011-01-06,100.140,
2011-01-07,100.190,
2011-01-08,.,No value available
2011-01-09,.,No value available
2011-01-10,100.240,
2011-01-11,100.270,
2011-01-12,100.100,
2011-01-13,100.050,
2011-01-14,99.735,
2011-01-15,.,No value available
2011-01-16,.,No value available
2011-01-17,99.810,
2011-01-18,99.688,
2011-01-19,99.650,
2011-01-20,99.645,
2011-01-21,99.480,
2011-01-22,.,No value available
2011-01-23,.,No value available
2011-01-24,99.465,
2011-01-25,99.550,
2011-01-26,99.430,
2011-01-27,99.380,
2011-01-28,99.320,
2011-01-29,.,No value available
2011-01-30,.,No value available
2011-01-31,99.260,
2011-02-01,99.340,
2011-02-02,99.300,
2011-02-03,99.195,
2011-02-04,99.320,
2011-02-05,.,No value available
2011-02-06,.,No value available
2011-02-07,99.260,
2011-02-08,99.350,
2011-02-09,99.200,
2011-02-10,99.225,
2011-02-11,99.280,
2011-02-12,.,No value available
2011-02-13,.,No value available
2011-02-14,99.295,
2011-02-15,99.265,
2011-02-16,99.300,
2011-02-17,99.340,
2011-02-18,99.390,
2011-02-19,.,No value available
2011-02-20,.,No value available
2011-02-21,99.305,
2011-02-22,99.325,
2011-02-23,99.210,
2011-02-24,99.235,
2011-02-25,99.200,
2011-02-26,.,No value available
2011-02-27,.,No value available
2011-02-28,99.280,
2011-03-01,99.230,
2011-03-02,99.275,
2011-03-03,99.185,
2011-03-04,98.850,
2011-03-05,.,No value available
2011-03-06,.,No value available
2011-03-07,98.835,
2011-03-08,98.865,
2011-03-09,98.875,
2011-03-10,98.935,
2011-03-11,99.050,
2011-03-12,.,No value available
2011-03-13,.,No value available
2011-03-14,99.000,
2011-03-15,99.260,
2011-03-16,99.220,
2011-03-17,99.250,
2011-03-18,99.190,
2011-03-19,.,No value available
2011-03-20,.,No value available
2011-03-21,99.000,
2011-03-22,98.870,
2011-03-23,99.000,
2011-03-24,99.015,
2011-03-25,98.945,
2011-03-26,.,No value available
2011-03-27,.,No value available
2011-03-28,98.890,
2011-03-29,98.890,
2011-03-30,98.850,
2011-03-31,98.825,
2011-04-01,98.790,
2011-04-02,.,No value available
2011-04-03,.,No value available
2011-04-04,98.800,
2011-04-05,98.825,
2011-04-06,98.798,
2011-04-07,98.781,
2011-04-08,98.710,
2011-04-09,.,No value available
2011-04-10,.,No value available
2011-04-11,98.660,
2011-04-12,98.720,
2011-04-13,98.740,
2011-04-14,98.795,
2011-04-15,98.740,
2011-04-16,.,No value available
2011-04-17,.,No value available
2011-04-18,98.835,
2011-04-19,98.870,
2011-04-20,98.805,
2011-04-21,98.805,
2011-04-22,.,No value available
2011-04-23,.,No value available
2011-04-24,.,No value available
2011-04-25,.,No value available
2011-04-26,98.952,
2011-04-27,98.945,
2011-04-28,98.860,
2011-04-29,98.865,
2011-04-30,.,No value available
2011-05-01,.,No value available
2011-05-02,98.865,
2011-05-03,98.850,
2011-05-04,98.720,
2011-05-05,98.665,
2011-05-06,98.950,
2011-05-07,.,No value available
2011-05-08,.,No value available
2011-05-09,98.950,
2011-05-10,98.960,
2011-05-11,98.990,
2011-05-12,99.045,
2011-05-13,98.970,
2011-05-14,.,No value available
2011-05-15,.,No value available
2011-05-16,99.010,
2011-05-17,98.940,
2011-05-18,98.980,
2011-05-19,98.950,
2011-05-20,98.950,
2011-05-21,.,No value available
2011-05-22,.,No value available
2011-05-23,99.135,
2011-05-24,99.110,
2011-05-25,99.195,
2011-05-26,99.160,
2011-05-27,99.297,
2011-05-28,.,No value available
2011-05-29,.,No value available
2011-05-30,99.300,
2011-05-31,99.220,
2011-06-01,99.230,
2011-06-02,99.240,
2011-06-03,99.185,
2011-06-04,.,No value available
2011-06-05,.,No value available
2011-06-06,99.166,
2011-06-07,99.168,
2011-06-08,99.141,
2011-06-09,99.185,
2011-06-10,99.290,
2011-06-11,.,No value available
2011-06-12,.,No value available
2011-06-13,99.354,
2011-06-14,99.318,
2011-06-15,99.290,
2011-06-16,99.435,
2011-06-17,99.400,
2011-06-18,.,No value available
2011-06-19,.,No value available
2011-06-20,99.425,
2011-06-21,99.370,
2011-06-22,99.375,
2011-06-23,99.430,
2011-06-24,99.505,
2011-06-25,.,No value available
2011-06-26,.,No value available
2011-06-27,99.535,
2011-06-28,99.500,
2011-06-29,99.370,
2011-06-30,99.325,
2011-07-01,99.240,
2011-07-02,.,No value available
2011-07-03,.,No value available
2011-07-04,99.220,
2011-07-05,99.235,
2011-07-06,99.310,
2011-07-07,99.280,
2011-07-08,99.320,
2011-07-09,.,No value available
2011-07-10,.,No value available
2011-07-11,99.485,
2011-07-12,99.780,
2011-07-13,99.655,
