"",BBK01.SU0325,BBK01.SU0325_FLAGS
"",Money market rates / EURIBOR six-month funds / Monthly average,
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2015-02-02 15:04:55,
1999-01,3.09,
1999-02,3.04,
1999-03,3.02,
1999-04,2.70,
1999-05,2.60,
1999-06,2.68,
1999-07,2.90,
1999-08,3.05,
1999-09,3.11,
1999-10,3.46,
1999-11,3.48,
1999-12,3.51,
2000-01,3.56,
2000-02,3.73,
2000-03,3.94,
2000-04,4.08,
2000-05,4.54,
2000-06,4.68,
2000-07,4.84,
2000-08,5.01,
2000-09,5.04,
2000-10,5.10,
2000-11,5.13,
2000-12,4.92,
2001-01,4.68,
2001-02,4.67,
2001-03,4.58,
2001-04,4.57,
2001-05,4.56,
2001-06,4.35,
2001-07,4.39,
2001-08,4.22,
2001-09,3.88,
2001-10,3.46,
2001-11,3.26,
2001-12,3.26,
2002-01,3.34,
2002-02,3.40,
2002-03,3.50,
2002-04,3.54,
2002-05,3.63,
2002-06,3.59,
2002-07,3.48,
2002-08,3.38,
2002-09,3.27,
2002-10,3.17,
2002-11,3.04,
2002-12,2.89,
2003-01,2.76,
2003-02,2.58,
2003-03,2.45,
2003-04,2.47,
2003-05,2.31,
2003-06,2.08,
2003-07,2.09,
2003-08,2.17,
2003-09,2.18,
2003-10,2.17,
2003-11,2.22,
2003-12,2.20,
2004-01,2.12,
2004-02,2.09,
2004-03,2.02,
2004-04,2.06,
2004-05,2.14,
2004-06,2.19,
2004-07,2.19,
2004-08,2.17,
2004-09,2.20,
2004-10,2.19,
2004-11,2.22,
2004-12,2.21,
2005-01,2.19,
2005-02,2.18,
2005-03,2.19,
2005-04,2.17,
2005-05,2.14,
2005-06,2.11,
2005-07,2.13,
2005-08,2.16,
2005-09,2.17,
2005-10,2.27,
2005-11,2.50,
2005-12,2.60,
2006-01,2.65,
2006-02,2.72,
2006-03,2.87,
2006-04,2.96,
2006-05,3.06,
2006-06,3.16,
2006-07,3.29,
2006-08,3.41,
2006-09,3.53,
2006-10,3.64,
2006-11,3.73,
2006-12,3.79,
2007-01,3.89,
2007-02,3.94,
2007-03,4.00,
2007-04,4.10,
2007-05,4.20,
2007-06,4.28,
2007-07,4.36,
2007-08,4.59,
2007-09,4.75,
2007-10,4.66,
2007-11,4.63,
2007-12,4.82,
2008-01,4.50,
2008-02,4.36,
2008-03,4.59,
2008-04,4.80,
2008-05,4.90,
2008-06,5.09,
2008-07,5.15,
2008-08,5.16,
2008-09,5.22,
2008-10,5.18,
2008-11,4.29,
2008-12,3.37,
2009-01,2.54,
2009-02,2.03,
2009-03,1.77,
2009-04,1.61,
2009-05,1.48,
2009-06,1.44,
2009-07,1.21,
2009-08,1.12,
2009-09,1.04,
2009-10,1.02,
2009-11,0.99,
2009-12,1.00,
2010-01,0.98,
2010-02,0.96,
2010-03,0.95,
2010-04,0.96,
2010-05,0.98,
2010-06,1.01,
2010-07,1.10,
2010-08,1.15,
2010-09,1.14,
2010-10,1.22,
2010-11,1.27,
2010-12,1.25,
2011-01,1.25,
2011-02,1.35,
2011-03,1.48,
2011-04,1.62,
2011-05,1.71,
2011-06,1.75,
2011-07,1.82,
2011-08,1.75,
2011-09,1.74,
2011-10,1.78,
2011-11,1.71,
2011-12,1.67,
2012-01,1.50,
2012-02,1.35,
2012-03,1.16,
2012-04,1.04,
2012-05,0.97,
2012-06,0.93,
2012-07,0.78,
2012-08,0.61,
2012-09,0.48,
2012-10,0.41,
2012-11,0.36,
2012-12,0.32,
2013-01,0.34,
2013-02,0.36,
2013-03,0.33,
2013-04,0.32,
2013-05,0.30,
2013-06,0.32,
2013-07,0.34,
2013-08,0.34,
2013-09,0.34,
2013-10,0.34,
2013-11,0.33,
2013-12,0.37,
2014-01,0.40,
2014-02,0.39,
2014-03,0.41,
2014-04,0.43,
2014-05,0.42,
2014-06,0.33,
2014-07,0.30,
2014-08,0.29,
2014-09,0.20,
2014-10,0.18,
2014-11,0.18,
2014-12,0.18,
2015-01,0.15,
"",General: Euro Interbank Offered Rate: unweighted average rate calculated by Reuters since 30 December 1998 according to the act/360 method. Monthly averages are Bundesbank calculations. Data become fee liable from 1 January 2014 and therefore will be published with the delay of one working day.,
