"",BBK01.QUW146,BBK01.QUW146_FLAGS
"",Foreign branches: Short-term liabilities to foreign banks / Emerging market economies and developing count. / All curr.,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:40:45,
2001-12,188.798,
2002-01,204.538,
2002-02,197.400,
2002-03,192.436,
2002-04,182.412,
2002-05,170.483,
2002-06,169.029,
2002-07,157.351,
2002-08,151.772,
2002-09,146.996,
2002-10,148.200,
2002-11,142.439,
2002-12,128.206,
2003-01,125.600,
2003-02,118.434,
2003-03,115.617,
2003-04,111.314,
2003-05,112.684,
2003-06,117.489,
2003-07,118.170,
2003-08,114.319,
2003-09,112.935,
2003-10,116.993,
2003-11,109.447,
2003-12,112.824,
2004-01,123.502,
2004-02,130.256,
2004-03,132.889,
2004-04,137.285,
2004-05,130.157,
2004-06,126.723,
2004-07,123.544,
2004-08,125.939,
2004-09,130.635,
2004-10,125.464,
2004-11,135.453,
2004-12,127.931,
2005-01,133.679,
2005-02,139.174,
2005-03,134.177,
2005-04,133.195,
2005-05,134.017,
2005-06,136.365,
2005-07,126.515,
2005-08,128.281,
2005-09,127.676,
2005-10,134.536,
2005-11,151.632,
2005-12,155.119,
2006-01,143.476,
2006-02,146.630,
2006-03,151.298,
2006-04,149.262,
2006-05,151.708,
2006-06,157.792,
2006-07,170.729,
2006-08,180.555,
2006-09,175.057,
2006-10,189.578,
2006-11,182.940,
2006-12,199.993,
2007-01,186.633,
2007-02,193.232,
2007-03,186.298,
2007-04,186.899,
2007-05,189.390,
2007-06,188.045,
2007-07,190.008,
2007-08,213.122,
2007-09,209.635,
2007-10,216.638,
2007-11,204.575,
2007-12,219.722,
2008-01,218.917,
2008-02,197.844,
2008-03,189.484,
2008-04,179.438,
2008-05,174.911,
2008-06,171.737,
2008-07,167.364,
2008-08,179.555,
2008-09,173.986,
2008-10,189.841,
2008-11,177.677,
2008-12,142.062,
2009-01,163.151,
2009-02,160.274,
2009-03,145.886,
2009-04,160.458,
2009-05,143.794,
2009-06,139.109,
2009-07,124.292,
2009-08,126.797,
2009-09,125.252,
2009-10,125.135,
2009-11,120.320,
2009-12,108.212,
2010-01,126.969,
2010-02,123.134,
2010-03,117.767,
2010-04,155.398,
2010-05,151.853,
2010-06,154.161,
2010-07,135.800,
2010-08,149.647,
2010-09,132.884,
2010-10,144.828,
2010-11,142.560,
2010-12,115.481,
2011-01,119.066,
2011-02,121.033,
2011-03,108.387,
2011-04,118.154,
2011-05,117.983,
2011-06,114.380,
2011-07,111.545,
2011-08,128.196,
2011-09,139.991,
2011-10,137.547,
2011-11,134.472,
2011-12,154.804,
2012-01,159.047,
2012-02,179.826,
2012-03,137.345,
2012-04,154.718,
2012-05,162.633,
2012-06,139.634,
2012-07,136.258,
2012-08,145.945,
2012-09,141.976,
2012-10,143.379,
2012-11,148.921,
2012-12,144.839,
2013-01,149.402,
2013-02,147.689,
2013-03,141.206,
2013-04,147.230,
2013-05,147.087,
2013-06,126.424,
2013-07,135.912,
2013-08,128.442,
2013-09,90.729,
2013-10,116.210,
2013-11,119.098,
2013-12,88.040,
2014-01,103.263,
2014-02,103.479,
2014-03,76.659,
2014-04,84.937,
2014-05,92.725,
2014-06,99.674,
2014-07,118.991,
2014-08,126.817,
2014-09,109.310,
2014-10,140.558,
2014-11,149.489,
