"",BBK01.RU5834,BBK01.RU5834_FLAGS
"","Banks in Germany: Liabilities to non-residents, total / China, Taiwan / All currencies",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:14,
1982-06,0.280,
1982-07,0.280,
1982-08,0.312,
1982-09,0.320,
1982-10,0.331,
1982-11,0.322,
1982-12,0.319,
1983-01,0.223,
1983-02,0.210,
1983-03,0.225,
1983-04,0.237,
1983-05,0.289,
1983-06,0.361,
1983-07,0.382,
1983-08,0.377,
1983-09,0.364,
1983-10,0.386,
1983-11,0.381,
1983-12,0.399,
1984-01,0.387,
1984-02,0.399,
1984-03,0.422,
1984-04,0.432,
1984-05,0.427,
1984-06,0.416,
1984-07,0.417,
1984-08,0.456,
1984-09,0.568,
1984-10,0.437,
1984-11,0.457,
1984-12,0.487,
1985-01,0.492,
1985-02,0.527,
1985-03,0.498,
1985-04,0.516,
1985-05,0.522,
1985-06,0.522,
1985-07,0.507,
1985-08,0.525,
1985-09,0.644,
1985-10,0.708,
1985-11,0.737,
1985-12,0.762,
1986-01,0.644,
1986-02,0.617,
1986-03,0.678,
1986-04,0.742,
1986-05,0.841,
1986-06,0.885,
1986-07,0.891,
1986-08,1.001,
1986-09,1.257,
1986-10,1.608,
1986-11,1.755,
1986-12,1.911,
1987-01,1.882,
1987-02,1.932,
1987-03,2.166,
1987-04,2.404,
1987-05,2.718,
1987-06,2.908,
1987-07,2.909,
1987-08,3.020,
1987-09,3.093,
1987-10,2.829,
1987-11,2.627,
1987-12,2.406,
1988-01,2.258,
1988-02,2.113,
1988-03,2.067,
1988-04,2.088,
1988-05,2.143,
1988-06,2.197,
1988-07,2.229,
1988-08,2.116,
1988-09,1.913,
1988-10,1.798,
1988-11,1.786,
1988-12,1.766,
1989-01,1.864,
1989-02,1.855,
1989-03,2.055,
1989-04,2.050,
1989-05,2.295,
1989-06,2.202,
1989-07,2.154,
1989-08,2.221,
1989-09,2.149,
1989-10,2.141,
1989-11,2.081,
1989-12,2.027,
1990-01,2.113,
1990-02,2.227,
1990-03,2.196,
1990-04,2.070,
1990-05,2.051,
1990-06,1.964,
1990-07,1.971,
1990-08,2.124,
1990-09,2.204,
1990-10,2.179,
1990-11,2.154,
1990-12,2.066,
1991-01,2.069,
1991-02,2.092,
1991-03,2.263,
1991-04,2.280,
1991-05,2.246,
1991-06,2.345,
1991-07,2.266,
1991-08,2.182,
1991-09,2.054,
1991-10,2.012,
1991-11,1.784,
1991-12,1.586,
1992-01,1.576,
1992-02,1.529,
1992-03,1.471,
1992-04,1.232,
1992-05,1.175,
1992-06,1.108,
1992-07,1.057,
1992-08,0.909,
1992-09,0.901,
1992-10,0.903,
1992-11,0.862,
1992-12,0.776,
1993-01,0.722,
1993-02,0.745,
1993-03,0.684,
1993-04,0.730,
1993-05,0.716,
1993-06,0.697,
1993-07,0.605,
1993-08,0.583,
1993-09,0.576,
1993-10,0.673,
1993-11,0.579,
1993-12,0.594,
1994-01,0.589,
1994-02,0.595,
1994-03,0.642,
1994-04,0.623,
1994-05,0.539,
1994-06,0.690,
1994-07,0.557,
1994-08,0.552,
1994-09,0.522,
1994-10,0.599,
1994-11,0.578,
1994-12,0.567,
1995-01,0.577,
1995-02,0.555,
1995-03,0.541,
1995-04,0.550,
1995-05,0.536,
1995-06,0.610,
1995-07,0.635,
1995-08,0.580,
1995-09,0.561,
1995-10,0.549,
1995-11,0.563,
1995-12,0.567,
1996-01,0.605,
1996-02,0.647,
1996-03,0.544,
1996-04,0.551,
1996-05,0.531,
1996-06,0.509,
1996-07,0.652,
1996-08,0.613,
1996-09,0.497,
1996-10,0.560,
1996-11,0.492,
1996-12,0.503,
1997-01,0.504,
1997-02,0.567,
1997-03,0.496,
1997-04,0.489,
1997-05,0.498,
1997-06,0.527,
1997-07,0.557,
1997-08,0.587,
1997-09,0.505,
1997-10,0.473,
1997-11,0.535,
1997-12,0.514,
1998-01,0.526,
1998-02,0.516,
1998-03,0.565,
1998-04,0.488,
1998-05,0.495,
1998-06,0.636,
1998-07,0.586,
1998-08,0.645,
1998-09,0.568,
1998-10,0.538,
1998-11,0.590,
1998-12,0.486,
1999-01,0.461,
1999-02,0.540,
1999-03,0.521,
1999-04,0.507,
1999-05,0.478,
1999-06,0.496,
1999-07,0.508,
1999-08,0.490,
1999-09,0.584,
1999-10,0.540,
1999-11,0.698,
1999-12,0.781,
2000-01,0.909,
2000-02,0.975,
2000-03,0.941,
2000-04,0.935,
2000-05,0.992,
2000-06,0.944,
2000-07,0.953,
2000-08,1.094,
2000-09,1.154,
2000-10,1.406,
2000-11,1.686,
2000-12,1.515,
2001-01,1.635,
2001-02,1.692,
2001-03,1.631,
2001-04,1.635,
2001-05,1.716,
2001-06,1.929,
2001-07,2.082,
2001-08,1.890,
2001-09,1.752,
2001-10,1.813,
2001-11,1.719,
2001-12,1.622,
2002-01,1.621,
2002-02,1.720,
2002-03,1.577,
2002-04,1.635,
2002-05,1.559,
2002-06,1.524,
2002-07,1.444,
2002-08,1.243,
2002-09,1.145,
2002-10,1.206,
2002-11,1.126,
2002-12,1.417,
2003-01,1.049,
2003-02,1.130,
2003-03,1.198,
2003-04,1.271,
2003-05,0.927,
2003-06,1.038,
2003-07,1.034,
2003-08,1.134,
2003-09,0.951,
2003-10,0.925,
2003-11,0.830,
2003-12,0.745,
2004-01,0.986,
2004-02,0.635,
2004-03,0.628,
2004-04,0.554,
2004-05,0.751,
2004-06,0.595,
2004-07,0.419,
2004-08,0.405,
2004-09,0.433,
2004-10,0.409,
2004-11,0.416,
2004-12,0.371,
2005-01,0.446,
2005-02,0.531,
2005-03,0.421,
2005-04,0.368,
2005-05,0.386,
2005-06,0.488,
2005-07,0.453,
2005-08,0.479,
2005-09,0.501,
2005-10,0.536,
2005-11,0.557,
2005-12,0.711,
2006-01,0.775,
2006-02,0.941,
2006-03,0.542,
2006-04,0.572,
2006-05,0.749,
2006-06,0.729,
2006-07,0.743,
2006-08,0.645,
2006-09,0.602,
2006-10,0.643,
2006-11,0.655,
2006-12,0.733,
2007-01,0.777,
2007-02,0.795,
2007-03,0.725,
2007-04,0.755,
2007-05,1.286,
2007-06,1.895,
2007-07,1.724,
2007-08,1.009,
2007-09,1.118,
2007-10,0.964,
2007-11,0.997,
2007-12,0.763,
2008-01,0.829,
2008-02,0.641,
2008-03,0.579,
2008-04,0.585,
2008-05,0.509,
2008-06,0.624,
2008-07,0.549,
2008-08,0.637,
2008-09,0.902,
2008-10,0.360,
2008-11,0.391,
2008-12,0.734,
2009-01,0.453,
2009-02,0.443,
2009-03,0.409,
2009-04,0.496,
2009-05,0.701,
2009-06,0.488,
2009-07,0.382,
2009-08,0.342,
2009-09,0.361,
2009-10,0.412,
2009-11,0.444,
2009-12,0.397,
2010-01,0.560,
2010-02,0.529,
2010-03,0.416,
2010-04,0.542,
2010-05,1.036,
2010-06,0.834,
2010-07,0.549,
2010-08,0.549,
2010-09,0.434,
2010-10,0.339,
2010-11,0.542,
2010-12,0.602,
2011-01,0.486,
2011-02,0.356,
2011-03,0.207,
2011-04,0.300,
2011-05,0.225,
2011-06,0.231,
2011-07,0.226,
2011-08,0.228,
2011-09,0.296,
2011-10,0.215,
2011-11,0.250,
2011-12,0.435,
2012-01,0.352,
2012-02,0.312,
2012-03,0.274,
2012-04,0.259,
2012-05,0.308,
2012-06,0.248,
2012-07,0.234,
2012-08,0.366,
2012-09,0.333,
2012-10,0.204,
2012-11,0.519,
2012-12,0.378,
2013-01,0.467,
2013-02,0.552,
2013-03,0.439,
2013-04,0.985,
2013-05,0.514,
2013-06,0.521,
2013-07,0.504,
2013-08,0.467,
2013-09,0.335,
2013-10,0.364,
2013-11,0.417,
2013-12,0.384,
2014-01,0.538,
2014-02,0.561,
2014-03,0.521,
2014-04,0.742,
2014-05,0.745,
2014-06,0.757,
2014-07,0.787,
2014-08,0.650,
2014-09,0.730,
2014-10,0.717,
2014-11,0.792,
2014-12,1.184,
