"",BBK01.OUG009,BBK01.OUG009_FLAGS
"",Money market paper issued by domestic banks (MFIs) / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:04,
1993-12,0.018,
1994-01,0.116,
1994-02,0.116,
1994-03,0.133,
1994-04,0.120,
1994-05,0.142,
1994-06,0.170,
1994-07,0.093,
1994-08,0.375,
1994-09,0.325,
1994-10,0.410,
1994-11,0.319,
1994-12,0.347,
1995-01,0.156,
1995-02,0.166,
1995-03,0.320,
1995-04,0.409,
1995-05,0.436,
1995-06,0.189,
1995-07,0.334,
1995-08,0.279,
1995-09,0.626,
1995-10,0.144,
1995-11,0.664,
1995-12,0.519,
1996-01,0.665,
1996-02,0.661,
1996-03,0.561,
1996-04,0.426,
1996-05,0.366,
1996-06,0.248,
1996-07,0.373,
1996-08,0.251,
1996-09,0.327,
1996-10,0.327,
1996-11,0.335,
1996-12,0.404,
1997-01,0.258,
1997-02,0.564,
1997-03,0.559,
1997-04,0.560,
1997-05,0.502,
1997-06,0.202,
1997-07,0.345,
1997-08,0.316,
1997-09,0.316,
1997-10,0.299,
1997-11,0.247,
1997-12,0.278,
1998-01,0.434,
1998-02,0.492,
1998-03,0.446,
1998-04,0.403,
1998-05,0.399,
1998-06,0.314,
1998-07,0.296,
1998-08,0.288,
1998-09,0.647,
1998-10,0.971,
1998-11,1.240,
1998-12,1.401,
1999-01,1.348,
1999-02,0.958,
1999-03,0.489,
1999-04,0.565,
1999-05,0.451,
1999-06,0.643,
1999-07,0.753,
1999-08,1.029,
1999-09,1.778,
1999-10,2.538,
1999-11,5.383,
1999-12,7.191,
2000-01,8.084,
2000-02,8.652,
2000-03,10.277,
2000-04,11.825,
2000-05,12.850,
2000-06,13.455,
2000-07,15.042,
2000-08,16.053,
2000-09,15.481,
2000-10,16.813,
2000-11,16.756,
2000-12,16.732,
2001-01,16.748,
2001-02,14.704,
2001-03,13.163,
2001-04,11.917,
2001-05,10.728,
2001-06,10.090,
2001-07,8.811,
2001-08,7.474,
2001-09,7.062,
2001-10,5.522,
2001-11,2.802,
2001-12,1.273,
2002-01,0.966,
2002-02,1.022,
2002-03,0.896,
2002-04,0.822,
2002-05,0.705,
2002-06,0.858,
2002-07,1.022,
2002-08,1.117,
2002-09,1.466,
2002-10,1.601,
2002-11,1.661,
2002-12,0.929,
2003-01,1.032,
2003-02,1.369,
2003-03,2.121,
2003-04,2.153,
2003-05,2.361,
2003-06,3.017,
2003-07,3.659,
2003-08,3.227,
2003-09,2.710,
2003-10,2.524,
2003-11,2.492,
2003-12,2.083,
2004-01,1.887,
2004-02,2.211,
2004-03,1.725,
2004-04,2.009,
2004-05,1.573,
2004-06,1.752,
2004-07,1.545,
2004-08,1.533,
2004-09,2.287,
2004-10,2.220,
2004-11,2.216,
2004-12,3.484,
2005-01,2.776,
2005-02,2.833,
2005-03,3.873,
2005-04,4.300,
2005-05,4.144,
2005-06,4.172,
2005-07,4.190,
2005-08,4.786,
2005-09,5.404,
2005-10,4.947,
2005-11,4.685,
2005-12,3.627,
2006-01,3.693,
2006-02,4.253,
2006-03,4.785,
2006-04,4.589,
2006-05,4.791,
2006-06,4.834,
2006-07,5.013,
2006-08,4.397,
2006-09,4.989,
2006-10,4.896,
2006-11,4.335,
2006-12,3.597,
2007-01,4.070,
2007-02,3.823,
2007-03,4.302,
2007-04,3.985,
2007-05,4.141,
2007-06,4.549,
2007-07,4.972,
2007-08,4.537,
2007-09,4.083,
2007-10,6.238,
2007-11,5.954,
2007-12,5.239,
2008-01,5.748,
2008-02,5.923,
2008-03,6.637,
2008-04,6.089,
2008-05,5.840,
2008-06,8.252,
2008-07,8.071,
2008-08,8.496,
2008-09,7.986,
2008-10,7.294,
2008-11,11.265,
2008-12,10.066,
2009-01,11.559,
2009-02,12.315,
2009-03,7.263,
2009-04,6.739,
2009-05,6.200,
2009-06,5.485,
2009-07,4.942,
2009-08,4.722,
2009-09,4.756,
2009-10,4.605,
2009-11,4.749,
2009-12,7.597,
2010-01,6.442,
2010-02,5.697,
2010-03,6.625,
2010-04,6.258,
2010-05,6.238,
2010-06,7.081,
2010-07,6.085,
2010-08,5.954,
2010-09,4.903,
2010-10,2.017,
2010-11,2.312,
2010-12,2.108,
2011-01,2.212,
2011-02,2.124,
2011-03,1.818,
2011-04,1.781,
2011-05,1.871,
2011-06,1.419,
2011-07,1.622,
2011-08,1.709,
2011-09,1.604,
2011-10,1.800,
2011-11,2.867,
2011-12,3.037,
2012-01,2.965,
2012-02,2.804,
2012-03,2.805,
2012-04,2.607,
2012-05,1.992,
2012-06,1.890,
2012-07,1.989,
2012-08,1.457,
2012-09,0.747,
2012-10,0.550,
2012-11,0.593,
2012-12,0.593,
2013-01,0.558,
2013-02,0.460,
2013-03,0.657,
2013-04,0.797,
2013-05,0.839,
2013-06,0.821,
2013-07,0.799,
2013-08,0.774,
2013-09,0.774,
2013-10,0.634,
2013-11,0.634,
2013-12,0.613,
2014-01,0.717,
2014-02,0.672,
2014-03,0.529,
2014-04,0.320,
2014-05,0.206,
2014-06,1.405,
2014-07,1.091,
2014-08,1.102,
2014-09,1.084,
2014-10,1.105,
2014-11,1.024,
2014-12,1.077,Provisional value
