"",BBK01.BU1145,BBK01.BU1145_FLAGS
"",Central government debt - Government Day-Bond,
unit,Euro (hypothetically euro-based),
unit multiplier,million,
last update,2015-02-16 16:35:34,
2008-07,249.9,
2008-08,401.8,
2008-09,701.3,
2008-10,2414.4,
2008-11,3034.1,
2008-12,3173.8,
2009-01,3445.8,
2009-02,3443.4,
2009-03,3413.4,comment
2009-04,3413.9,
2009-05,3312.9,
2009-06,3185.3,
2009-07,3018.8,comment
2009-08,2918.5,
2009-09,2745.9,
2009-10,2670.7,
2009-11,2577.0,
2009-12,2494.5,
2010-01,2417.1,
2010-02,2353.1,
2010-03,2285.8,
2010-04,2231.9,
2010-05,2172.6,
2010-06,2123.0,
2010-07,2104.8,
2010-08,2085.7,
2010-09,2058.0,
2010-10,2039.9,
2010-11,2025.0,
2010-12,1974.7,
2011-01,1924.2,
2011-02,1884.6,
2011-03,1845.3,
2011-04,1832.9,
2011-05,1825.7,
2011-06,1818.9,
2011-07,1844.0,
2011-08,1881.8,
2011-09,1969.5,
2011-10,2100.4,
2011-11,2124.7,
2011-12,2153.7,
2012-01,2181.2,
2012-02,2170.1,
2012-03,2134.4,
2012-04,2118.2,
2012-05,2109.0,
2012-06,2136.7,
2012-07,2067.4,
2012-08,1972.7,
2012-09,1893.2,
2012-10,1845.5,
2012-11,1780.8,
2012-12,1724.7,
2013-01,1653.7,
2013-02,1612.8,
2013-03,1580.1,
2013-04,1553.5,
2013-05,1535.9,
2013-06,1516.4,
2013-07,1499.4,
2013-08,1479.6,
2013-09,1463.8,
2013-10,1446.8,
2013-11,1420.5,
2013-12,1396.9,
2014-01,1356.8,
2014-02,1332.5,
2014-03,1314.4,
2014-04,1295.8,
2014-05,1274.8,
2014-06,1262.4,
2014-07,1250.2,
2014-08,1240.9,
2014-09,1218.8,
2014-10,1204.6,
2014-11,1194.7,
"","General: From March 2009, including the debt of the Investment and Repayment Fund. From July 2009, including the debt of the Financial Market Stabilisation Fund (SoFFin).",
"","Comment on 2009-03: From March 2009, including the debt of the Investment and Repayment Fund.",
"","Comment on 2009-07: From July 2009, including debt of the Financial Market Stabilisation Fund (SoFFin).",
