"",BBK01.OUL009,BBK01.OUL009_FLAGS
"",Money market paper issued by domestic banks (MFIs) / Credit cooperatives,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:46:06,
1993-12,0.259,
1994-01,0.419,
1994-02,0.483,
1994-03,0.453,
1994-04,0.446,
1994-05,0.436,
1994-06,0.386,
1994-07,0.369,
1994-08,0.382,
1994-09,0.418,
1994-10,0.245,
1994-11,0.246,
1994-12,0.353,
1995-01,0.378,
1995-02,0.282,
1995-03,0.317,
1995-04,0.304,
1995-05,0.332,
1995-06,0.318,
1995-07,0.353,
1995-08,0.355,
1995-09,0.303,
1995-10,0.333,
1995-11,0.325,
1995-12,0.339,
1996-01,0.290,
1996-02,0.288,
1996-03,0.246,
1996-04,0.200,
1996-05,0.202,
1996-06,0.189,
1996-07,0.120,
1996-08,0.114,
1996-09,0.112,
1996-10,0.130,
1996-11,0.142,
1996-12,0.132,
1997-01,0.119,
1997-02,0.108,
1997-03,0.111,
1997-04,0.131,
1997-05,0.119,
1997-06,0.111,
1997-07,0.090,
1997-08,0.103,
1997-09,0.129,
1997-10,0.115,
1997-11,0.063,
1997-12,0.051,
1998-01,0.079,
1998-02,0.075,
1998-03,0.090,
1998-04,0.080,
1998-05,0.093,
1998-06,0.153,
1998-07,0.177,
1998-08,0.197,
1998-09,0.206,
1998-10,0.214,
1998-11,0.276,
1998-12,0.258,
1999-01,0.248,
1999-02,0.283,
1999-03,0.322,
1999-04,0.319,
1999-05,0.285,
1999-06,0.299,
1999-07,0.349,
1999-08,0.387,
1999-09,0.505,
1999-10,0.515,
1999-11,0.497,
1999-12,0.414,
2000-01,0.437,
2000-02,0.426,
2000-03,0.403,
2000-04,0.373,
2000-05,0.358,
2000-06,0.362,
2000-07,0.393,
2000-08,0.370,
2000-09,0.376,
2000-10,0.358,
2000-11,0.427,
2000-12,0.356,
2001-01,0.292,
2001-02,0.334,
2001-03,0.339,
2001-04,0.314,
2001-05,0.301,
2001-06,0.270,
2001-07,0.242,
2001-08,0.227,
2001-09,0.150,
2001-10,0.121,
2001-11,0.107,
2001-12,0.186,
2002-01,0.320,
2002-02,0.299,
2002-03,0.577,
2002-04,0.803,
2002-05,0.442,
2002-06,0.481,
2002-07,0.742,
2002-08,0.949,
2002-09,0.849,
2002-10,0.902,
2002-11,0.638,
2002-12,0.515,
2003-01,0.912,
2003-02,1.316,
2003-03,1.138,
2003-04,1.329,
2003-05,1.149,
2003-06,1.305,
2003-07,1.350,
2003-08,1.327,
2003-09,1.394,
2003-10,1.457,
2003-11,1.409,
2003-12,1.369,
2004-01,1.226,
2004-02,1.251,
2004-03,1.246,
2004-04,1.252,
2004-05,1.085,
2004-06,0.937,
2004-07,0.807,
2004-08,0.946,
2004-09,0.812,
2004-10,0.607,
2004-11,0.631,
2004-12,0.636,
2005-01,0.763,
2005-02,0.687,
2005-03,0.637,
2005-04,0.605,
2005-05,0.820,
2005-06,0.877,
2005-07,0.869,
2005-08,0.840,
2005-09,0.862,
2005-10,0.850,
2005-11,0.815,
2005-12,0.495,
2006-01,0.911,
2006-02,1.036,
2006-03,1.187,
2006-04,1.133,
2006-05,1.033,
2006-06,1.025,
2006-07,1.069,
2006-08,1.150,
2006-09,1.158,
2006-10,1.191,
2006-11,1.272,
2006-12,0.951,
2007-01,1.154,
2007-02,1.422,
2007-03,1.759,
2007-04,1.970,
2007-05,2.160,
2007-06,2.019,
2007-07,2.165,
2007-08,2.007,
2007-09,2.802,
2007-10,3.112,
2007-11,3.586,
2007-12,3.138,
2008-01,3.373,
2008-02,3.356,
2008-03,2.961,
2008-04,3.381,
2008-05,4.306,
2008-06,4.751,
2008-07,4.779,
2008-08,4.984,
2008-09,4.485,
2008-10,5.724,
2008-11,7.228,
2008-12,5.809,
2009-01,7.072,
2009-02,6.849,
2009-03,7.106,
2009-04,6.585,
2009-05,5.979,
2009-06,5.749,
2009-07,5.568,
2009-08,5.053,
2009-09,4.804,
2009-10,3.965,
2009-11,2.692,
2009-12,1.263,
2010-01,0.759,
2010-02,0.858,
2010-03,0.660,
2010-04,0.674,
2010-05,0.613,
2010-06,0.562,
2010-07,0.353,
2010-08,0.372,
2010-09,0.373,
2010-10,0.375,
2010-11,0.813,
2010-12,0.785,
2011-01,0.894,
2011-02,1.009,
2011-03,1.097,
2011-04,1.194,
2011-05,1.248,
2011-06,1.256,
2011-07,1.235,
2011-08,1.260,
2011-09,1.560,
2011-10,1.758,
2011-11,1.543,
2011-12,1.144,
2012-01,1.388,
2012-02,1.425,
2012-03,1.337,
2012-04,1.297,
2012-05,1.211,
2012-06,1.224,
2012-07,1.272,
2012-08,1.347,
2012-09,1.069,
2012-10,1.033,
2012-11,0.704,
2012-12,0.309,
2013-01,0.212,
2013-02,0.381,
2013-03,0.233,
2013-04,0.304,
2013-05,0.271,
2013-06,0.280,
2013-07,0.277,
2013-08,0.272,
2013-09,0.258,
2013-10,0.257,
2013-11,0.187,
2013-12,0.098,
2014-01,0.131,
2014-02,0.148,
2014-03,0.156,
2014-04,0.202,
2014-05,0.244,
2014-06,0.361,
2014-07,0.446,
2014-08,0.388,
2014-09,0.290,
2014-10,0.288,
2014-11,0.286,
2014-12,0.204,Provisional value
