"",BBK01.OUM247,BBK01.OUM247_FLAGS
"",Time deposits of non-profit institutions / for more than two years / Mortgage banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:21:24,
1999-01,0.415,
1999-02,0.374,
1999-03,0.365,
1999-04,0.375,
1999-05,0.382,
1999-06,0.379,
1999-07,0.378,
1999-08,0.388,
1999-09,0.387,
1999-10,0.380,
1999-11,0.385,
1999-12,0.387,
2000-01,0.381,
2000-02,0.375,
2000-03,0.363,
2000-04,0.362,
2000-05,0.369,
2000-06,0.373,
2000-07,0.381,
2000-08,0.368,
2000-09,0.379,
2000-10,0.380,
2000-11,0.405,
2000-12,0.407,
2001-01,0.415,
2001-02,0.418,
2001-03,0.430,
2001-04,0.422,
2001-05,0.424,
2001-06,0.432,
2001-07,0.422,
2001-08,0.404,
2001-09,0.398,
2001-10,0.399,
2001-11,0.446,
2001-12,0.454,
2002-01,0.461,
2002-02,0.462,
2002-03,0.471,
2002-04,0.464,
2002-05,0.463,
2002-06,0.458,
2002-07,0.810,
2002-08,0.805,
2002-09,0.792,
2002-10,0.790,
2002-11,0.787,
2002-12,0.773,
2003-01,0.762,
2003-02,0.669,
2003-03,0.658,
2003-04,0.650,
2003-05,0.666,
2003-06,0.692,
2003-07,0.755,
2003-08,0.761,
2003-09,0.753,
2003-10,0.760,
2003-11,0.763,
2003-12,0.776,
2004-01,0.773,
2004-02,0.775,
2004-03,0.787,
2004-04,0.791,
2004-05,0.819,
2004-06,0.837,
2004-07,1.029,
2004-08,1.018,
2004-09,1.030,
2004-10,1.053,
2004-11,1.095,
2004-12,1.177,
2005-01,1.193,
2005-02,1.241,
2005-03,1.217,
2005-04,1.236,
2005-05,1.232,
2005-06,1.228,
2005-07,1.257,
2005-08,1.343,
2005-09,1.143,
2005-10,0.824,
2005-11,0.812,
2005-12,0.783,
2006-01,0.859,
2006-02,0.900,
2006-03,0.894,
2006-04,0.898,
2006-05,0.917,
2006-06,0.929,
2006-07,0.991,
2006-08,1.130,
2006-09,1.137,
2006-10,1.133,
2006-11,1.156,
2006-12,1.153,
2007-01,1.139,
2007-02,1.124,
2007-03,1.117,
2007-04,1.132,
2007-05,1.123,
2007-06,1.129,
2007-07,1.098,
2007-08,1.149,
2007-09,1.187,
2007-10,1.201,
2007-11,1.250,
2007-12,1.241,
2008-01,1.278,
2008-02,1.331,
2008-03,1.222,
2008-04,1.233,
2008-05,1.276,
2008-06,1.283,
2008-07,1.341,
2008-08,1.387,
2008-09,1.435,
2008-10,1.385,
2008-11,1.390,
2008-12,1.398,
2009-01,1.339,
2009-02,1.384,
2009-03,1.325,
2009-04,1.341,
2009-05,1.340,
2009-06,1.319,
2009-07,1.374,
2009-08,1.389,
2009-09,1.389,
2009-10,1.362,
2009-11,1.553,
2009-12,1.579,
2010-01,1.509,
2010-02,1.525,
2010-03,1.437,
2010-04,1.512,
2010-05,1.526,
2010-06,1.527,
2010-07,1.503,
2010-08,1.491,
2010-09,1.487,
2010-10,1.482,
2010-11,1.475,
2010-12,1.480,
2011-01,1.435,
2011-02,1.437,
2011-03,1.410,
2011-04,1.388,
2011-05,1.397,
2011-06,1.369,
2011-07,1.339,
2011-08,1.311,
2011-09,1.317,
2011-10,1.316,
2011-11,1.328,
2011-12,1.319,
2012-01,1.315,
2012-02,1.314,
2012-03,1.332,
2012-04,1.279,
2012-05,1.181,
2012-06,1.195,
2012-07,1.179,
2012-08,1.207,
2012-09,1.257,
2012-10,1.247,
2012-11,1.264,
2012-12,1.324,
2013-01,1.319,
2013-02,1.324,
2013-03,1.322,
2013-04,1.280,
2013-05,1.250,
2013-06,1.236,
2013-07,1.228,
2013-08,1.222,
2013-09,1.138,
2013-10,1.128,
2013-11,1.126,
2013-12,1.123,
2014-01,1.114,
2014-02,1.106,
2014-03,1.102,
2014-04,1.226,
2014-05,1.271,
2014-06,1.275,
2014-07,1.363,
2014-08,1.432,
2014-09,1.440,
2014-10,1.438,
2014-11,1.476,
2014-12,1.214,Provisional value
