"",BBK01.OUA314,BBK01.OUA314_FLAGS
"",Time deposits of social security funds / Total / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:26:19,
1999-01,20.226,
1999-02,18.600,
1999-03,18.508,
1999-04,17.940,
1999-05,20.454,
1999-06,20.716,
1999-07,20.887,
1999-08,20.209,
1999-09,20.895,
1999-10,19.977,
1999-11,22.375,
1999-12,24.760,
2000-01,24.256,
2000-02,24.449,
2000-03,23.745,
2000-04,23.811,
2000-05,25.358,
2000-06,24.268,
2000-07,24.403,
2000-08,23.566,
2000-09,23.238,
2000-10,22.339,
2000-11,23.533,
2000-12,27.433,
2001-01,25.903,
2001-02,24.882,
2001-03,24.657,
2001-04,24.037,
2001-05,26.048,
2001-06,25.929,
2001-07,25.491,
2001-08,23.864,
2001-09,23.442,
2001-10,22.453,
2001-11,22.375,
2001-12,24.916,
2002-01,23.243,
2002-02,22.403,
2002-03,21.454,
2002-04,20.796,
2002-05,22.987,
2002-06,22.209,
2002-07,20.831,
2002-08,19.297,
2002-09,17.896,
2002-10,15.876,
2002-11,16.590,
2002-12,18.189,
2003-01,17.883,
2003-02,17.129,
2003-03,16.424,
2003-04,16.073,
2003-05,19.103,
2003-06,18.581,
2003-07,18.170,
2003-08,16.592,
2003-09,15.288,
2003-10,13.950,
2003-11,15.697,
2003-12,17.058,
2004-01,16.173,
2004-02,14.875,
2004-03,13.729,
2004-04,13.898,
2004-05,15.978,
2004-06,15.394,
2004-07,15.425,
2004-08,14.752,
2004-09,15.753,
2004-10,14.741,
2004-11,14.860,
2004-12,17.674,
2005-01,16.504,
2005-02,15.277,
2005-03,14.051,
2005-04,13.221,
2005-05,14.976,
2005-06,14.754,
2005-07,13.899,
2005-08,13.552,
2005-09,14.050,
2005-10,12.908,
2005-11,14.000,
2005-12,15.855,
2006-01,16.935,
2006-02,16.353,
2006-03,17.608,
2006-04,19.230,
2006-05,22.125,
2006-06,24.854,
2006-07,26.302,
2006-08,26.060,
2006-09,26.974,
2006-10,27.658,
2006-11,34.050,
2006-12,35.671,
2007-01,33.546,
2007-02,32.799,
2007-03,32.852,
2007-04,33.163,
2007-05,34.884,
2007-06,36.690,
2007-07,36.550,
2007-08,36.990,
2007-09,37.201,
2007-10,38.176,
2007-11,43.086,
2007-12,46.499,
2008-01,43.381,
2008-02,42.416,
2008-03,41.813,
2008-04,42.183,
2008-05,44.757,
2008-06,44.360,
2008-07,45.688,
2008-08,44.203,
2008-09,43.660,
2008-10,45.018,
2008-11,48.059,
2008-12,48.217,
2009-01,43.785,
2009-02,42.292,
2009-03,40.063,
2009-04,39.678,
2009-05,39.650,
2009-06,37.333,
2009-07,35.951,
2009-08,31.966,
2009-09,29.451,
2009-10,29.661,
2009-11,31.961,
2009-12,32.000,
2010-01,30.522,
2010-02,29.847,
2010-03,29.267,
2010-04,29.132,
2010-05,30.563,
2010-06,31.412,
2010-07,31.418,
2010-08,31.755,
2010-09,31.049,
2010-10,32.294,
2010-11,33.799,
2010-12,36.137,
2011-01,34.541,
2011-02,33.855,
2011-03,34.491,
2011-04,34.880,
2011-05,38.374,
2011-06,40.190,
2011-07,40.942,
2011-08,40.584,
2011-09,42.420,
2011-10,41.154,
2011-11,45.784,
2011-12,45.559,
2012-01,43.497,
2012-02,44.561,
2012-03,45.467,
2012-04,49.358,
2012-05,52.481,
2012-06,52.057,
2012-07,49.323,
2012-08,48.792,
2012-09,48.904,
2012-10,49.247,
2012-11,52.002,
2012-12,53.466,
2013-01,52.173,
2013-02,50.938,
2013-03,55.350,
2013-04,55.607,
2013-05,59.843,
2013-06,62.120,
2013-07,61.719,
2013-08,62.946,
2013-09,62.257,
2013-10,62.478,
2013-11,68.242,
2013-12,66.143,
2014-01,67.464,
2014-02,66.547,
2014-03,65.854,
2014-04,65.907,
2014-05,69.199,
2014-06,70.777,
2014-07,70.679,
2014-08,68.618,
2014-09,66.396,
2014-10,64.740,
2014-11,71.300,
2014-12,72.423,Provisional value
