"",BBK01.PQ1557,BBK01.PQ1557_FLAGS
"","Lending to manufacture of food products, beverages and tobacco / Total / Regional institutions of credit cooperatives",
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-16 10:31:07,
1968-10,0.309,
1969-01,0.313,
1969-04,0.307,
1969-07,0.289,
1969-10,0.390,
1970-01,0.407,
1970-04,0.428,
1970-07,0.410,
1970-10,0.479,
1971-01,0.457,
1971-04,0.485,
1971-07,0.532,
1971-10,0.580,
1972-01,0.535,
1972-04,0.595,
1972-07,0.600,
1972-10,0.617,
1973-01,0.625,
1973-04,0.642,
1973-07,0.598,
1973-10,0.693,
1974-01,0.643,
1974-04,0.659,
1974-07,0.599,
1974-10,0.697,
1975-01,0.654,
1975-04,0.653,
1975-07,0.613,
1975-10,0.619,
1976-01,0.627,
1976-04,0.625,
1976-07,0.602,
1976-10,0.679,
1977-01,0.653,
1977-04,0.697,
1977-07,0.619,
1977-10,0.681,
1978-01,0.681,
1978-04,0.689,
1978-07,0.670,
1978-10,0.730,
1979-01,0.715,
1979-04,0.724,
1979-07,0.760,
1979-10,0.823,
1980-01,0.764,
1980-04,0.743,
1980-07,0.675,
1980-10,0.743,
1981-01,0.687,
1981-04,0.752,
1981-07,0.666,
1981-10,0.691,
1982-01,0.658,
1982-04,0.693,
1982-07,0.701,
1982-10,0.748,
1983-01,0.693,
1983-04,0.756,
1983-07,0.819,
1983-10,0.843,
1984-01,0.846,
1984-04,0.958,
1984-07,0.904,
1984-10,0.870,
1985-01,0.868,
1985-04,0.895,
1985-07,0.971,
1985-10,0.926,
1986-01,0.884,
1986-04,0.891,
1986-07,0.874,
1986-10,0.940,
1987-01,0.812,
1987-04,0.822,
1987-07,0.815,
1987-10,0.857,
1988-01,0.812,
1988-04,0.824,
1988-07,0.785,
1988-10,0.815,
1989-01,0.787,
1989-04,0.756,
1989-07,0.782,
1989-10,0.817,
1990-01,0.907,
1990-04,1.347,
1990-07,1.243,
1990-10,1.362,
1991-01,1.395,
1991-04,1.616,
1991-07,1.649,
1991-10,1.645,
1992-01,1.559,
1992-04,1.316,
1992-07,1.363,
1992-10,1.454,
1993-01,1.459,
1993-04,1.604,
1993-07,1.525,
1993-10,1.535,
1994-01,1.526,
1994-04,1.624,
1994-07,1.653,
1994-10,1.574,
1995-01,1.596,
1995-04,1.579,
1995-07,1.546,
1995-10,1.618,
1996-01,1.594,
1996-04,1.644,
1996-07,1.579,
1996-10,1.642,
1997-01,1.564,
1997-04,1.503,
1997-07,1.523,
1997-10,1.674,
1998-01,1.756,
1998-04,1.648,
1998-07,1.687,
1998-10,1.710,
1999-01,1.555,
1999-04,1.511,
1999-07,1.580,
1999-10,1.527,
2000-01,1.415,
2000-04,1.342,
2000-07,1.422,
2000-10,1.435,
2001-01,1.275,
2001-04,1.291,
2001-07,1.262,
2001-10,1.243,
2002-01,1.220,
2002-04,1.113,
2002-07,1.072,
2002-10,1.095,
2003-01,1.074,
2003-04,1.018,
2003-07,0.965,
2003-10,1.059,
2004-01,1.044,
2004-04,0.995,
2004-07,1.101,
2004-10,1.011,
2005-01,1.048,
2005-04,0.977,
2005-07,0.985,
2005-10,0.992,
2006-01,0.992,
2006-04,0.908,
2006-07,0.887,
2006-10,0.774,
2007-01,0.847,
2007-04,0.826,
2007-07,0.801,
2007-10,0.832,
2008-01,0.780,
2008-04,0.799,
2008-07,0.725,
2008-10,0.779,
2009-01,0.841,
2009-04,0.768,
2009-07,0.711,
2009-10,0.716,
2010-01,0.680,
2010-04,0.724,
2010-07,0.699,
2010-10,0.712,
2011-01,0.725,
2011-04,0.749,
2011-07,0.723,
2011-10,0.695,
2012-01,0.702,
2012-04,0.723,
2012-07,0.632,
2012-10,0.736,
2013-01,0.723,
2013-04,0.730,
2013-07,0.758,
2013-10,0.730,
2014-01,0.738,
2014-04,0.689,
2014-07,0.657,
2014-10,0.727,
