"",BBK01.QU4506,BBK01.QU4506_FLAGS
"",Foreign branches: Long-term liabilities to foreign banks / EU member states / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:43:41,
1980-12,2.081,
1981-01,.,Value available later
1981-02,.,Value available later
1981-03,.,Value available later
1981-04,.,Value available later
1981-05,.,Value available later
1981-06,1.995,
1981-07,.,Value available later
1981-08,.,Value available later
1981-09,1.796,
1981-10,.,Value available later
1981-11,.,Value available later
1981-12,2.273,
1982-01,.,Value available later
1982-02,.,Value available later
1982-03,2.380,
1982-04,.,Value available later
1982-05,.,Value available later
1982-06,2.457,
1982-07,2.380,
1982-08,2.391,
1982-09,2.403,
1982-10,2.328,
1982-11,2.007,
1982-12,1.965,
1983-01,2.056,
1983-02,2.019,
1983-03,2.239,
1983-04,2.072,
1983-05,2.183,
1983-06,2.280,
1983-07,2.641,
1983-08,2.737,
1983-09,2.707,
1983-10,2.843,
1983-11,2.843,
1983-12,2.918,
1984-01,3.137,
1984-02,2.997,
1984-03,2.842,
1984-04,2.897,
1984-05,2.952,
1984-06,2.819,
1984-07,2.619,
1984-08,2.479,
1984-09,2.324,
1984-10,2.370,
1984-11,2.348,
1984-12,2.312,
1985-01,2.246,
1985-02,2.313,
1985-03,2.217,
1985-04,2.230,
1985-05,2.144,
1985-06,2.184,
1985-07,2.024,
1985-08,1.968,
1985-09,1.680,
1985-10,1.629,
1985-11,1.335,
1985-12,1.333,
1986-01,1.086,
1986-02,1.094,
1986-03,1.214,
1986-04,1.126,
1986-05,1.194,
1986-06,1.162,
1986-07,1.083,
1986-08,1.091,
1986-09,1.138,
1986-10,1.070,
1986-11,1.033,
1986-12,1.053,
1987-01,1.060,
1987-02,1.069,
1987-03,1.025,
1987-04,1.037,
1987-05,1.036,
1987-06,1.066,
1987-07,1.151,
1987-08,1.187,
1987-09,1.259,
1987-10,1.447,
1987-11,1.483,
1987-12,1.437,
1988-01,1.635,
1988-02,1.716,
1988-03,1.720,
1988-04,1.795,
1988-05,2.065,
1988-06,2.135,
1988-07,2.203,
1988-08,2.168,
1988-09,2.211,
1988-10,2.030,
1988-11,1.999,
1988-12,2.488,
1989-01,2.646,
1989-02,2.432,
1989-03,2.486,
1989-04,2.534,
1989-05,2.730,
1989-06,2.787,
1989-07,2.890,
1989-08,2.984,
1989-09,2.950,
1989-10,2.760,
1989-11,2.715,
1989-12,2.804,
1990-01,2.817,
1990-02,2.892,
1990-03,3.428,
1990-04,3.291,
1990-05,3.336,
1990-06,3.306,
1990-07,3.210,
1990-08,-,Nothing exists
1990-09,3.175,
1990-10,3.038,
1990-11,3.081,
1990-12,3.245,
1991-01,3.209,
1991-02,3.208,
1991-03,3.378,
1991-04,3.507,
1991-05,3.293,
1991-06,3.674,
1991-07,3.658,
1991-08,3.628,
1991-09,3.562,
1991-10,3.524,
1991-11,3.752,
1991-12,3.580,
1992-01,3.944,
1992-02,4.277,
1992-03,4.412,
1992-04,4.236,
1992-05,4.427,
1992-06,4.346,
1992-07,4.330,
1992-08,4.192,
1992-09,4.710,
1992-10,5.068,
1992-11,4.999,
1992-12,4.987,
1993-01,4.563,
1993-02,4.548,
1993-03,4.462,
1993-04,4.424,
1993-05,4.381,
1993-06,4.264,
1993-07,4.197,
1993-08,4.285,
