"",BBK01.OUD357,BBK01.OUD357_FLAGS
"",Loans to local government and local government associations for up to and including one year / Regional banks and other commercial banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:57:30,
1999-01,0.835,
1999-02,0.711,
1999-03,0.699,
1999-04,0.671,
1999-05,0.655,
1999-06,0.781,
1999-07,0.742,
1999-08,0.683,
1999-09,1.079,
1999-10,1.043,
1999-11,0.865,
1999-12,0.863,
2000-01,0.932,
2000-02,0.862,
2000-03,0.976,
2000-04,1.223,
2000-05,1.090,
2000-06,1.020,
2000-07,1.107,
2000-08,0.924,
2000-09,1.181,
2000-10,1.343,
2000-11,1.471,
2000-12,1.382,
2001-01,2.123,
2001-02,1.999,
2001-03,2.135,
2001-04,2.575,
2001-05,2.220,
2001-06,2.647,
2001-07,2.475,
2001-08,2.189,
2001-09,2.154,
2001-10,2.589,
2001-11,2.607,
2001-12,2.775,
2002-01,3.002,
2002-02,3.029,
2002-03,3.370,
2002-04,3.314,
2002-05,3.098,
2002-06,3.695,
2002-07,3.345,
2002-08,3.202,
2002-09,3.502,
2002-10,3.602,
2002-11,3.442,
2002-12,3.638,
2003-01,3.950,
2003-02,3.713,
2003-03,3.779,
2003-04,3.844,
2003-05,3.806,
2003-06,3.694,
2003-07,3.980,
2003-08,3.843,
2003-09,4.324,
2003-10,4.760,
2003-11,4.632,
2003-12,4.633,
2004-01,4.816,
2004-02,4.892,
2004-03,4.926,
2004-04,5.092,
2004-05,5.166,
2004-06,5.136,
2004-07,5.454,
2004-08,4.665,
2004-09,4.863,
2004-10,5.110,
2004-11,4.733,
2004-12,4.703,
2005-01,5.274,
2005-02,5.191,
2005-03,5.844,
2005-04,5.769,
2005-05,5.242,
2005-06,5.351,
2005-07,5.356,
2005-08,4.610,
2005-09,5.354,
2005-10,5.350,
2005-11,5.410,
2005-12,5.476,
2006-01,5.722,
2006-02,5.337,
2006-03,5.485,
2006-04,6.037,
2006-05,4.889,
2006-06,5.342,
2006-07,4.665,
2006-08,4.187,
2006-09,4.938,
2006-10,4.786,
2006-11,4.393,
2006-12,4.038,
2007-01,4.133,
2007-02,4.006,
2007-03,3.983,
2007-04,3.998,
2007-05,3.488,
2007-06,3.770,
2007-07,3.293,
2007-08,3.134,
2007-09,3.538,
2007-10,3.626,
2007-11,3.031,
2007-12,2.577,
2008-01,3.670,
2008-02,3.260,
2008-03,3.273,
2008-04,4.052,
2008-05,3.748,
2008-06,4.751,
2008-07,5.000,
2008-08,4.847,
2008-09,6.106,
2008-10,5.275,
2008-11,5.297,
2008-12,5.622,
2009-01,7.158,
2009-02,7.439,
2009-03,7.432,
2009-04,7.552,
2009-05,6.716,
2009-06,6.775,
2009-07,7.000,
2009-08,6.400,
2009-09,6.776,
2009-10,7.309,
2009-11,7.798,
2009-12,6.782,
2010-01,7.481,
2010-02,7.846,
2010-03,8.108,
2010-04,8.289,
2010-05,8.684,
2010-06,9.059,
2010-07,7.978,
2010-08,6.967,
2010-09,7.285,
2010-10,7.624,
2010-11,7.402,
2010-12,6.558,
2011-01,7.617,
2011-02,7.155,
2011-03,7.341,
2011-04,7.065,
2011-05,6.482,
2011-06,6.382,
2011-07,6.392,
2011-08,5.577,
2011-09,5.948,
2011-10,6.033,
2011-11,5.820,
2011-12,5.947,
2012-01,6.706,
2012-02,6.828,
2012-03,6.675,
2012-04,6.733,
2012-05,6.844,
2012-06,7.322,
2012-07,7.198,
2012-08,6.919,
2012-09,7.000,
2012-10,7.232,
2012-11,6.838,
2012-12,7.190,
2013-01,7.693,
2013-02,7.304,
2013-03,7.382,
2013-04,7.422,
2013-05,7.234,
2013-06,7.517,
2013-07,8.256,
2013-08,7.778,
2013-09,8.106,
2013-10,8.357,
2013-11,7.689,
2013-12,7.709,
2014-01,8.188,
2014-02,8.026,
2014-03,8.449,
2014-04,8.870,
2014-05,8.132,
2014-06,8.186,
2014-07,8.334,
2014-08,8.096,
2014-09,8.086,
2014-10,8.361,
2014-11,8.411,
2014-12,7.738,Provisional value
