"",BBK01.QU1980,BBK01.QU1980_FLAGS
"",Banks in Germany: Long-term loans and advances to foreign banks / India / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:23:37,
1982-06,0.142,
1982-07,0.143,
1982-08,0.143,
1982-09,0.145,
1982-10,0.147,
1982-11,0.149,
1982-12,0.148,
1983-01,0.149,
1983-02,0.151,
1983-03,0.153,
1983-04,0.154,
1983-05,0.155,
1983-06,0.153,
1983-07,0.154,
1983-08,0.155,
1983-09,0.155,
1983-10,0.156,
1983-11,0.159,
1983-12,0.157,
1984-01,0.159,
1984-02,0.160,
1984-03,0.160,
1984-04,0.162,
1984-05,0.162,
1984-06,0.161,
1984-07,0.162,
1984-08,0.163,
1984-09,0.164,
1984-10,0.166,
1984-11,0.165,
1984-12,0.172,
1985-01,0.174,
1985-02,0.174,
1985-03,0.176,
1985-04,0.179,
1985-05,0.180,
1985-06,0.178,
1985-07,0.179,
1985-08,0.184,
1985-09,0.187,
1985-10,0.189,
1985-11,0.189,
1985-12,0.188,
1986-01,0.189,
1986-02,0.192,
1986-03,0.194,
1986-04,0.196,
1986-05,0.197,
1986-06,.,No value available
1986-07,.,No value available
1986-08,.,No value available
1986-09,.,No value available
1986-10,.,No value available
1986-11,.,No value available
1986-12,0.207,
1987-01,0.210,
1987-02,0.211,
1987-03,0.212,
1987-04,0.214,
1987-05,0.214,
1987-06,0.211,
1987-07,0.213,
1987-08,0.215,
1987-09,0.215,
1987-10,0.216,
1987-11,0.216,
1987-12,0.213,
1988-01,0.214,
1988-02,0.214,
1988-03,0.216,
1988-04,0.218,
1988-05,0.218,
1988-06,0.217,
1988-07,0.217,
1988-08,0.217,
1988-09,0.218,
1988-10,0.219,
1988-11,0.219,
1988-12,0.217,
1989-01,0.217,
1989-02,0.217,
1989-03,0.222,
1989-04,0.226,
1989-05,0.228,
1989-06,0.224,
1989-07,0.225,
1989-08,0.225,
1989-09,0.225,
1989-10,0.226,
1989-11,0.229,
1989-12,0.229,
1990-01,0.228,
1990-02,0.227,
1990-03,0.228,
1990-04,0.229,
1990-05,0.230,
1990-06,0.225,
1990-07,0.225,
1990-08,0.225,
1990-09,0.225,
1990-10,0.226,
1990-11,0.225,
1990-12,0.220,
1991-01,0.221,
1991-02,0.223,
1991-03,0.227,
1991-04,0.228,
1991-05,0.236,
1991-06,0.230,
1991-07,0.233,
1991-08,0.239,
1991-09,0.241,
1991-10,0.245,
1991-11,0.246,
1991-12,0.247,
1992-01,0.251,
1992-02,0.253,
1992-03,0.256,
1992-04,0.258,
1992-05,0.259,
1992-06,0.258,
1992-07,0.260,
1992-08,0.266,
1992-09,0.265,
1992-10,0.268,
1992-11,0.272,
1992-12,0.271,
1993-01,0.276,
1993-02,0.286,
1993-03,0.292,
1993-04,0.295,
1993-05,0.300,
1993-06,0.299,
1993-07,0.299,
1993-08,0.301,
1993-09,0.305,
1993-10,0.306,
1993-11,0.307,
1993-12,0.332,
1994-01,0.334,
1994-02,0.336,
1994-03,0.340,
1994-04,0.343,
1994-05,0.346,
1994-06,0.345,
1994-07,0.347,
1994-08,0.348,
1994-09,0.349,
1994-10,.,No value available
1994-11,.,No value available
1994-12,0.351,
1995-01,0.355,
1995-02,0.358,
1995-03,0.362,
1995-04,0.371,
1995-05,0.382,
1995-06,0.379,
1995-07,0.384,
1995-08,0.390,
1995-09,0.394,
1995-10,0.393,
1995-11,0.397,
1995-12,0.397,
1996-01,0.396,
1996-02,0.408,
1996-03,0.413,
1996-04,0.424,
1996-05,0.462,
1996-06,0.471,
1996-07,0.473,
1996-08,0.482,
1996-09,0.504,
1996-10,0.506,
1996-11,0.504,
1996-12,0.526,
1997-01,0.543,
1997-02,0.555,
1997-03,0.574,
1997-04,0.579,
1997-05,0.586,
1997-06,0.590,
1997-07,0.615,
1997-08,0.616,
1997-09,0.621,
1997-10,0.621,
1997-11,0.650,
1997-12,0.661,
1998-01,0.676,
1998-02,0.675,
1998-03,0.693,
1998-04,0.687,
1998-05,0.691,
1998-06,0.692,
1998-07,0.688,
1998-08,0.687,
1998-09,0.679,
1998-10,0.678,
1998-11,0.681,
1998-12,0.678,
1999-01,0.677,
1999-02,0.681,
1999-03,0.704,
1999-04,0.707,
1999-05,0.727,
1999-06,0.725,
1999-07,0.711,
1999-08,0.716,
1999-09,0.712,
1999-10,0.712,
1999-11,0.717,
1999-12,0.690,
2000-01,0.693,
2000-02,0.681,
2000-03,0.679,
2000-04,0.682,
2000-05,0.652,
2000-06,0.644,
2000-07,0.647,
2000-08,0.649,
2000-09,0.649,
2000-10,0.677,
2000-11,0.660,
2000-12,0.613,
2001-01,0.606,
2001-02,0.602,
2001-03,0.586,
2001-04,0.584,
2001-05,0.569,
2001-06,0.563,
2001-07,0.564,
2001-08,0.564,
2001-09,0.566,
2001-10,0.562,
2001-11,0.592,
2001-12,0.609,
2002-01,0.604,
2002-02,0.604,
2002-03,.,No value available
2002-04,0.594,
2002-05,0.592,
2002-06,0.606,
2002-07,0.600,
2002-08,0.574,
2002-09,0.564,
2002-10,0.563,
2002-11,0.550,
2002-12,0.542,
2003-01,0.551,
2003-02,0.551,
2003-03,0.595,
2003-04,0.632,
2003-05,0.622,
2003-06,0.617,
2003-07,0.608,
2003-08,0.614,
2003-09,0.604,
2003-10,0.604,
2003-11,0.598,
2003-12,0.587,
2004-01,0.588,
2004-02,0.591,
2004-03,0.608,
2004-04,0.608,
2004-05,0.606,
2004-06,0.599,
2004-07,0.600,
2004-08,0.595,
2004-09,0.591,
2004-10,0.589,
2004-11,0.581,
2004-12,0.570,
2005-01,0.598,
2005-02,0.595,
2005-03,0.598,
2005-04,0.598,
2005-05,0.605,
2005-06,0.587,
2005-07,0.576,
2005-08,0.578,
2005-09,0.592,
2005-10,0.594,
2005-11,0.600,
2005-12,0.597,
2006-01,0.613,
2006-02,0.626,
2006-03,0.627,
2006-04,0.628,
2006-05,0.636,
2006-06,0.596,
2006-07,0.629,
2006-08,0.644,
