"",BBK01.QX6282,BBK01.QX6282_FLAGS
"",Banks in Germany: Claims on non-residents / Kenya / Euro,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:17:06,
1995-01,0.093,
1995-02,0.095,
1995-03,0.096,
1995-04,0.094,
1995-05,0.094,
1995-06,0.096,
1995-07,0.097,
1995-08,0.098,
1995-09,0.099,
1995-10,0.093,
1995-11,0.091,
1995-12,0.094,
1996-01,0.092,
1996-02,0.094,
1996-03,0.094,
1996-04,0.093,
1996-05,0.092,
1996-06,0.092,
1996-07,0.093,
1996-08,0.094,
1996-09,0.092,
1996-10,0.093,
1996-11,0.093,
1996-12,0.095,
1997-01,0.095,
1997-02,0.095,
1997-03,0.095,
1997-04,0.096,
1997-05,0.096,
1997-06,0.099,
1997-07,0.101,
1997-08,0.098,
1997-09,0.098,
1997-10,0.098,
1997-11,0.102,
1997-12,0.102,
1998-01,0.102,
1998-02,0.101,
1998-03,0.103,
1998-04,0.104,
1998-05,0.104,
1998-06,0.104,
1998-07,0.105,
1998-08,0.107,
1998-09,0.107,
1998-10,0.109,
1998-11,0.108,
1998-12,0.110,
1999-01,0.100,
1999-02,0.101,
1999-03,0.101,
1999-04,0.100,
1999-05,0.099,
1999-06,0.100,
1999-07,0.101,
1999-08,0.101,
1999-09,0.099,
1999-10,0.098,
1999-11,0.098,
1999-12,0.098,
2000-01,0.099,
2000-02,0.099,
2000-03,0.097,
2000-04,0.098,
2000-05,0.098,
2000-06,0.098,
2000-07,0.098,
2000-08,0.099,
2000-09,0.096,
2000-10,0.100,
2000-11,0.096,
2000-12,0.099,
2001-01,0.098,
2001-02,0.098,
2001-03,0.099,
2001-04,0.097,
2001-05,0.099,
2001-06,0.099,
2001-07,0.096,
2001-08,0.092,
2001-09,0.097,
2001-10,0.093,
2001-11,0.095,
2001-12,0.092,
2002-01,0.093,
2002-02,0.093,
2002-03,.,No value available
2002-04,0.095,
2002-05,0.092,
2002-06,0.091,
2002-07,0.090,
2002-08,0.089,
2002-09,0.091,
2002-10,0.090,
2002-11,0.090,
2002-12,0.089,
2003-01,0.090,
2003-02,0.088,
2003-03,0.088,
2003-04,0.089,
2003-05,0.088,
2003-06,0.090,
2003-07,0.089,
2003-08,0.089,
2003-09,0.089,
2003-10,0.089,
2003-11,0.090,
2003-12,0.089,
2004-01,0.088,
2004-02,0.089,
2004-03,0.088,
2004-04,0.088,
2004-05,0.088,
2004-06,0.087,
2004-07,0.088,
2004-08,0.089,
2004-09,0.088,
2004-10,0.088,
2004-11,0.087,
2004-12,0.086,
2005-01,0.086,
2005-02,0.086,
2005-03,0.087,
2005-04,0.086,
2005-05,0.088,
2005-06,0.086,
2005-07,0.087,
2005-08,0.087,
2005-09,0.087,
2005-10,0.087,
2005-11,0.087,
2005-12,0.086,
2006-01,0.085,
2006-02,0.086,
2006-03,0.086,
2006-04,0.086,
2006-05,0.090,
2006-06,0.087,
2006-07,0.087,
2006-08,0.086,
2006-09,0.086,
2006-10,0.085,
2006-11,0.082,
2006-12,0.086,
2007-01,0.086,
2007-02,0.086,
2007-03,0.087,
2007-04,0.086,
2007-05,0.084,
2007-06,0.087,
2007-07,0.084,
2007-08,0.084,
2007-09,0.085,
2007-10,0.086,
2007-11,0.086,
2007-12,0.089,
2008-01,0.086,
2008-02,0.086,
2008-03,0.085,
2008-04,0.086,
2008-05,0.087,
2008-06,0.087,
2008-07,0.085,
2008-08,0.085,
2008-09,0.085,
2008-10,0.084,
2008-11,0.083,
2008-12,0.083,
2009-01,0.082,
2009-02,0.080,
2009-03,0.079,
2009-04,0.078,
2009-05,0.078,
2009-06,0.077,
2009-07,0.077,
2009-08,0.007,
2009-09,0.007,
2009-10,0.006,
2009-11,0.007,
2009-12,0.007,
2010-01,0.007,
2010-02,0.007,
2010-03,0.008,
2010-04,0.008,
2010-05,0.008,
2010-06,0.009,
2010-07,0.009,
2010-08,0.009,
2010-09,0.007,
2010-10,0.007,
2010-11,0.007,
2010-12,0.008,
2011-01,0.008,
2011-02,0.008,
2011-03,0.007,
2011-04,0.009,
2011-05,0.007,
2011-06,0.007,
2011-07,0.006,
2011-08,0.007,
2011-09,0.007,
2011-10,0.015,
2011-11,0.007,
2011-12,0.008,
2012-01,0.010,
2012-02,0.014,
2012-03,0.019,
2012-04,0.017,
2012-05,0.017,
2012-06,0.030,
2012-07,0.028,
2012-08,0.041,
2012-09,0.034,
2012-10,0.035,
2012-11,0.037,
2012-12,0.043,
2013-01,0.047,
2013-02,0.049,
2013-03,0.051,
2013-04,0.049,
2013-05,0.051,
2013-06,0.050,
2013-07,0.055,
2013-08,0.056,
2013-09,0.063,
2013-10,0.066,
2013-11,0.068,
2013-12,0.071,
2014-01,0.084,
2014-02,0.076,
2014-03,0.082,
2014-04,0.087,
2014-05,0.085,
2014-06,0.086,
2014-07,0.090,
2014-08,0.092,
2014-09,0.088,
2014-10,0.087,
2014-11,0.091,
2014-12,0.089,
