"",BBK01.OUH230,BBK01.OUH230_FLAGS
"",Time deposits of domestic government / for more than two years / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:39,
1999-01,0.430,
1999-02,0.436,
1999-03,0.426,
1999-04,0.417,
1999-05,0.412,
1999-06,0.398,
1999-07,0.549,
1999-08,0.545,
1999-09,0.539,
1999-10,0.538,
1999-11,0.533,
1999-12,0.525,
2000-01,0.533,
2000-02,0.531,
2000-03,0.531,
2000-04,0.530,
2000-05,0.531,
2000-06,0.531,
2000-07,0.535,
2000-08,0.581,
2000-09,0.581,
2000-10,0.577,
2000-11,0.570,
2000-12,0.579,
2001-01,0.571,
2001-02,0.561,
2001-03,0.560,
2001-04,0.562,
2001-05,0.563,
2001-06,0.557,
2001-07,0.568,
2001-08,0.563,
2001-09,0.560,
2001-10,0.560,
2001-11,0.559,
2001-12,0.561,
2002-01,0.551,
2002-02,0.546,
2002-03,0.529,
2002-04,0.539,
2002-05,0.530,
2002-06,0.512,
2002-07,0.518,
2002-08,0.517,
2002-09,0.511,
2002-10,0.489,
2002-11,0.497,
2002-12,0.482,
2003-01,0.479,
2003-02,0.477,
2003-03,0.479,
2003-04,0.481,
2003-05,0.482,
2003-06,0.481,
2003-07,0.377,
2003-08,0.376,
2003-09,0.374,
2003-10,0.384,
2003-11,0.394,
2003-12,0.376,
2004-01,0.372,
2004-02,0.392,
2004-03,0.366,
2004-04,0.268,
2004-05,0.288,
2004-06,0.292,
2004-07,0.294,
2004-08,0.313,
2004-09,0.337,
2004-10,0.341,
2004-11,0.335,
2004-12,0.369,
2005-01,0.380,
2005-02,0.381,
2005-03,0.373,
2005-04,0.374,
2005-05,0.373,
2005-06,0.373,
2005-07,0.391,
2005-08,0.397,
2005-09,0.387,
2005-10,0.383,
2005-11,0.424,
2005-12,0.415,
2006-01,0.413,
2006-02,0.416,
2006-03,0.386,
2006-04,0.391,
2006-05,0.351,
2006-06,0.351,
2006-07,0.352,
2006-08,0.353,
2006-09,0.352,
2006-10,0.357,
2006-11,0.352,
2006-12,0.338,
2007-01,0.331,
2007-02,0.328,
2007-03,0.319,
2007-04,0.318,
2007-05,0.316,
2007-06,0.326,
2007-07,0.324,
2007-08,0.318,
2007-09,0.318,
2007-10,0.312,
2007-11,0.308,
2007-12,0.309,
2008-01,0.304,
2008-02,0.312,
2008-03,0.304,
2008-04,0.296,
2008-05,0.294,
2008-06,0.274,
2008-07,0.274,
2008-08,0.275,
2008-09,0.281,
2008-10,0.265,
2008-11,0.266,
2008-12,0.267,
2009-01,0.260,
2009-02,0.259,
2009-03,0.265,
2009-04,0.272,
2009-05,0.276,
2009-06,0.298,
2009-07,0.296,
2009-08,0.292,
2009-09,0.294,
2009-10,0.292,
2009-11,0.303,
2009-12,0.304,
2010-01,0.309,
2010-02,0.317,
2010-03,0.336,
2010-04,0.342,
2010-05,0.364,
2010-06,0.373,
2010-07,0.363,
2010-08,0.354,
2010-09,0.354,
2010-10,0.354,
2010-11,0.316,
2010-12,0.322,
2011-01,0.296,
2011-02,0.295,
2011-03,0.321,
2011-04,0.321,
2011-05,0.319,
2011-06,0.320,
2011-07,0.299,
2011-08,0.289,
2011-09,0.295,
2011-10,0.286,
2011-11,0.280,
2011-12,0.276,
2012-01,0.275,
2012-02,0.270,
2012-03,0.271,
2012-04,0.230,
2012-05,0.229,
2012-06,0.220,
2012-07,0.226,
2012-08,0.216,
2012-09,0.215,
2012-10,0.212,
2012-11,0.209,
2012-12,0.184,
2013-01,0.189,
2013-02,0.190,
2013-03,0.190,
2013-04,0.187,
2013-05,0.186,
2013-06,0.181,
2013-07,0.185,
2013-08,0.202,
2013-09,0.227,
2013-10,0.226,
2013-11,0.238,
2013-12,0.232,
2014-01,0.246,
2014-02,0.226,
2014-03,0.238,
2014-04,0.218,
2014-05,0.221,
2014-06,0.224,
2014-07,0.231,
2014-08,0.217,
2014-09,0.189,
2014-10,0.192,
2014-11,0.210,
2014-12,0.349,Provisional value
