"",BBK01.QUY174,BBK01.QUY174_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / India /  All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:38:02,
2002-03,0.524,
2002-04,0.437,
2002-05,0.471,
2002-06,0.407,
2002-07,0.460,
2002-08,0.496,
2002-09,0.424,
2002-10,0.421,
2002-11,0.380,
2002-12,0.431,
2003-01,0.298,
2003-02,0.316,
2003-03,0.547,
2003-04,0.522,
2003-05,0.608,
2003-06,0.608,
2003-07,0.654,
2003-08,0.635,
2003-09,0.654,
2003-10,0.489,
2003-11,0.383,
2003-12,0.397,
2004-01,0.401,
2004-02,0.437,
2004-03,0.588,
2004-04,0.337,
2004-05,0.330,
2004-06,0.373,
2004-07,0.383,
2004-08,0.409,
2004-09,0.431,
2004-10,0.434,
2004-11,0.524,
2004-12,0.490,
2005-01,0.435,
2005-02,0.509,
2005-03,0.585,
2005-04,0.566,
2005-05,0.676,
2005-06,0.715,
2005-07,0.933,
2005-08,0.846,
2005-09,0.973,
2005-10,1.079,
2005-11,1.062,
2005-12,1.042,
2006-01,0.822,
2006-02,1.082,
2006-03,1.551,
2006-04,1.517,
2006-05,1.385,
2006-06,1.450,
2006-07,1.529,
2006-08,1.919,
2006-09,1.668,
2006-10,1.726,
2006-11,1.885,
2006-12,1.745,
2007-01,1.927,
2007-02,2.093,
2007-03,2.552,
2007-04,2.592,
2007-05,2.755,
2007-06,3.137,
2007-07,2.860,
2007-08,3.002,
2007-09,2.869,
2007-10,3.390,
2007-11,3.071,
2007-12,3.294,
2008-01,3.465,
2008-02,3.810,
2008-03,3.354,
2008-04,3.164,
2008-05,3.138,
2008-06,2.759,
2008-07,2.721,
2008-08,2.683,
2008-09,2.539,
2008-10,3.416,
2008-11,3.235,
2008-12,2.686,
2009-01,3.014,
2009-02,2.774,
2009-03,2.608,
2009-04,2.560,
2009-05,2.375,
2009-06,2.325,
2009-07,2.094,
2009-08,2.169,
2009-09,2.449,
2009-10,2.485,
2009-11,2.702,
2009-12,2.659,
2010-01,3.098,
2010-02,3.402,
2010-03,3.570,
2010-04,4.385,
2010-05,3.851,
2010-06,3.758,
2010-07,3.459,
2010-08,3.580,
2010-09,3.927,
2010-10,4.286,
2010-11,4.925,
2010-12,4.064,
2011-01,3.838,
2011-02,3.721,
2011-03,3.755,
2011-04,3.456,
2011-05,2.827,
2011-06,2.919,
2011-07,2.921,
2011-08,3.147,
2011-09,2.810,
2011-10,2.899,
2011-11,3.042,
2011-12,2.881,
2012-01,3.041,
2012-02,3.014,
2012-03,3.610,
2012-04,4.028,
2012-05,4.004,
2012-06,3.848,
2012-07,4.048,
2012-08,4.096,
2012-09,4.407,
2012-10,4.643,
2012-11,4.467,
2012-12,4.650,
2013-01,4.548,
2013-02,5.463,
2013-03,5.235,
2013-04,4.902,
2013-05,4.930,
2013-06,5.409,
2013-07,3.282,
2013-08,3.439,
2013-09,3.959,
2013-10,4.158,
2013-11,4.000,
2013-12,4.114,
2014-01,3.978,
2014-02,4.219,
2014-03,4.403,
2014-04,4.036,
2014-05,4.541,
2014-06,4.802,
2014-07,5.056,
2014-08,4.374,
2014-09,4.217,
2014-10,5.074,
