"",BBK01.OUG353,BBK01.OUG353_FLAGS
"",Loans to the federal states for up to and including one year / Landesbanken,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 08:56:33,
1999-01,3.008,
1999-02,4.338,
1999-03,3.079,
1999-04,4.070,
1999-05,3.598,
1999-06,2.358,
1999-07,2.935,
1999-08,4.654,
1999-09,1.776,
1999-10,3.780,
1999-11,3.647,
1999-12,4.021,
2000-01,3.297,
2000-02,2.219,
2000-03,2.742,
2000-04,3.166,
2000-05,2.580,
2000-06,1.258,
2000-07,2.164,
2000-08,2.106,
2000-09,0.804,
2000-10,1.723,
2000-11,4.378,
2000-12,4.054,
2001-01,3.103,
2001-02,4.008,
2001-03,2.501,
2001-04,4.983,
2001-05,3.129,
2001-06,1.795,
2001-07,3.489,
2001-08,3.007,
2001-09,2.207,
2001-10,3.524,
2001-11,6.275,
2001-12,4.991,
2002-01,4.695,
2002-02,5.629,
2002-03,5.152,
2002-04,6.339,
2002-05,4.007,
2002-06,1.991,
2002-07,2.903,
2002-08,3.536,
2002-09,2.121,
2002-10,5.290,
2002-11,7.932,
2002-12,6.825,
2003-01,5.919,
2003-02,3.705,
2003-03,5.089,
2003-04,7.081,
2003-05,5.956,
2003-06,2.570,
2003-07,6.698,
2003-08,6.248,
2003-09,4.256,
2003-10,7.383,
2003-11,8.192,
2003-12,8.108,
2004-01,6.718,
2004-02,4.385,
2004-03,4.682,
2004-04,6.832,
2004-05,6.527,
2004-06,3.756,
2004-07,8.193,
2004-08,6.710,
2004-09,4.333,
2004-10,7.571,
2004-11,8.432,
2004-12,4.815,
2005-01,3.544,
2005-02,3.051,
2005-03,2.374,
2005-04,4.446,
2005-05,6.588,
2005-06,1.998,
2005-07,3.782,
2005-08,5.625,
2005-09,2.958,
2005-10,5.505,
2005-11,4.438,
2005-12,2.538,
2006-01,6.271,
2006-02,2.620,
2006-03,3.477,
2006-04,4.349,
2006-05,3.132,
2006-06,1.511,
2006-07,3.534,
2006-08,2.969,
2006-09,1.920,
2006-10,2.984,
2006-11,4.046,
2006-12,1.703,
2007-01,2.488,
2007-02,3.324,
2007-03,2.991,
2007-04,4.888,
2007-05,3.282,
2007-06,0.785,
2007-07,5.453,
2007-08,3.329,
2007-09,3.023,
2007-10,2.876,
2007-11,4.345,
2007-12,2.855,
2008-01,4.173,
2008-02,4.145,
2008-03,4.004,
2008-04,5.789,
2008-05,3.822,
2008-06,3.507,
2008-07,4.848,
2008-08,5.114,
2008-09,3.915,
2008-10,5.584,
2008-11,4.892,
2008-12,3.366,
2009-01,3.827,
2009-02,4.191,
2009-03,5.339,
2009-04,2.737,
2009-05,3.459,
2009-06,2.032,
2009-07,3.424,
2009-08,3.745,
2009-09,2.352,
2009-10,4.953,
2009-11,4.637,
2009-12,3.777,
2010-01,4.511,
2010-02,5.001,
2010-03,5.356,
2010-04,4.907,
2010-05,9.607,
2010-06,15.853,
2010-07,9.981,
2010-08,9.252,
2010-09,9.604,
2010-10,10.003,
2010-11,10.704,
2010-12,9.287,
2011-01,11.892,
2011-02,8.174,
2011-03,8.685,
2011-04,8.582,
2011-05,5.630,
2011-06,4.902,
2011-07,6.340,
2011-08,4.002,
2011-09,4.429,
2011-10,4.473,
2011-11,4.375,
2011-12,4.771,
2012-01,4.014,
2012-02,3.710,
2012-03,3.382,
2012-04,4.578,
2012-05,4.180,
2012-06,13.906,
2012-07,12.436,
2012-08,9.709,
2012-09,9.777,
2012-10,15.614,
2012-11,9.908,
2012-12,3.587,
2013-01,3.629,
2013-02,4.854,
2013-03,3.386,
2013-04,4.407,
2013-05,3.414,
2013-06,2.765,
2013-07,5.849,
2013-08,3.843,
2013-09,3.013,
2013-10,8.898,
2013-11,4.662,
2013-12,3.434,
2014-01,3.708,
2014-02,2.949,
2014-03,2.065,
2014-04,3.728,
2014-05,5.419,
2014-06,2.110,
2014-07,3.490,
2014-08,2.134,
2014-09,2.147,
2014-10,2.514,
2014-11,2.170,
2014-12,2.149,Provisional value
