"",BBK01.QU3929,BBK01.QU3929_FLAGS
"",Banks in Germany: Foreign shares and other securities / All countries / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:05:23,
1982-06,0.292,
1982-07,0.307,
1982-08,0.309,
1982-09,0.296,
1982-10,0.314,
1982-11,0.315,
1982-12,0.293,
1983-01,0.303,
1983-02,0.309,
1983-03,0.342,
1983-04,0.375,
1983-05,0.367,
1983-06,0.359,
1983-07,0.368,
1983-08,0.378,
1983-09,0.364,
1983-10,0.366,
1983-11,0.376,
1983-12,0.329,
1984-01,0.387,
1984-02,0.393,
1984-03,0.397,
1984-04,0.392,
1984-05,0.410,
1984-06,0.404,
1984-07,0.401,
1984-08,0.448,
1984-09,0.394,
1984-10,0.405,
1984-11,0.402,
1984-12,0.349,
1985-01,0.424,
1985-02,0.435,
1985-03,0.440,
1985-04,0.447,
1985-05,0.450,
1985-06,0.469,
1985-07,0.452,
1985-08,0.487,
1985-09,0.499,
1985-10,0.515,
1985-11,0.573,
1985-12,0.557,
1986-01,0.660,
1986-02,0.750,
1986-03,0.688,
1986-04,0.732,
1986-05,0.808,
1986-06,0.917,
1986-07,0.863,
1986-08,0.826,
1986-09,0.775,
1986-10,1.531,
1986-11,1.436,
1986-12,1.508,
1987-01,1.383,
1987-02,1.147,
1987-03,1.184,
1987-04,1.204,
1987-05,1.289,
1987-06,1.317,
1987-07,1.345,
1987-08,1.376,
1987-09,1.413,
1987-10,1.385,
1987-11,1.298,
1987-12,1.227,
1988-01,0.858,
1988-02,0.852,
1988-03,0.879,
1988-04,0.849,
1988-05,0.856,
1988-06,0.882,
1988-07,1.003,
1988-08,1.008,
1988-09,1.023,
1988-10,1.217,
1988-11,1.377,
1988-12,1.326,
1989-01,1.442,
1989-02,1.480,
1989-03,1.507,
1989-04,1.534,
1989-05,1.471,
1989-06,1.442,
1989-07,1.564,
1989-08,1.483,
1989-09,1.630,
1989-10,1.546,
1989-11,1.609,
1989-12,1.661,
1990-01,1.521,
1990-02,1.419,
1990-03,1.507,
1990-04,1.572,
1990-05,1.549,
1990-06,1.481,
1990-07,1.539,
1990-08,1.510,
1990-09,1.495,
1990-10,1.552,
1990-11,1.476,
1990-12,1.349,
1991-01,1.006,
1991-02,1.043,
1991-03,1.114,
1991-04,1.162,
1991-05,1.123,
1991-06,1.158,
1991-07,1.225,
1991-08,1.257,
1991-09,1.319,
1991-10,1.269,
1991-11,1.276,
1991-12,1.236,
1992-01,1.507,
1992-02,1.534,
1992-03,1.551,
1992-04,1.656,
1992-05,1.662,
1992-06,1.940,
1992-07,1.634,
1992-08,1.601,
1992-09,1.767,
1992-10,2.137,
1992-11,2.240,
1992-12,1.926,
1993-01,2.349,
1993-02,2.379,
1993-03,2.412,
1993-04,2.700,
1993-05,2.356,
1993-06,2.249,
1993-07,2.482,
1993-08,3.163,
1993-09,3.086,
1993-10,3.809,
1993-11,3.784,
1993-12,3.910,
1994-01,3.693,
1994-02,3.486,
1994-03,3.768,
1994-04,3.742,
1994-05,3.503,
1994-06,3.638,
1994-07,3.635,
1994-08,3.429,
1994-09,3.291,
1994-10,3.254,
1994-11,3.650,
1994-12,3.236,
1995-01,3.167,
1995-02,3.083,
1995-03,2.942,
1995-04,2.977,
1995-05,2.913,
1995-06,2.901,
1995-07,3.115,
1995-08,3.071,
1995-09,3.213,
1995-10,3.122,
1995-11,3.256,
1995-12,3.105,
1996-01,3.287,
1996-02,3.159,
1996-03,3.360,
1996-04,4.374,
1996-05,4.248,
1996-06,4.467,
1996-07,4.058,
1996-08,3.865,
1996-09,4.635,
1996-10,5.079,
1996-11,5.279,
1996-12,4.739,
1997-01,4.958,
1997-02,5.223,
1997-03,6.069,
1997-04,6.996,
1997-05,6.585,
1997-06,6.570,
1997-07,6.879,
1997-08,6.874,
1997-09,6.116,
1997-10,6.618,
1997-11,6.936,
1997-12,7.056,
1998-01,6.542,
1998-02,6.824,
1998-03,7.830,
1998-04,8.156,
1998-05,9.115,
1998-06,13.675,
1998-07,10.817,
1998-08,11.703,
1998-09,11.597,
1998-10,12.523,
1998-11,12.070,
1998-12,10.533,
1999-01,10.012,
1999-02,9.336,
1999-03,9.749,
1999-04,10.850,
1999-05,12.505,
1999-06,12.348,
1999-07,12.544,
1999-08,13.021,
1999-09,13.305,
1999-10,14.083,
1999-11,13.767,
1999-12,15.606,
2000-01,15.742,
2000-02,15.175,
2000-03,18.172,
2000-04,20.078,
2000-05,20.898,
2000-06,22.155,
2000-07,23.004,
2000-08,23.050,
2000-09,21.626,
2000-10,22.361,
2000-11,22.206,
2000-12,24.024,
2001-01,26.869,
2001-02,26.691,
2001-03,30.855,
2001-04,35.130,
2001-05,37.761,
2001-06,34.361,
2001-07,31.154,
2001-08,30.464,
2001-09,33.029,
2001-10,32.220,
2001-11,31.860,
2001-12,29.575,
2002-01,29.119,
2002-02,29.453,
2002-03,27.104,
2002-04,23.184,
2002-05,22.138,
2002-06,20.536,
2002-07,21.822,
2002-08,21.840,
2002-09,19.586,
2002-10,20.443,
2002-11,19.731,
2002-12,22.462,
2003-01,21.572,
2003-02,20.161,
2003-03,19.394,
2003-04,19.040,
2003-05,19.748,
2003-06,24.088,
2003-07,25.162,
2003-08,24.750,
2003-09,23.171,
2003-10,23.918,
2003-11,23.331,
2003-12,24.792,
2004-01,24.390,
2004-02,24.033,
2004-03,25.029,
2004-04,23.184,
2004-05,24.729,
2004-06,26.133,
2004-07,23.217,
2004-08,24.829,
2004-09,23.043,
2004-10,23.225,
2004-11,27.003,
2004-12,26.469,
2005-01,25.204,
2005-02,28.022,
2005-03,29.574,
2005-04,29.387,
2005-05,33.156,
2005-06,33.914,
2005-07,34.651,
2005-08,36.421,
2005-09,37.015,
2005-10,35.281,
2005-11,43.929,
2005-12,44.245,
2006-01,45.895,
2006-02,47.855,
2006-03,43.633,
2006-04,41.994,
2006-05,40.641,
2006-06,40.000,
2006-07,37.569,
2006-08,43.422,
2006-09,48.382,
2006-10,48.027,
2006-11,54.756,
2006-12,53.971,
2007-01,49.705,
2007-02,60.713,
2007-03,59.352,
2007-04,57.961,
2007-05,66.612,
2007-06,68.706,
2007-07,67.314,
2007-08,65.166,
2007-09,67.048,
2007-10,61.998,
2007-11,64.016,
2007-12,58.632,
2008-01,55.119,
2008-02,52.630,
2008-03,47.640,
2008-04,41.027,
2008-05,37.008,
2008-06,33.063,
2008-07,30.654,
2008-08,30.780,
2008-09,34.231,
2008-10,27.955,
2008-11,26.987,
2008-12,27.024,
2009-01,25.678,
2009-02,23.743,
2009-03,21.427,
2009-04,19.590,
2009-05,24.829,
2009-06,23.731,
2009-07,23.387,
2009-08,23.987,
2009-09,24.608,
2009-10,25.247,
2009-11,25.634,
2009-12,18.860,
2010-01,18.270,
2010-02,18.770,
2010-03,13.909,
2010-04,11.674,
2010-05,15.205,
2010-06,19.068,
2010-07,15.868,
2010-08,19.053,
2010-09,17.608,
2010-10,18.281,
2010-11,25.185,
2010-12,21.168,
2011-01,22.251,
2011-02,19.689,
2011-03,20.325,
2011-04,20.482,
2011-05,23.871,
2011-06,25.924,
2011-07,23.059,
2011-08,21.490,
2011-09,19.357,
