"",BBK01.QUW479,BBK01.QUW479_FLAGS
"",Foreign branches: Short-term loans and advances to non- residents / Mexico / All currencies,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:50:49,
2001-12,0.685,
2002-01,0.621,
2002-02,0.459,
2002-03,0.469,
2002-04,0.468,
2002-05,0.548,
2002-06,0.441,
2002-07,0.387,
2002-08,0.332,
2002-09,0.398,
2002-10,0.366,
2002-11,0.313,
2002-12,0.507,
2003-01,0.518,
2003-02,0.264,
2003-03,0.272,
2003-04,0.262,
2003-05,0.380,
2003-06,0.382,
2003-07,0.576,
2003-08,0.311,
2003-09,0.391,
2003-10,0.361,
2003-11,0.362,
2003-12,0.288,
2004-01,0.373,
2004-02,0.337,
2004-03,0.266,
2004-04,0.314,
2004-05,0.231,
2004-06,0.265,
2004-07,0.287,
2004-08,0.261,
2004-09,0.237,
2004-10,0.216,
2004-11,0.182,
2004-12,0.388,
2005-01,0.308,
2005-02,0.408,
2005-03,0.367,
2005-04,0.393,
2005-05,0.381,
2005-06,0.253,
2005-07,0.211,
2005-08,0.185,
2005-09,0.250,
2005-10,0.242,
2005-11,0.249,
2005-12,0.259,
2006-01,0.306,
2006-02,0.228,
2006-03,0.236,
2006-04,0.220,
2006-05,0.354,
2006-06,0.340,
2006-07,0.379,
2006-08,0.339,
2006-09,1.112,
2006-10,0.301,
2006-11,0.265,
2006-12,0.618,
2007-01,0.470,
2007-02,0.371,
2007-03,0.382,
2007-04,0.369,
2007-05,0.423,
2007-06,0.558,
2007-07,0.610,
2007-08,0.617,
2007-09,0.603,
2007-10,0.697,
2007-11,0.615,
2007-12,0.550,
2008-01,0.487,
2008-02,0.555,
2008-03,0.701,
2008-04,0.574,
2008-05,0.634,
2008-06,0.496,
2008-07,0.810,
2008-08,0.617,
2008-09,0.602,
2008-10,0.592,
2008-11,0.596,
2008-12,0.407,
2009-01,0.850,
2009-02,0.504,
2009-03,0.439,
2009-04,0.481,
2009-05,0.402,
2009-06,0.343,
2009-07,0.340,
2009-08,0.319,
2009-09,0.315,
2009-10,0.315,
2009-11,0.296,
2009-12,0.248,
2010-01,0.625,
2010-02,0.608,
2010-03,0.608,
2010-04,0.646,
2010-05,0.546,
2010-06,0.530,
2010-07,0.659,
2010-08,0.667,
2010-09,1.421,
2010-10,0.586,
2010-11,1.024,
2010-12,0.708,
2011-01,0.590,
2011-02,0.537,
2011-03,0.564,
2011-04,0.600,
2011-05,0.571,
2011-06,1.308,
2011-07,1.981,
2011-08,2.234,
2011-09,2.033,
2011-10,1.517,
2011-11,1.198,
2011-12,1.354,
2012-01,1.187,
2012-02,1.153,
2012-03,1.069,
2012-04,1.265,
2012-05,1.463,
2012-06,1.504,
2012-07,1.831,
2012-08,1.653,
2012-09,1.625,
2012-10,1.436,
2012-11,1.446,
2012-12,1.570,
2013-01,1.751,
2013-02,0.735,
2013-03,0.770,
2013-04,0.859,
2013-05,1.217,
2013-06,0.904,
2013-07,0.764,
2013-08,0.843,
2013-09,0.858,
2013-10,1.104,
2013-11,0.800,
2013-12,0.779,
2014-01,0.930,
2014-02,1.125,
2014-03,1.110,
2014-04,0.684,
2014-05,0.964,
2014-06,0.900,
2014-07,0.852,
2014-08,0.989,
2014-09,1.042,
2014-10,1.403,
2014-11,0.873,
