"",BBK01.OUP319,BBK01.OUP319_FLAGS
"",Time deposits of foreign non-banks / Total / Foreign banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:24,
1999-01,5.608,
1999-02,5.425,
1999-03,5.567,
1999-04,6.443,
1999-05,5.608,
1999-06,5.611,
1999-07,6.567,
1999-08,6.167,
1999-09,6.501,
1999-10,6.636,
1999-11,6.307,
1999-12,6.132,
2000-01,5.906,
2000-02,5.966,
2000-03,5.543,
2000-04,5.959,
2000-05,5.792,
2000-06,5.658,
2000-07,6.236,
2000-08,6.173,
2000-09,4.940,
2000-10,5.126,
2000-11,4.637,
2000-12,5.267,
2001-01,4.604,
2001-02,5.168,
2001-03,5.116,
2001-04,5.506,
2001-05,6.085,
2001-06,6.537,
2001-07,5.394,
2001-08,5.425,
2001-09,5.690,
2001-10,5.655,
2001-11,7.010,
2001-12,6.686,
2002-01,6.558,
2002-02,7.698,
2002-03,7.764,
2002-04,7.506,
2002-05,12.068,
2002-06,11.958,
2002-07,10.282,
2002-08,10.831,
2002-09,11.089,
2002-10,11.498,
2002-11,11.545,
2002-12,12.617,
2003-01,9.786,
2003-02,9.507,
2003-03,9.291,
2003-04,9.140,
2003-05,8.893,
2003-06,8.771,
2003-07,8.545,
2003-08,8.342,
2003-09,7.820,
2003-10,7.384,
2003-11,5.884,
2003-12,6.579,
2004-01,4.645,
2004-02,4.250,
2004-03,4.467,
2004-04,4.633,
2004-05,7.162,
2004-06,4.577,
2004-07,4.749,
2004-08,4.075,
2004-09,4.059,
2004-10,4.320,
2004-11,4.037,
2004-12,5.336,
2005-01,4.228,
2005-02,3.953,
2005-03,3.825,
2005-04,4.146,
2005-05,4.786,
2005-06,3.879,
2005-07,3.684,
2005-08,3.736,
2005-09,3.787,
2005-10,4.017,
2005-11,4.083,
2005-12,14.032,
2006-01,12.457,
2006-02,12.906,
2006-03,13.595,
2006-04,16.514,
2006-05,14.040,
2006-06,14.442,
2006-07,14.642,
2006-08,15.519,
2006-09,15.136,
2006-10,15.378,
2006-11,14.735,
2006-12,15.839,
2007-01,16.825,
2007-02,16.442,
2007-03,15.935,
2007-04,15.007,
2007-05,15.541,
2007-06,15.487,
2007-07,16.170,
2007-08,18.462,
2007-09,18.821,
2007-10,19.013,
2007-11,17.888,
2007-12,19.297,
2008-01,17.770,
2008-02,17.473,
2008-03,16.085,
2008-04,17.814,
2008-05,17.779,
2008-06,16.862,
2008-07,18.642,
2008-08,18.495,
2008-09,18.378,
2008-10,17.710,
2008-11,16.843,
2008-12,19.409,
2009-01,18.079,
2009-02,19.999,
2009-03,17.596,
2009-04,26.992,
2009-05,16.355,
2009-06,17.074,
2009-07,18.201,
2009-08,20.200,
2009-09,21.822,
2009-10,20.803,
2009-11,27.779,
2009-12,22.241,
2010-01,20.819,
2010-02,24.646,
2010-03,24.037,
2010-04,23.576,
2010-05,23.373,
2010-06,22.751,
2010-07,22.570,
2010-08,22.151,
2010-09,21.619,
2010-10,20.711,
2010-11,24.186,
2010-12,23.823,
2011-01,24.023,
2011-02,24.551,
2011-03,22.979,
2011-04,22.203,
2011-05,23.050,
2011-06,22.252,
2011-07,25.068,
2011-08,22.209,
2011-09,18.852,
2011-10,19.369,
2011-11,16.823,
2011-12,17.091,
2012-01,16.186,
2012-02,16.308,
2012-03,15.170,
2012-04,16.695,
2012-05,16.270,
2012-06,16.374,
2012-07,14.338,
2012-08,13.076,
2012-09,13.087,
2012-10,12.310,
2012-11,12.655,
2012-12,11.887,
2013-01,12.374,
2013-02,11.750,
2013-03,11.615,
2013-04,12.289,
2013-05,11.878,
2013-06,11.861,
2013-07,12.171,
2013-08,11.381,
2013-09,12.956,
2013-10,12.015,
2013-11,13.800,
2013-12,14.883,
2014-01,13.303,
2014-02,12.717,
2014-03,13.410,
2014-04,12.243,
2014-05,12.968,
2014-06,12.631,
2014-07,13.187,
2014-08,13.132,
2014-09,13.440,
2014-10,14.149,
2014-11,14.463,
2014-12,14.649,Provisional value
