"",BBK01.OUN325,BBK01.OUN325_FLAGS
"",Deposits and borrowing from foreign enterprises and households / Total / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:56,
1999-01,51.250,
1999-02,51.510,
1999-03,53.853,
1999-04,54.559,
1999-05,55.079,
1999-06,55.592,
1999-07,57.166,
1999-08,58.193,
1999-09,60.416,
1999-10,61.489,
1999-11,64.582,
1999-12,65.787,
2000-01,68.774,
2000-02,69.440,
2000-03,72.278,
2000-04,74.406,
2000-05,62.419,
2000-06,60.034,
2000-07,64.100,
2000-08,66.096,
2000-09,66.947,
2000-10,73.411,
2000-11,72.224,
2000-12,68.448,
2001-01,70.353,
2001-02,71.819,
2001-03,74.528,
2001-04,75.202,
2001-05,81.313,
2001-06,84.417,
2001-07,80.291,
2001-08,78.612,
2001-09,78.519,
2001-10,80.663,
2001-11,68.184,
2001-12,67.918,
2002-01,72.426,
2002-02,72.233,
2002-03,72.750,
2002-04,77.211,
2002-05,76.321,
2002-06,72.316,
2002-07,71.927,
2002-08,73.992,
2002-09,73.024,
2002-10,76.552,
2002-11,75.224,
2002-12,71.772,
2003-01,68.045,
2003-02,66.416,
2003-03,65.316,
2003-04,62.603,
2003-05,59.467,
2003-06,62.450,
2003-07,60.449,
2003-08,62.517,
2003-09,60.006,
2003-10,59.000,
2003-11,56.781,
2003-12,54.073,
2004-01,55.996,
2004-02,55.603,
2004-03,53.541,
2004-04,53.841,
2004-05,53.328,
2004-06,51.852,
2004-07,52.586,
2004-08,51.415,
2004-09,48.702,
2004-10,47.521,
2004-11,45.272,
2004-12,41.392,
2005-01,44.098,
2005-02,42.868,
2005-03,44.294,
2005-04,37.730,
2005-05,37.316,
2005-06,36.651,
2005-07,35.916,
2005-08,35.467,
2005-09,35.064,
2005-10,32.561,
2005-11,33.364,
2005-12,31.404,
2006-01,32.364,
2006-02,32.776,
2006-03,30.995,
2006-04,30.369,
2006-05,28.929,
2006-06,26.802,
2006-07,28.710,
2006-08,28.214,
2006-09,27.690,
2006-10,25.272,
2006-11,25.227,
2006-12,12.387,
2007-01,13.449,
2007-02,13.678,
2007-03,12.490,
2007-04,11.913,
2007-05,12.169,
2007-06,11.044,
2007-07,10.968,
2007-08,10.261,
2007-09,9.903,
2007-10,9.624,
2007-11,11.219,
2007-12,10.498,
2008-01,8.667,
2008-02,7.577,
2008-03,6.668,
2008-04,6.386,
2008-05,6.312,
2008-06,6.137,
2008-07,6.410,
2008-08,6.075,
2008-09,6.495,
2008-10,6.932,
2008-11,7.364,
2008-12,13.707,
2009-01,15.178,
2009-02,14.196,
2009-03,14.413,
2009-04,13.765,
2009-05,9.005,
2009-06,8.236,
2009-07,7.818,
2009-08,7.716,
2009-09,7.918,
2009-10,7.117,
2009-11,7.165,
2009-12,6.731,
2010-01,6.940,
2010-02,6.587,
2010-03,6.251,
2010-04,6.852,
2010-05,7.326,
2010-06,7.710,
2010-07,8.551,
2010-08,6.947,
2010-09,7.057,
2010-10,6.641,
2010-11,7.540,
2010-12,7.319,
2011-01,6.710,
2011-02,7.536,
2011-03,7.859,
2011-04,7.816,
2011-05,6.443,
2011-06,5.988,
2011-07,7.679,
2011-08,6.012,
2011-09,4.801,
2011-10,7.494,
2011-11,5.629,
2011-12,4.922,
2012-01,6.956,
2012-02,7.932,
2012-03,4.943,
2012-04,7.483,
2012-05,6.750,
2012-06,6.791,
2012-07,7.012,
2012-08,5.773,
2012-09,6.648,
2012-10,5.553,
2012-11,5.291,
2012-12,4.983,
2013-01,5.156,
2013-02,4.433,
2013-03,4.845,
2013-04,5.475,
2013-05,5.334,
2013-06,6.706,
2013-07,4.999,
2013-08,8.655,
2013-09,9.284,
2013-10,8.093,
2013-11,9.059,
2013-12,8.381,
2014-01,8.404,
2014-02,8.629,
2014-03,9.479,
2014-04,10.637,
2014-05,10.523,
2014-06,10.288,
2014-07,8.098,
2014-08,8.897,
2014-09,8.655,
2014-10,7.289,
2014-11,8.966,
2014-12,6.285,Provisional value
