"",BBK01.OUB109,BBK01.OUB109_FLAGS
"",Domestic securities / Mutual fund shares and other securities / Total / Commercial banks,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:51:10,
1965-01,0.059,
1965-02,0.057,
1965-03,0.072,
1965-04,0.079,
1965-05,0.076,
1965-06,0.073,
1965-07,0.078,
1965-08,0.076,
1965-09,0.077,
1965-10,0.079,
1965-11,0.080,
1965-12,0.067,
1966-01,0.079,
1966-02,0.083,
1966-03,0.081,
1966-04,0.062,
1966-05,0.066,
1966-06,0.063,
1966-07,0.063,
1966-08,0.066,
1966-09,0.069,
1966-10,0.069,
1966-11,0.072,
1966-12,0.074,
1967-01,0.072,
1967-02,0.074,
1967-03,0.082,
1967-04,0.088,
1967-05,0.090,
1967-06,0.087,
1967-07,0.088,
1967-08,0.086,
1967-09,0.083,
1967-10,0.078,
1967-11,0.082,
1967-12,0.071,
1968-01,0.069,
1968-02,0.074,
1968-03,0.073,
1968-04,0.074,
1968-05,0.071,
1968-06,0.075,
1968-07,0.071,
1968-08,0.073,
1968-09,0.072,
1968-10,0.069,
1968-11,0.071,
1968-12,0.133,
1969-01,0.142,
1969-02,0.138,
1969-03,0.145,
1969-04,0.153,
1969-05,0.163,
1969-06,0.146,
1969-07,0.137,
1969-08,0.149,
1969-09,0.161,
1969-10,0.166,
1969-11,0.158,
1969-12,0.167,
1970-01,0.160,
1970-02,0.169,
1970-03,0.167,
1970-04,0.172,
1970-05,0.169,
1970-06,0.165,
1970-07,0.166,
1970-08,0.154,
1970-09,0.155,
1970-10,0.151,
1970-11,0.165,
1970-12,0.205,
1971-01,0.213,
1971-02,0.210,
1971-03,0.220,
1971-04,0.223,
1971-05,0.230,
1971-06,0.206,
1971-07,0.222,
1971-08,0.223,
1971-09,0.237,
1971-10,0.230,
1971-11,0.217,
1971-12,0.237,
1972-01,0.293,
1972-02,0.227,
1972-03,0.227,
1972-04,0.236,
1972-05,0.231,
1972-06,0.246,
1972-07,0.221,
1972-08,0.216,
1972-09,0.222,
1972-10,0.209,
1972-11,0.229,
1972-12,0.239,
1973-01,0.211,
1973-02,0.214,
1973-03,0.214,
1973-04,0.214,
1973-05,0.284,
1973-06,0.274,
1973-07,0.207,
1973-08,0.207,
1973-09,0.211,
1973-10,0.228,
1973-11,0.231,
1973-12,0.208,
1974-01,0.217,
1974-02,0.198,
1974-03,0.193,
1974-04,0.180,
1974-05,0.281,
1974-06,0.204,
1974-07,0.196,
1974-08,0.198,
1974-09,0.194,
1974-10,0.195,
1974-11,0.207,
1974-12,0.279,
1975-01,0.364,
1975-02,0.368,
1975-03,0.363,
1975-04,0.355,
1975-05,0.375,
1975-06,0.358,
1975-07,0.350,
1975-08,0.348,
1975-09,0.358,
1975-10,0.354,
1975-11,0.359,
1975-12,0.356,
1976-01,0.354,
1976-02,0.358,
1976-03,0.354,
1976-04,0.356,
1976-05,0.349,
1976-06,0.366,
1976-07,0.353,
1976-08,0.363,
1976-09,0.361,
1976-10,0.361,
1976-11,0.392,
1976-12,0.419,
1977-01,0.392,
1977-02,0.386,
1977-03,0.395,
1977-04,0.444,
1977-05,0.440,
1977-06,0.395,
1977-07,0.454,
1977-08,0.459,
1977-09,0.451,
1977-10,0.446,
1977-11,0.454,
1977-12,0.482,
1978-01,0.465,
1978-02,0.465,
1978-03,0.445,
1978-04,0.452,
1978-05,0.477,
1978-06,0.437,
1978-07,0.441,
1978-08,0.448,
1978-09,0.459,
1978-10,0.461,
1978-11,0.450,
1978-12,0.467,
1979-01,0.434,
1979-02,0.431,
1979-03,0.435,
1979-04,0.435,
1979-05,0.427,
1979-06,0.426,
1979-07,0.431,
1979-08,0.444,
1979-09,0.443,
1979-10,0.451,
1979-11,0.470,
1979-12,0.460,
1980-01,0.473,
1980-02,0.585,
1980-03,0.592,
1980-04,0.607,
1980-05,0.608,
1980-06,0.613,
1980-07,0.668,
1980-08,0.677,
1980-09,0.690,
1980-10,0.697,
1980-11,0.711,
1980-12,0.686,
1981-01,0.685,
1981-02,0.683,
1981-03,0.693,
1981-04,0.711,
1981-05,0.707,
1981-06,0.737,
1981-07,0.726,
1981-08,0.727,
1981-09,0.758,
1981-10,0.745,
1981-11,0.842,
1981-12,0.765,
1982-01,0.781,
1982-02,0.786,
1982-03,0.799,
1982-04,0.793,
1982-05,0.783,
1982-06,0.779,
1982-07,0.799,
1982-08,0.810,
1982-09,0.809,
1982-10,0.809,
1982-11,0.831,
1982-12,0.836,
1983-01,0.812,
1983-02,0.819,
1983-03,0.808,
1983-04,0.800,
1983-05,0.786,
1983-06,0.801,
1983-07,0.800,
1983-08,0.791,
1983-09,0.788,
1983-10,0.804,
1983-11,0.847,
1983-12,0.910,
1984-01,0.843,
1984-02,0.859,
1984-03,0.862,
1984-04,0.871,
1984-05,0.958,
1984-06,0.831,
1984-07,0.813,
1984-08,0.826,
1984-09,0.861,
1984-10,0.824,
1984-11,0.845,
1984-12,1.031,
1985-01,1.020,
1985-02,1.023,
1985-03,1.030,
1985-04,1.014,
1985-05,1.026,
1985-06,1.034,
1985-07,1.047,
1985-08,1.070,
1985-09,1.047,
1985-10,0.999,
1985-11,1.050,
1985-12,1.035,
1986-01,1.084,
1986-02,1.093,
1986-03,1.071,
1986-04,1.135,
1986-05,1.206,
1986-06,1.216,
1986-07,1.205,
1986-08,1.168,
1986-09,1.170,
1986-10,1.194,
1986-11,1.413,
1986-12,1.428,
1987-01,1.437,
1987-02,1.339,
1987-03,1.373,
1987-04,1.413,
1987-05,1.507,
1987-06,1.676,
1987-07,1.707,
1987-08,1.729,
1987-09,1.471,
1987-10,1.201,
1987-11,1.386,
1987-12,1.345,
1988-01,1.433,
1988-02,1.504,
1988-03,1.526,
1988-04,1.545,
1988-05,1.579,
1988-06,1.603,
1988-07,1.901,
1988-08,1.925,
1988-09,1.915,
1988-10,1.909,
1988-11,1.979,
1988-12,2.019,
1989-01,2.079,
1989-02,2.065,
1989-03,2.062,
1989-04,2.143,
1989-05,2.244,
1989-06,2.303,
1989-07,2.318,
1989-08,2.371,
1989-09,2.472,
1989-10,2.488,
1989-11,2.570,
1989-12,2.580,
1990-01,2.812,
1990-02,2.895,
1990-03,3.300,
1990-04,3.338,
1990-05,3.298,
1990-06,3.265,
1990-07,3.348,
1990-08,3.385,
1990-09,3.621,
1990-10,3.524,
1990-11,3.527,
1990-12,3.684,
1991-01,3.433,
1991-02,3.379,
1991-03,3.456,
1991-04,3.509,
