"",BBK01.QX7011,BBK01.QX7011_FLAGS
"","Foreign branches: Claims on non-residents, total / Japan / Euro",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:51:42,
1995-01,4.733,
1995-02,4.484,
1995-03,3.595,
1995-04,3.803,
1995-05,4.669,
1995-06,5.105,
1995-07,5.732,
1995-08,6.026,
1995-09,6.290,
1995-10,5.100,
1995-11,5.349,
1995-12,6.359,
1996-01,6.068,
1996-02,5.791,
1996-03,5.929,
1996-04,5.875,
1996-05,5.571,
1996-06,4.794,
1996-07,5.244,
1996-08,4.686,
1996-09,4.743,
1996-10,4.021,
1996-11,4.238,
1996-12,4.081,
1997-01,3.738,
1997-02,3.727,
1997-03,4.011,
1997-04,4.213,
1997-05,4.129,
1997-06,4.033,
1997-07,4.368,
1997-08,3.819,
1997-09,3.638,
1997-10,3.334,
1997-11,3.408,
1997-12,3.238,
1998-01,3.022,
1998-02,2.722,
1998-03,2.682,
1998-04,2.456,
1998-05,2.464,
1998-06,2.405,
1998-07,2.179,
1998-08,2.528,
1998-09,2.821,
1998-10,3.819,
1998-11,2.925,
1998-12,3.172,
1999-01,4.431,
1999-02,4.847,
1999-03,3.638,
1999-04,3.352,
1999-05,3.505,
1999-06,3.393,
1999-07,3.178,
1999-08,6.528,
1999-09,2.741,
1999-10,6.756,
1999-11,6.640,
1999-12,3.022,
2000-01,6.019,
2000-02,5.542,
2000-03,4.571,
2000-04,3.059,
2000-05,2.472,
2000-06,2.413,
2000-07,2.375,
2000-08,2.142,
2000-09,2.490,
2000-10,2.534,
2000-11,2.800,
2000-12,3.631,
2001-01,3.538,
2001-02,3.120,
2001-03,3.716,
2001-04,4.684,
2001-05,4.626,
2001-06,4.226,
2001-07,2.480,
2001-08,1.782,
2001-09,3.595,
2001-10,3.848,
2001-11,5.093,
2001-12,6.758,
2002-01,5.869,
2002-02,6.191,
2002-03,5.444,
2002-04,2.685,
2002-05,2.230,
2002-06,2.358,
2002-07,1.592,
2002-08,2.206,
2002-09,2.529,
2002-10,2.674,
2002-11,2.979,
2002-12,0.940,
2003-01,3.164,
2003-02,1.243,
2003-03,1.372,
2003-04,0.920,
2003-05,2.051,
2003-06,3.515,
2003-07,6.652,
2003-08,7.350,
2003-09,7.718,
2003-10,6.931,
2003-11,6.819,
2003-12,6.902,
2004-01,6.504,
2004-02,7.171,
2004-03,6.442,
2004-04,5.304,
2004-05,4.056,
2004-06,4.080,
2004-07,4.876,
2004-08,5.306,
2004-09,5.455,
2004-10,5.445,
2004-11,7.627,
2004-12,8.275,
2005-01,10.530,
2005-02,7.556,
2005-03,8.401,
2005-04,4.762,
2005-05,6.735,
2005-06,5.519,
2005-07,7.673,
2005-08,7.349,
2005-09,6.499,
2005-10,7.568,
2005-11,6.326,
2005-12,8.302,
2006-01,5.323,
2006-02,3.982,
2006-03,4.556,
2006-04,4.145,
2006-05,4.726,
2006-06,4.784,
2006-07,4.798,
2006-08,4.209,
2006-09,3.634,
2006-10,4.386,
2006-11,4.178,
2006-12,4.198,
2007-01,3.722,
2007-02,5.022,
2007-03,4.258,
2007-04,4.690,
2007-05,3.656,
2007-06,4.519,
2007-07,5.020,
2007-08,4.502,
2007-09,5.616,
2007-10,5.525,
2007-11,6.108,
2007-12,5.923,
2008-01,6.865,
2008-02,6.626,
2008-03,6.999,
2008-04,4.967,
2008-05,6.943,
2008-06,5.509,
2008-07,6.950,
2008-08,11.126,
2008-09,7.643,
2008-10,7.752,
2008-11,7.708,
2008-12,6.105,
2009-01,5.504,
2009-02,7.586,
2009-03,6.111,
2009-04,6.591,
2009-05,6.821,
2009-06,6.612,
2009-07,5.689,
2009-08,6.254,
2009-09,6.586,
2009-10,6.512,
2009-11,5.630,
2009-12,4.683,
2010-01,5.002,
2010-02,5.823,
2010-03,5.861,
2010-04,6.096,
2010-05,6.234,
2010-06,7.514,
2010-07,7.406,
2010-08,7.070,
2010-09,6.612,
2010-10,7.000,
2010-11,6.928,
2010-12,6.057,
2011-01,5.582,
2011-02,5.147,
2011-03,5.271,
2011-04,4.937,
2011-05,4.704,
2011-06,5.383,
2011-07,4.789,
2011-08,3.142,
2011-09,2.664,
2011-10,2.982,
2011-11,2.758,
2011-12,3.290,
2012-01,2.867,
2012-02,2.875,
2012-03,3.495,
2012-04,2.622,
2012-05,2.304,
2012-06,2.517,
2012-07,3.347,
2012-08,2.900,
2012-09,3.292,
2012-10,2.903,
2012-11,3.192,
2012-12,3.141,
2013-01,6.326,
2013-02,8.420,
2013-03,7.404,
2013-04,6.897,
2013-05,11.016,
2013-06,6.276,
2013-07,9.032,
2013-08,8.462,
2013-09,6.534,
2013-10,7.830,
2013-11,8.663,
2013-12,8.566,
2014-01,8.556,
2014-02,5.461,
2014-03,3.743,
2014-04,1.969,
2014-05,4.761,
2014-06,3.707,
2014-07,4.001,
2014-08,3.633,
2014-09,3.614,
2014-10,3.472,
2014-11,3.407,
