"",BBK01.OUL393,BBK01.OUL393_FLAGS
"",Time deposits of banks (MFIs) (excluding the Bundesbank) / short-therm / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:09:42,
1999-01,1.656,
1999-02,1.863,
1999-03,1.707,
1999-04,1.915,
1999-05,1.709,
1999-06,2.073,
1999-07,1.483,
1999-08,1.639,
1999-09,1.642,
1999-10,1.591,
1999-11,1.546,
1999-12,2.586,
2000-01,1.968,
2000-02,1.882,
2000-03,1.972,
2000-04,2.118,
2000-05,2.339,
2000-06,2.606,
2000-07,2.244,
2000-08,1.990,
2000-09,2.165,
2000-10,2.043,
2000-11,1.966,
2000-12,2.537,
2001-01,2.112,
2001-02,2.057,
2001-03,2.206,
2001-04,1.947,
2001-05,2.401,
2001-06,2.488,
2001-07,2.450,
2001-08,2.590,
2001-09,2.963,
2001-10,2.847,
2001-11,2.353,
2001-12,2.900,
2002-01,2.289,
2002-02,2.212,
2002-03,2.176,
2002-04,3.129,
2002-05,3.022,
2002-06,2.680,
2002-07,3.274,
2002-08,3.285,
2002-09,2.391,
2002-10,2.892,
2002-11,2.236,
2002-12,2.547,
2003-01,2.481,
2003-02,2.063,
2003-03,2.148,
2003-04,2.296,
2003-05,2.507,
2003-06,2.216,
2003-07,2.216,
2003-08,2.255,
2003-09,2.620,
2003-10,3.503,
2003-11,2.485,
2003-12,3.981,
2004-01,2.622,
2004-02,2.668,
2004-03,3.002,
2004-04,3.188,
2004-05,3.781,
2004-06,3.926,
2004-07,3.823,
2004-08,3.973,
2004-09,3.637,
2004-10,4.802,
2004-11,4.357,
2004-12,4.382,
2005-01,4.185,
2005-02,4.284,
2005-03,4.373,
2005-04,5.248,
2005-05,4.869,
2005-06,4.899,
2005-07,4.131,
2005-08,5.091,
2005-09,4.334,
2005-10,4.297,
2005-11,4.312,
2005-12,4.752,
2006-01,4.552,
2006-02,4.847,
2006-03,5.028,
2006-04,5.159,
2006-05,4.841,
2006-06,4.865,
2006-07,4.507,
2006-08,4.638,
2006-09,5.125,
2006-10,4.827,
2006-11,4.597,
2006-12,4.317,
2007-01,5.192,
2007-02,4.493,
2007-03,5.101,
2007-04,5.729,
2007-05,5.041,
2007-06,5.289,
2007-07,5.236,
2007-08,4.800,
2007-09,5.279,
2007-10,4.932,
2007-11,4.937,
2007-12,5.275,
2008-01,3.991,
2008-02,3.860,
2008-03,4.199,
2008-04,5.277,
2008-05,5.282,
2008-06,4.858,
2008-07,5.437,
2008-08,5.939,
2008-09,6.765,
2008-10,6.245,
2008-11,6.521,
2008-12,5.794,
2009-01,6.130,
2009-02,6.758,
2009-03,6.797,
2009-04,6.442,
2009-05,5.870,
2009-06,5.962,
2009-07,5.311,
2009-08,7.206,
2009-09,7.771,
2009-10,7.549,
2009-11,6.752,
2009-12,4.375,
2010-01,4.375,
2010-02,5.105,
2010-03,5.812,
2010-04,5.881,
2010-05,5.350,
2010-06,5.957,
2010-07,7.383,
2010-08,7.903,
2010-09,7.939,
2010-10,8.524,
2010-11,7.993,
2010-12,7.786,
2011-01,8.576,
2011-02,8.678,
2011-03,7.715,
2011-04,7.867,
2011-05,6.745,
2011-06,6.373,
2011-07,6.235,
2011-08,6.132,
2011-09,6.222,
2011-10,6.343,
2011-11,6.142,
2011-12,6.283,
2012-01,6.642,
2012-02,7.713,
2012-03,7.725,
2012-04,9.607,
2012-05,9.994,
2012-06,10.537,
2012-07,10.633,
2012-08,10.505,
2012-09,10.021,
2012-10,9.748,
2012-11,9.474,
2012-12,8.537,
2013-01,8.015,
2013-02,8.223,
2013-03,8.521,
2013-04,8.891,
2013-05,7.457,
2013-06,7.664,
2013-07,7.750,
2013-08,7.494,
2013-09,7.872,
2013-10,7.681,
2013-11,7.173,
2013-12,6.737,
2014-01,6.164,
2014-02,5.441,
2014-03,5.451,
2014-04,5.344,
2014-05,4.998,
2014-06,5.480,
2014-07,5.568,
2014-08,6.029,
2014-09,5.728,
2014-10,5.795,
2014-11,6.235,
2014-12,4.765,Provisional value
