"",BBK01.OUG215,BBK01.OUG215_FLAGS
"",Time deposits of local government and local government associations / for up and including 1 year / Landesbanken,
unit,DM/Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:25:30,
1968-12,0.183,
1969-01,0.150,
1969-02,0.184,
1969-03,0.177,
1969-04,0.171,
1969-05,0.191,
1969-06,0.169,
1969-07,0.151,
1969-08,0.200,
1969-09,0.188,
1969-10,0.164,
1969-11,0.205,
1969-12,0.202,
1970-01,0.200,
1970-02,0.238,
1970-03,0.204,
1970-04,0.182,
1970-05,0.228,
1970-06,0.194,
1970-07,0.233,
1970-08,0.198,
1970-09,0.178,
1970-10,0.172,
1970-11,0.215,
1970-12,0.131,
1971-01,0.112,
1971-02,0.145,
1971-03,0.123,
1971-04,0.087,
1971-05,0.155,
1971-06,0.137,
1971-07,0.159,
1971-08,0.192,
1971-09,0.180,
1971-10,0.229,
1971-11,0.237,
1971-12,0.192,
1972-01,0.167,
1972-02,0.209,
1972-03,0.193,
1972-04,0.155,
1972-05,0.214,
1972-06,0.183,
1972-07,0.182,
1972-08,0.274,
1972-09,0.225,
1972-10,0.202,
1972-11,0.245,
1972-12,0.212,
1973-01,0.210,
1973-02,0.308,
1973-03,0.294,
1973-04,0.289,
1973-05,0.350,
1973-06,0.306,
1973-07,0.292,
1973-08,0.344,
1973-09,0.299,
1973-10,0.297,
1973-11,0.320,
1973-12,0.295,
1974-01,0.326,
1974-02,0.352,
1974-03,0.271,
1974-04,0.258,
1974-05,0.301,
1974-06,0.232,
1974-07,0.251,
1974-08,0.278,
1974-09,0.271,
1974-10,0.279,
1974-11,0.263,
1974-12,0.226,
1975-01,0.236,
1975-02,0.283,
1975-03,0.255,
1975-04,0.270,
1975-05,0.290,
1975-06,0.263,
1975-07,0.302,
1975-08,0.359,
1975-09,0.326,
1975-10,0.330,
1975-11,0.343,
1975-12,0.273,
1976-01,0.258,
1976-02,0.298,
1976-03,0.282,
1976-04,0.298,
1976-05,0.342,
1976-06,0.311,
1976-07,0.298,
1976-08,0.350,
1976-09,0.343,
1976-10,0.331,
1976-11,0.352,
1976-12,0.315,
1977-01,0.301,
1977-02,0.335,
1977-03,0.325,
1977-04,0.323,
1977-05,0.368,
1977-06,0.358,
1977-07,0.381,
1977-08,0.400,
1977-09,0.380,
1977-10,0.374,
1977-11,0.373,
1977-12,0.335,
1978-01,0.299,
1978-02,0.323,
1978-03,0.358,
1978-04,0.366,
1978-05,0.413,
1978-06,0.375,
1978-07,0.388,
1978-08,0.409,
1978-09,0.365,
1978-10,0.393,
1978-11,0.400,
1978-12,0.342,
1979-01,0.349,
