"",BBK01.OUN319,BBK01.OUN319_FLAGS
"",Time deposits of foreign non-banks / Total / Special purpose banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:27:24,
1999-01,52.357,
1999-02,53.950,
1999-03,59.403,
1999-04,60.300,
1999-05,61.440,
1999-06,62.111,
1999-07,62.949,
1999-08,63.501,
1999-09,66.349,
1999-10,67.885,
1999-11,71.001,
1999-12,72.836,
2000-01,75.349,
2000-02,75.300,
2000-03,78.587,
2000-04,81.341,
2000-05,69.846,
2000-06,67.536,
2000-07,71.654,
2000-08,73.585,
2000-09,74.352,
2000-10,80.684,
2000-11,79.415,
2000-12,75.343,
2001-01,76.969,
2001-02,78.461,
2001-03,81.609,
2001-04,82.051,
2001-05,87.980,
2001-06,91.225,
2001-07,87.580,
2001-08,85.407,
2001-09,85.797,
2001-10,87.343,
2001-11,74.852,
2001-12,75.076,
2002-01,80.457,
2002-02,80.179,
2002-03,79.239,
2002-04,83.955,
2002-05,83.208,
2002-06,79.097,
2002-07,78.365,
2002-08,80.299,
2002-09,79.176,
2002-10,82.617,
2002-11,82.164,
2002-12,78.392,
2003-01,74.925,
2003-02,74.344,
2003-03,72.671,
2003-04,70.184,
2003-05,66.361,
2003-06,68.805,
2003-07,66.771,
2003-08,68.743,
2003-09,66.161,
2003-10,66.925,
2003-11,65.503,
2003-12,62.605,
2004-01,62.299,
2004-02,62.025,
2004-03,61.493,
2004-04,61.325,
2004-05,60.739,
2004-06,60.699,
2004-07,61.770,
2004-08,60.747,
2004-09,56.319,
2004-10,56.186,
2004-11,55.363,
2004-12,50.452,
2005-01,53.523,
2005-02,51.298,
2005-03,52.724,
2005-04,46.116,
2005-05,46.501,
2005-06,45.909,
2005-07,45.202,
2005-08,44.457,
2005-09,44.513,
2005-10,40.189,
2005-11,42.921,
2005-12,40.532,
2006-01,41.125,
2006-02,42.346,
2006-03,39.884,
2006-04,39.069,
2006-05,37.249,
2006-06,35.526,
2006-07,36.539,
2006-08,36.586,
2006-09,35.886,
2006-10,33.283,
2006-11,33.047,
2006-12,21.361,
2007-01,22.667,
2007-02,22.824,
2007-03,21.657,
2007-04,21.220,
2007-05,21.390,
2007-06,20.623,
2007-07,19.576,
2007-08,19.342,
2007-09,19.626,
2007-10,18.511,
2007-11,21.100,
2007-12,20.328,
2008-01,18.075,
2008-02,17.464,
2008-03,16.471,
2008-04,14.700,
2008-05,14.299,
2008-06,13.934,
2008-07,15.115,
2008-08,17.516,
2008-09,17.974,
2008-10,19.091,
2008-11,18.076,
2008-12,12.558,
2009-01,13.327,
2009-02,12.730,
2009-03,12.949,
2009-04,12.756,
2009-05,7.768,
2009-06,7.240,
2009-07,6.853,
2009-08,6.736,
2009-09,6.899,
2009-10,6.284,
2009-11,6.345,
2009-12,6.096,
2010-01,6.018,
2010-02,6.023,
2010-03,5.683,
2010-04,6.026,
2010-05,6.606,
2010-06,7.069,
2010-07,5.850,
2010-08,5.857,
2010-09,6.419,
2010-10,6.007,
2010-11,5.948,
2010-12,7.049,
2011-01,5.569,
2011-02,5.888,
2011-03,6.058,
2011-04,5.710,
2011-05,5.162,
2011-06,5.150,
2011-07,5.651,
2011-08,4.233,
2011-09,5.277,
2011-10,4.661,
2011-11,4.416,
2011-12,4.510,
2012-01,5.268,
2012-02,5.048,
2012-03,4.276,
2012-04,4.542,
2012-05,4.346,
2012-06,4.996,
2012-07,5.052,
2012-08,5.074,
2012-09,4.356,
2012-10,4.620,
2012-11,4.733,
2012-12,4.587,
2013-01,4.219,
2013-02,4.092,
2013-03,4.404,
2013-04,4.884,
2013-05,4.654,
2013-06,4.761,
2013-07,4.514,
2013-08,5.084,
2013-09,5.012,
2013-10,4.910,
2013-11,4.937,
2013-12,5.465,
2014-01,5.831,
2014-02,6.114,
2014-03,6.962,
2014-04,7.281,
2014-05,6.976,
2014-06,4.989,
2014-07,4.692,
2014-08,5.948,
2014-09,5.096,
2014-10,3.129,
2014-11,3.226,
2014-12,3.051,Provisional value
