"",BBK01.OUN004,BBK01.OUN004_FLAGS
1970-02,4.627,
1970-03,4.509,
1970-04,4.852,
1970-05,4.892,
1970-06,4.983,
1970-07,5.072,
1970-08,5.274,
1970-09,5.308,
1970-10,5.665,
1970-11,5.771,
1970-12,5.951,
1971-01,5.775,
1971-02,5.899,
1971-03,5.997,
1971-04,6.032,
1971-05,6.200,
1971-06,5.965,
1971-07,6.172,
1971-08,6.241,
1971-09,6.343,
1971-10,6.544,
1971-11,6.790,
1971-12,6.807,
1972-01,6.828,
1972-02,6.829,
1972-03,6.893,
1972-04,6.963,
1972-05,6.931,
1972-06,6.978,
1972-07,7.184,
1972-08,7.242,
1972-09,7.329,
1972-10,7.202,
1972-11,7.384,
1972-12,7.478,
1973-01,7.552,
1973-02,7.684,
1973-03,7.502,
1973-04,7.265,
1973-05,7.319,
1973-06,7.470,
1973-07,7.557,
1973-08,7.825,
1973-09,7.824,
1973-10,8.062,
1973-11,8.076,
1973-12,7.983,
1974-01,8.008,
1974-02,8.045,
1974-03,7.096,
1974-04,7.223,
1974-05,7.279,
1974-06,7.085,
1974-07,7.045,
1974-08,7.069,
1974-09,6.979,
1974-10,7.020,
1974-11,7.088,
1974-12,7.089,
1975-01,7.151,
1975-02,7.243,
1975-03,7.204,
1975-04,7.302,
1975-05,7.366,
1975-06,7.476,
1975-07,7.568,
1975-08,7.723,
1975-09,7.873,
1975-10,8.349,
1975-11,8.840,
1975-12,8.701,
1976-01,8.568,
1976-02,8.677,
1976-03,8.783,
1976-04,9.167,
1976-05,9.296,
1976-06,9.276,
1976-07,9.718,
1976-08,9.466,
1976-09,9.466,
1976-10,9.815,
1976-11,10.204,
1976-12,10.155,
1977-01,10.338,
1977-02,10.615,
1977-03,10.462,
1977-04,10.745,
1977-05,10.909,
1977-06,10.953,
1977-07,11.342,
1977-08,11.224,
1977-09,11.199,
1977-10,11.532,
1977-11,12.050,
1977-12,12.105,
1978-01,11.905,
1978-02,11.983,
1978-03,11.906,
1978-04,12.440,
1978-05,12.738,
1978-06,12.368,
1978-07,12.851,
1978-08,13.479,
1978-09,13.099,
1978-10,13.926,
1978-11,14.754,
1978-12,15.062,
1979-01,15.224,
1979-02,15.724,
1979-03,15.523,
1979-04,15.959,
1979-05,16.613,
1979-06,16.629,
1979-07,16.635,
1979-08,16.988,
1979-09,17.095,
1979-10,17.299,
1979-11,17.884,
1979-12,18.304,
1980-01,18.790,
1980-02,19.309,
1980-03,19.413,
1980-04,19.756,
1980-05,20.167,
1980-06,19.940,
1980-07,19.775,
1980-08,20.388,
1980-09,20.752,
1980-10,21.457,
1980-11,21.712,
1980-12,21.950,
1981-01,22.429,
1981-02,22.659,
1981-03,22.455,
1981-04,22.519,
1981-05,22.427,
1981-06,22.968,
1981-07,23.651,
1981-08,24.452,
1981-09,24.514,
1981-10,24.980,
1981-11,25.292,
1981-12,25.147,
1982-01,24.783,
1982-02,25.159,
1982-03,25.989,
1982-04,25.604,
1982-05,25.500,
1982-06,25.270,
1982-07,25.122,
1982-08,25.655,
1982-09,26.363,
1982-10,26.880,
1982-11,27.476,
1982-12,26.948,
1983-01,27.389,
1983-02,27.254,
1983-03,26.826,
1983-04,26.653,
1983-05,26.605,
1983-06,26.400,
1983-07,26.598,
1983-08,26.866,
1983-09,26.808,
1983-10,27.283,
1983-11,27.953,
1983-12,28.327,
1984-01,27.771,
1984-02,28.593,
1984-03,28.089,
1984-04,28.165,
1984-05,28.088,
1984-06,27.961,
1984-07,28.522,
1984-08,29.441,
1984-09,29.034,
1984-10,29.531,
1984-11,29.582,
1984-12,29.153,
1985-01,28.911,
1985-02,29.700,
1985-03,29.310,
1985-04,28.289,
1985-05,28.935,
1985-06,28.655,
1985-07,29.279,
1985-08,30.246,
1985-09,29.971,
1985-10,30.720,
1985-11,30.619,
1985-12,31.277,
1986-01,31.279,
1986-02,31.460,
1986-03,31.059,
1986-04,31.755,
1986-05,31.374,
1986-06,31.226,
1986-07,32.309,
1986-08,32.711,
1986-09,32.769,
1986-10,33.326,
1986-11,34.050,
1986-12,33.897,
1987-01,33.119,
1987-02,32.932,
1987-03,33.957,
1987-04,32.589,
1987-05,32.905,
1987-06,32.340,
1987-07,33.710,
1987-08,34.003,
1987-09,33.838,
1987-10,34.617,
1987-11,35.340,
1987-12,34.514,
1988-01,34.532,
1988-02,33.841,
1988-03,34.077,
1988-04,33.537,
1988-05,34.297,
1988-06,34.314,
1988-07,35.595,
1988-08,35.189,
1988-09,37.672,
1988-10,37.187,
1988-11,37.995,
1988-12,38.190,
1989-01,36.907,
1989-02,36.524,
1989-03,38.620,
1989-04,39.404,
1989-05,39.629,
1989-06,38.981,
1989-07,38.237,
1989-08,39.820,
1989-09,38.831,
1989-10,39.619,
1989-11,40.767,
1989-12,41.545,
1990-01,40.804,
1990-02,42.224,
1990-03,43.008,
1990-04,41.748,
1990-05,42.998,
1990-06,42.429,
1990-07,59.856,
1990-08,69.967,
1990-09,70.782,
1990-10,62.426,
1990-11,61.620,
1990-12,57.913,
1991-01,56.792,
1991-02,65.143,
1991-03,62.212,
1991-04,65.662,
1991-05,67.253,
1991-06,64.462,
1991-07,66.232,
1991-08,67.661,
1991-09,64.302,
1991-10,65.928,
1991-11,64.145,
1991-12,63.019,
1992-01,65.910,
1992-02,61.804,
1992-03,60.698,
1992-04,64.096,
1992-05,59.373,
1992-06,59.289,
1992-07,64.528,
1992-08,61.947,
1992-09,65.214,
1992-10,66.379,
1992-11,69.458,
1992-12,70.868,
1993-01,105.422,
1993-02,100.843,
1993-03,94.602,
1993-04,95.148,
1993-05,92.740,
1993-06,88.572,
1993-07,89.022,
1993-08,88.634,
1993-09,87.308,
1993-10,87.706,
1993-11,87.121,
1993-12,87.570,
1994-01,85.566,
1994-02,84.203,
1994-03,83.001,
1994-04,84.586,
1994-05,84.012,
1994-06,82.813,
1994-07,83.421,
1994-08,83.667,
1994-09,79.604,
1994-10,79.716,
1994-11,79.732,
1994-12,75.753,
1995-01,75.038,
1995-02,75.065,
1995-03,74.830,
1995-04,75.298,
1995-05,75.664,
1995-06,55.172,
1995-07,55.462,
1995-08,56.172,
1995-09,56.995,
1995-10,57.951,
1995-11,59.552,
1995-12,57.721,
1996-01,57.294,
1996-02,59.002,
1996-03,60.684,
1996-04,60.116,
1996-05,60.320,
1996-06,61.178,
1996-07,62.460,
1996-08,63.530,
1996-09,64.401,
1996-10,65.122,
1996-11,67.175,
1996-12,66.658,
1997-01,67.832,
1997-02,67.969,
1997-03,69.908,
1997-04,68.366,
1997-05,67.870,
1997-06,68.086,
1997-07,69.077,
1997-08,71.514,
1997-09,73.482,
1997-10,76.445,
1997-11,79.032,
1997-12,78.176,
1998-01,82.604,
1998-02,83.833,
1998-03,83.727,
1998-04,84.956,
1998-05,86.808,
1998-06,88.808,
1998-07,92.613,
1998-08,93.594,
1998-09,96.311,
1998-10,97.479,
1998-11,100.055,
1998-12,96.118,
1999-01,117.567,
1999-02,118.615,
1999-03,118.566,
1999-04,114.643,
1999-05,118.066,
1999-06,119.392,
1999-07,124.358,
1999-08,129.513,
1999-09,128.708,
1999-10,137.654,
1999-11,135.845,
1999-12,128.725,
2000-01,133.548,
2000-02,129.620,
2000-03,137.488,
2000-04,132.102,
2000-05,116.524,
2000-06,113.203,
2000-07,114.435,
2000-08,114.441,
2000-09,118.386,
2000-10,116.297,
2000-11,116.841,
2000-12,114.423,
2001-01,113.098,
2001-02,112.632,
2001-03,119.189,
2001-04,115.705,
2001-05,117.481,
2001-06,121.557,
2001-07,118.450,
2001-08,120.980,
2001-09,121.439,
2001-10,121.784,
2001-11,122.563,
2001-12,117.539,
2002-01,119.762,
2002-02,121.120,
2002-03,117.709,
2002-04,114.352,
2002-05,118.100,
2002-06,119.023,
2002-07,117.543,
2002-08,122.300,
2002-09,113.332,
2002-10,119.868,
2002-11,115.494,
2002-12,109.144,
2003-01,113.568,
2003-02,118.514,
2003-03,114.067,
2003-04,111.672,
2003-05,115.640,
2003-06,124.769,
2003-07,127.303,
2003-08,112.229,
2003-09,111.659,
2003-10,109.086,
2003-11,110.357,
2003-12,98.032,
2004-01,104.317,
2004-02,102.349,
2004-03,101.499,
2004-04,103.004,
2004-05,105.463,
2004-06,104.022,
2004-07,106.545,
2004-08,103.587,
2004-09,105.415,
2004-10,104.551,
2004-11,105.625,
2004-12,129.764,
2005-01,139.474,
2005-02,145.461,
2005-03,136.775,
2005-04,139.953,
2005-05,138.692,
2005-06,146.697,
2005-07,144.571,
2005-08,143.478,
2005-09,151.815,
2005-10,146.876,
2005-11,135.739,
2005-12,133.907,
2006-01,147.682,
2006-02,147.566,
2006-03,149.383,
2006-04,150.053,
2006-05,145.198,
2006-06,145.147,
2006-07,143.065,
2006-08,139.873,
2006-09,132.559,
2006-10,142.077,
2006-11,141.873,
2006-12,135.265,
2007-01,145.678,
2007-02,141.721,
2007-03,150.550,
2007-04,155.453,
2007-05,148.958,
2007-06,153.186,
2007-07,152.644,
2007-08,157.867,
2007-09,158.382,
2007-10,160.027,
2007-11,153.658,
2007-12,154.344,
2008-01,162.421,
2008-02,168.585,
2008-03,167.814,
2008-04,166.763,
2008-05,166.696,
2008-06,164.871,
2008-07,172.150,
2008-08,174.878,
2008-09,174.109,
2008-10,174.952,
2008-11,183.301,
2008-12,189.054,
2009-01,188.961,
2009-02,190.976,
2009-03,179.962,
2009-04,173.664,
2009-05,173.003,
2009-06,174.122,
2009-07,173.607,
2009-08,164.938,
2009-09,162.346,
2009-10,162.839,
2009-11,160.766,
2009-12,160.462,
2010-01,160.314,
2010-02,163.545,
2010-03,160.437,
2010-04,158.101,
2010-05,159.464,
2010-06,152.192,
2010-07,144.147,
2010-08,145.764,
2010-09,141.170,
2010-10,141.281,
2010-11,141.969,
2010-12,144.114,
2011-01,139.877,
2011-02,143.893,
2011-03,143.927,
2011-04,143.562,
2011-05,147.680,
2011-06,145.977,
2011-07,146.105,
2011-08,147.883,
2011-09,144.587,
2011-10,144.542,
2011-11,147.052,
2011-12,145.167,
2012-01,146.533,
2012-02,145.152,
2012-03,147.964,
2012-04,148.363,
2012-05,150.186,
2012-06,150.569,
2012-07,149.696,
2012-08,150.757,
2012-09,147.271,
2012-10,148.864,
2012-11,148.622,
2012-12,147.602,
2013-01,146.644,
2013-02,145.384,
2013-03,144.210,
2013-04,144.387,
2013-05,144.139,
2013-06,142.704,
2013-07,140.877,
2013-08,146.961,
2013-09,145.805,
2013-10,146.071,
2013-11,146.332,
2013-12,157.910,
2014-01,153.024,
2014-02,152.510,
2014-03,155.248,
2014-04,160.777,
2014-05,160.353,
2014-06,148.169,
2014-07,147.831,
2014-08,149.297,
2014-09,149.181,
2014-10,150.843,
2014-11,148.327,
2014-12,149.119,Provisional value
"","General: MFIs = monetary financial institutions Including liabilities arising from monetary policy operations with the Bundesbank. Up to 1998, excluding fixed-term deposits with maturities of less than 1 month as well as deposits of domestic building and loan associations and money market funds. Owing to the treatment of statistical breaks and revisions inthe time series, see the section headed ""Data interpretation"" in the ""General notes"".",
