"",BBK01.QU2564,BBK01.QU2564_FLAGS
"",Banks in Germany: Long-term liabilities to non-residents / Italy / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:10:19,
1975-12,0.025,
1976-01,0.023,
1976-02,0.024,
1976-03,0.022,
1976-04,0.022,
1976-05,0.023,
1976-06,0.023,
1976-07,0.023,
1976-08,0.023,
1976-09,0.023,
1976-10,0.019,
1976-11,0.020,
1976-12,0.014,
1977-01,0.013,
1977-02,0.014,
1977-03,0.014,
1977-04,0.015,
1977-05,0.019,
1977-06,0.020,
1977-07,0.021,
1977-08,0.021,
1977-09,0.019,
1977-10,0.019,
1977-11,0.020,
1977-12,0.020,
1978-01,0.046,
1978-02,0.036,
1978-03,0.036,
1978-04,0.037,
1978-05,0.035,
1978-06,0.035,
1978-07,0.042,
1978-08,0.043,
1978-09,0.043,
1978-10,0.043,
1978-11,0.044,
1978-12,0.047,
1979-01,0.052,
1979-02,0.052,
1979-03,0.048,
1979-04,0.070,
1979-05,0.049,
1979-06,0.056,
1979-07,0.057,
1979-08,0.060,
1979-09,0.060,
1979-10,0.074,
1979-11,0.079,
1979-12,0.080,
1980-01,0.083,
1980-02,0.083,
1980-03,0.086,
1980-04,0.093,
1980-05,0.157,
1980-06,0.190,
1980-07,0.169,
1980-08,0.101,
1980-09,0.117,
1980-10,0.119,
1980-11,0.119,
1980-12,0.123,
1981-01,0.142,
1981-02,0.148,
1981-03,0.149,
1981-04,0.163,
1981-05,0.157,
1981-06,0.159,
1981-07,0.161,
1981-08,0.164,
1981-09,0.153,
1981-10,0.160,
1981-11,0.214,
1981-12,0.221,
1982-01,0.237,
1982-02,0.241,
1982-03,0.228,
1982-04,0.220,
1982-05,0.221,
1982-06,0.230,
1982-07,0.271,
1982-08,0.225,
1982-09,0.223,
1982-10,0.225,
1982-11,0.224,
1982-12,0.213,
1983-01,0.231,
1983-02,0.230,
1983-03,0.256,
1983-04,0.256,
1983-05,0.263,
1983-06,0.265,
1983-07,0.261,
1983-08,0.256,
1983-09,0.252,
1983-10,0.256,
1983-11,0.273,
1983-12,0.270,
1984-01,0.275,
1984-02,0.276,
1984-03,0.294,
1984-04,0.319,
1984-05,0.324,
