"",BBK01.QUX748,BBK01.QUX748_FLAGS
"","Consolidated German banks: Foreign money market paper, bonds and notes, shares / Iceland / All currencies",
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:33:09,
2002-03,1.540,
2002-04,1.469,
2002-05,1.519,
2002-06,1.539,
2002-07,1.480,
2002-08,1.464,
2002-09,1.673,
2002-10,1.534,
2002-11,1.563,
2002-12,1.486,
2003-01,1.444,
2003-02,1.497,
2003-03,1.401,
2003-04,1.599,
2003-05,1.448,
2003-06,1.458,
2003-07,1.522,
2003-08,1.533,
2003-09,1.685,
2003-10,1.926,
2003-11,1.968,
2003-12,2.085,
2004-01,2.279,
2004-02,2.234,
2004-03,2.143,
2004-04,2.264,
2004-05,2.413,
2004-06,2.511,
2004-07,2.641,
2004-08,2.512,
2004-09,2.708,
2004-10,2.789,
2004-11,2.993,
2004-12,3.223,
2005-01,3.197,
2005-02,3.433,
2005-03,3.529,
2005-04,3.523,
2005-05,4.245,
2005-06,4.541,
2005-07,4.442,
2005-08,4.442,
2005-09,4.724,
2005-10,4.801,
2005-11,4.832,
2005-12,4.393,
2006-01,4.470,
2006-02,4.569,
2006-03,4.998,
2006-04,5.028,
2006-05,4.979,
2006-06,4.880,
2006-07,5.002,
2006-08,5.252,
2006-09,5.569,
2006-10,5.705,
2006-11,5.254,
2006-12,5.924,
2007-01,5.979,
2007-02,6.326,
2007-03,6.081,
2007-04,6.039,
2007-05,6.254,
2007-06,6.345,
2007-07,6.356,
2007-08,6.334,
2007-09,6.241,
2007-10,6.081,
2007-11,6.109,
2007-12,6.220,
2008-01,6.009,
2008-02,6.126,
2008-03,5.441,
2008-04,5.758,
2008-05,5.487,
2008-06,5.557,
2008-07,5.504,
2008-08,5.653,
2008-09,5.418,
2008-10,4.430,
2008-11,4.170,
2008-12,3.406,
2009-01,2.319,
2009-02,2.205,
2009-03,2.078,
2009-04,2.056,
2009-05,2.028,
2009-06,1.944,
2009-07,1.887,
2009-08,1.777,
2009-09,1.639,
2009-10,1.577,
2009-11,1.461,
2009-12,1.463,
2010-01,1.317,
2010-02,1.226,
2010-03,1.154,
2010-04,1.153,
2010-05,1.130,
2010-06,1.083,
2010-07,1.012,
2010-08,1.011,
2010-09,1.052,
2010-10,0.958,
2010-11,1.137,
2010-12,1.112,
2011-01,0.883,
2011-02,0.881,
2011-03,0.864,
2011-04,0.862,
2011-05,0.836,
2011-06,0.850,
2011-07,0.861,
2011-08,0.826,
2011-09,0.828,
2011-10,0.805,
2011-11,0.831,
2011-12,0.718,
2012-01,0.726,
2012-02,0.715,
2012-03,0.595,
2012-04,0.497,
2012-05,0.514,
2012-06,0.508,
2012-07,0.514,
2012-08,0.503,
2012-09,0.494,
2012-10,0.487,
2012-11,0.489,
2012-12,0.469,
2013-01,0.448,
2013-02,0.446,
2013-03,0.447,
2013-04,0.448,
2013-05,0.459,
2013-06,0.451,
2013-07,0.439,
2013-08,0.437,
2013-09,0.431,
2013-10,0.495,
2013-11,0.495,
2013-12,0.494,
2014-01,0.494,
2014-02,0.486,
2014-03,0.421,
2014-04,0.420,
2014-05,0.503,
2014-06,0.497,
2014-07,0.494,
2014-08,0.485,
2014-09,0.482,
2014-10,0.471,
