"",BBK01.SU0017,BBK01.SU0017_FLAGS
"","Deposit rates of banks / Time deposits with agreed maturities of 1 month, EUR 50,000 and more but less than EUR 500,000 / Lowest rate of spread",
unit,% p.a. (hypothetically euro-based),
unit multiplier,one,
last update,2013-04-03 10:29:13,
1967-06,2.00,
1967-07,.,No value available
1967-08,.,No value available
1967-09,2.00,
1967-10,.,No value available
1967-11,.,No value available
1967-12,2.00,
1968-01,.,No value available
1968-02,.,No value available
1968-03,2.50,
1968-04,.,No value available
1968-05,.,No value available
1968-06,2.50,
1968-07,.,No value available
1968-08,.,No value available
1968-09,2.50,
1968-10,.,No value available
1968-11,2.50,
1968-12,.,No value available
1969-01,.,No value available
1969-02,2.50,
1969-03,.,No value available
1969-04,.,No value available
1969-05,2.50,
1969-06,.,No value available
1969-07,.,No value available
1969-08,3.00,
1969-09,.,No value available
1969-10,.,No value available
1969-11,3.00,
1969-12,.,No value available
1970-01,.,No value available
1970-02,4.25,
1970-03,.,No value available
1970-04,.,No value available
1970-05,6.00,
1970-06,.,No value available
1970-07,.,No value available
1970-08,6.50,
1970-09,.,No value available
1970-10,.,No value available
1970-11,6.50,
1970-12,.,No value available
1971-01,6.00,
1971-02,5.75,
1971-03,.,No value available
1971-04,.,No value available
1971-05,4.50,
1971-06,.,No value available
1971-07,.,No value available
1971-08,5.50,
1971-09,.,No value available
1971-10,.,No value available
1971-11,5.00,
1971-12,.,No value available
1972-01,.,No value available
1972-02,4.25,
1972-03,.,No value available
1972-04,.,No value available
1972-05,4.00,
1972-06,.,No value available
1972-07,.,No value available
1972-08,4.00,
1972-09,.,No value available
1972-10,.,No value available
1972-11,5.00,
1972-12,.,No value available
1973-01,.,No value available
1973-02,5.75,
1973-03,.,No value available
1973-04,.,No value available
1973-05,7.25,
1973-06,.,No value available
1973-07,9.00,
1973-08,9.50,
1973-09,.,No value available
1973-10,.,No value available
1973-11,9.50,
1973-12,.,No value available
1974-01,.,No value available
1974-02,8.25,
1974-03,.,No value available
1974-04,.,No value available
1974-05,7.00,
1974-06,.,No value available
1974-07,.,No value available
1974-08,7.25,
1974-09,.,No value available
1974-10,.,No value available
1974-11,7.00,
1974-12,.,No value available
1975-01,.,No value available
1975-02,4.75,
1975-03,4.50,
1975-04,4.00,
1975-05,3.75,
1975-06,3.50,
1975-07,3.50,
1975-08,3.00,
1975-09,2.75,
1975-10,3.00,
1975-11,3.00,
1975-12,3.00,
1976-01,3.00,
1976-02,3.00,
1976-03,3.00,
1976-04,2.75,
1976-05,2.75,
1976-06,2.75,
1976-07,3.00,
1976-08,3.00,
1976-09,3.00,
1976-10,3.00,
1976-11,3.00,
1976-12,3.13,
1977-01,3.25,
1977-02,3.25,
1977-03,3.25,
1977-04,3.00,
1977-05,3.00,
1977-06,3.00,
1977-07,3.00,
1977-08,3.00,
1977-09,3.00,
1977-10,3.00,
1977-11,3.00,
1977-12,3.00,
1978-01,2.62,
1978-02,2.50,
1978-03,2.50,
1978-04,2.50,
1978-05,2.50,
1978-06,2.50,
1978-07,2.50,
1978-08,2.50,
1978-09,2.50,
1978-10,2.50,
1978-11,2.50,
1978-12,2.50,
1979-01,2.50,
1979-02,2.50,
1979-03,2.75,
1979-04,3.00,
1979-05,3.50,
1979-06,3.75,
1979-07,4.25,
1979-08,4.50,
1979-09,5.00,
1979-10,5.50,
1979-11,6.25,
1979-12,6.50,
1980-01,6.50,
1980-02,6.75,
1980-03,7.25,
1980-04,7.50,
1980-05,7.75,
1980-06,7.75,
1980-07,7.50,
1980-08,7.00,
1980-09,6.75,
1980-10,7.00,
1980-11,7.25,
1980-12,7.50,
1981-01,7.25,
1981-02,7.50,
1981-03,8.50,
1981-04,9.00,
1981-05,9.00,
1981-06,9.25,
1981-07,9.50,
1981-08,9.50,
1981-09,9.50,
1981-10,9.00,
1981-11,8.75,
1981-12,8.30,
1982-01,8.00,
1982-02,7.75,
1982-03,7.75,
1982-04,7.38,
1982-05,7.00,
1982-06,7.00,
1982-07,7.00,
1982-08,7.00,
1982-09,6.25,
1982-10,6.00,
1982-11,5.38,
1982-12,4.50,
1983-01,4.25,
1983-02,4.25,
1983-03,4.00,
1983-04,3.50,
1983-05,3.50,
1983-06,3.50,
1983-07,3.50,
1983-08,3.75,
1983-09,4.00,
1983-10,4.00,
1983-11,4.00,
1983-12,4.25,
1984-01,4.00,
1984-02,4.00,
1984-03,4.00,
1984-04,4.00,
1984-05,4.25,
1984-06,4.25,
1984-07,4.25,
1984-08,4.25,
1984-09,4.25,
1984-10,4.25,
1984-11,4.25,
1984-12,4.25,
1985-01,4.00,
1985-02,4.25,
1985-03,4.25,
1985-04,4.25,
1985-05,4.25,
1985-06,4.25,
1985-07,4.00,
1985-08,3.50,
1985-09,3.25,
1985-10,3.40,
1985-11,3.50,
1985-12,3.50,
1986-01,3.25,
1986-02,3.25,
1986-03,3.00,
1986-04,3.00,
1986-05,3.00,
1986-06,3.25,
1986-07,3.25,
1986-08,3.25,
1986-09,3.25,
1986-10,3.25,
1986-11,3.25,
1986-12,3.25,
1987-01,3.25,
1987-02,3.00,
1987-03,2.75,
1987-04,2.75,
1987-05,2.50,
1987-06,2.50,
1987-07,2.50,
1987-08,2.50,
1987-09,2.50,
1987-10,2.75,
1987-11,2.70,
1987-12,2.50,
1988-01,2.50,
1988-02,2.38,
1988-03,2.25,
1988-04,2.25,
1988-05,2.25,
1988-06,2.30,
1988-07,2.75,
1988-08,3.13,
1988-09,3.25,
1988-10,3.25,
1988-11,3.30,
1988-12,3.50,
1989-01,3.50,
1989-02,4.00,
1989-03,4.25,
1989-04,4.25,
1989-05,4.50,
1989-06,4.75,
1989-07,5.00,
1989-08,5.00,
1989-09,5.00,
1989-10,5.50,
1989-11,5.75,
1989-12,6.00,
1990-01,6.00,
1990-02,6.00,
1990-03,6.25,
1990-04,6.25,
1990-05,6.50,
1990-06,6.40,
1990-07,6.45,
1990-08,6.50,
1990-09,6.50,
1990-10,6.50,
1990-11,6.50,
1990-12,6.75,
1991-01,6.50,
1991-02,6.70,
1991-03,6.75,
1991-04,6.75,
1991-05,6.75,
1991-06,6.75,
1991-07,6.80,
1991-08,7.00,
1991-09,7.00,
1991-10,7.00,
1991-11,7.05,
1991-12,7.00,
1992-01,7.12,
1992-02,7.25,
1992-03,7.25,
1992-04,7.25,
1992-05,7.25,
1992-06,7.25,
1992-07,7.50,
1992-08,7.50,
1992-09,7.50,
1992-10,7.05,
1992-11,7.00,
1992-12,7.00,
1993-01,6.75,
1993-02,6.50,
1993-03,6.25,
1993-04,6.10,
1993-05,5.90,
1993-06,5.90,
1993-07,5.75,
1993-08,5.13,
1993-09,5.00,
1993-10,5.00,
1993-11,4.63,
1993-12,4.50,
1994-01,4.38,
1994-02,4.25,
1994-03,4.30,
1994-04,4.10,
1994-05,3.80,
1994-06,3.75,
1994-07,3.65,
1994-08,3.55,
1994-09,3.65,
1994-10,3.75,
1994-11,3.75,
1994-12,3.90,
1995-01,3.75,
1995-02,3.60,
1995-03,3.75,
1995-04,3.50,
1995-05,3.50,
1995-06,3.40,
1995-07,3.40,
1995-08,3.40,
1995-09,3.10,
1995-10,3.10,
1995-11,3.00,
1995-12,3.00,
1996-01,2.75,
1996-02,2.50,
1996-03,2.50,
1996-04,2.50,
1996-05,2.50,
1996-06,2.45,
1996-07,2.50,
1996-08,2.50,
1996-09,2.30,
1996-10,2.25,
1996-11,2.25,
1996-12,2.25,
1997-01,2.25,
1997-02,2.25,
1997-03,2.25,
1997-04,2.25,
1997-05,2.25,
1997-06,2.25,
1997-07,2.25,
1997-08,2.27,
1997-09,2.25,
1997-10,2.35,
1997-11,2.40,
1997-12,2.50,
1998-01,2.50,
1998-02,2.40,
1998-03,2.40,
1998-04,2.40,
1998-05,2.50,
1998-06,2.45,
1998-07,2.50,
1998-08,2.40,
1998-09,2.50,
1998-10,2.45,
1998-11,2.50,
1998-12,2.40,
1999-01,2.30,
1999-02,2.25,
1999-03,2.25,
1999-04,2.00,
1999-05,1.90,
1999-06,1.90,
1999-07,1.90,
1999-08,1.90,
1999-09,1.90,
1999-10,2.00,
1999-11,2.00,
1999-12,2.10,
2000-01,2.20,
2000-02,2.20,
2000-03,2.20,
2000-04,2.25,
2000-05,2.45,
2000-06,2.70,
2000-07,2.75,
2000-08,2.95,
2000-09,3.00,
2000-10,3.00,
2000-11,3.00,
2000-12,3.10,
2001-01,3.20,
2001-02,3.20,
2001-03,3.25,
2001-04,3.20,
2001-05,3.10,
2001-06,3.10,
2001-07,3.10,
2001-08,3.00,
2001-09,2.70,
2001-10,2.40,
2001-11,2.20,
2001-12,2.23,
2002-01,2.20,
2002-02,2.09,
2002-03,2.20,
2002-04,2.25,
2002-05,2.25,
2002-06,2.25,
2002-07,2.20,
2002-08,2.17,
2002-09,2.10,
2002-10,2.10,
2002-11,2.00,
2002-12,1.90,
2003-01,1.80,
2003-02,1.61,
2003-03,1.50,
2003-04,1.53,
2003-05,1.50,
2003-06,1.15,
"","General: Up to May 1986, deposits of less than DM 1 million with maturities of three months; from June 1986 up to October 1996, deposits of DM 100,000 and more but less than DM 1 million with maturities of one month to three months; from November 1996 up to December 2001, deposits of DM 100,000 and more but less than DM 1 million with maturities of 1 month. Since January 1991 the rates of banks in the new Länder have been included in the interest rate survey. The spread is ascertained by eliminating the reports in the top 5% and the bottom 5% of the interest rate range.",
