"",BBK01.QUV468,BBK01.QUV468_FLAGS
"",Banks in Germany: Claims on non-residents / Countries in Asia / Euro,
unit,EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 07:22:41,
2001-12,46.868,
2002-01,44.731,
2002-02,44.931,
2002-03,44.239,
2002-04,42.724,
2002-05,42.620,
2002-06,42.507,
2002-07,41.968,
2002-08,42.349,
2002-09,43.813,
2002-10,43.951,
2002-11,50.284,
2002-12,46.834,
2003-01,44.245,
2003-02,40.094,
2003-03,45.873,
2003-04,45.251,
2003-05,49.466,
2003-06,50.444,
2003-07,49.944,
2003-08,44.782,
2003-09,43.599,
2003-10,43.514,
2003-11,37.121,
2003-12,35.131,
2004-01,36.056,
2004-02,35.698,
2004-03,36.775,
2004-04,38.483,
2004-05,38.672,
2004-06,36.964,
2004-07,34.701,
2004-08,33.687,
2004-09,35.777,
2004-10,35.068,
2004-11,36.018,
2004-12,39.230,
2005-01,34.207,
2005-02,34.218,
2005-03,34.281,
2005-04,34.655,
2005-05,34.252,
2005-06,35.611,
2005-07,36.455,
2005-08,35.953,
2005-09,37.179,
2005-10,34.816,
2005-11,35.924,
2005-12,37.450,
2006-01,33.976,
2006-02,32.982,
2006-03,32.760,
2006-04,31.921,
2006-05,33.809,
2006-06,34.547,
2006-07,35.525,
2006-08,36.359,
2006-09,36.311,
2006-10,33.991,
2006-11,33.516,
2006-12,35.125,
2007-01,36.768,
2007-02,38.011,
2007-03,39.277,
2007-04,36.886,
2007-05,37.086,
2007-06,39.170,
2007-07,39.454,
2007-08,39.779,
2007-09,42.897,
2007-10,40.567,
2007-11,41.079,
2007-12,38.907,
2008-01,38.850,
2008-02,42.970,
2008-03,43.046,
2008-04,44.936,
2008-05,47.642,
2008-06,43.513,
2008-07,45.314,
2008-08,46.038,
2008-09,47.826,
2008-10,48.564,
2008-11,49.366,
2008-12,47.234,
2009-01,42.881,
2009-02,41.594,
2009-03,41.579,
2009-04,37.694,
2009-05,39.222,
2009-06,38.861,
2009-07,38.214,
2009-08,32.924,
2009-09,34.112,
2009-10,32.247,
2009-11,30.896,
2009-12,32.058,
2010-01,30.585,
2010-02,30.392,
2010-03,29.811,
2010-04,30.364,
2010-05,32.743,
2010-06,34.993,
2010-07,34.008,
2010-08,33.719,
2010-09,34.447,
2010-10,35.363,
2010-11,34.260,
2010-12,33.470,
2011-01,32.709,
2011-02,34.432,
2011-03,33.493,
2011-04,32.080,
2011-05,32.500,
2011-06,32.930,
2011-07,31.008,
2011-08,29.877,
2011-09,30.592,
2011-10,31.554,
2011-11,31.072,
2011-12,30.826,
2012-01,28.920,
2012-02,29.250,
2012-03,28.955,
2012-04,27.647,
2012-05,27.330,
2012-06,27.505,
2012-07,26.516,
2012-08,26.745,
2012-09,26.832,
2012-10,26.325,
2012-11,26.389,
2012-12,25.977,
2013-01,29.591,
2013-02,28.986,
2013-03,28.205,
2013-04,30.136,
2013-05,32.872,
2013-06,32.312,
2013-07,29.209,
2013-08,30.265,
2013-09,29.922,
2013-10,33.142,
2013-11,33.333,
2013-12,33.337,
2014-01,35.144,
2014-02,35.234,
2014-03,35.476,
2014-04,36.070,
2014-05,35.771,
2014-06,35.076,
2014-07,38.435,
2014-08,37.140,
2014-09,37.706,
2014-10,35.658,
2014-11,31.759,
2014-12,29.482,
