"",BBK01.OUL230,BBK01.OUL230_FLAGS
"",Time deposits of domestic government / for more than two years / Credit cooperatives,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:40,
1999-01,0.253,
1999-02,0.252,
1999-03,0.256,
1999-04,0.233,
1999-05,0.228,
1999-06,0.220,
1999-07,0.220,
1999-08,0.221,
1999-09,0.234,
1999-10,0.334,
1999-11,0.321,
1999-12,0.316,
2000-01,0.313,
2000-02,0.317,
2000-03,0.309,
2000-04,0.318,
2000-05,0.331,
2000-06,0.334,
2000-07,0.413,
2000-08,0.330,
2000-09,0.335,
2000-10,0.334,
2000-11,0.332,
2000-12,0.317,
2001-01,0.311,
2001-02,0.299,
2001-03,0.314,
2001-04,0.317,
2001-05,0.320,
2001-06,0.326,
2001-07,0.322,
2001-08,0.324,
2001-09,0.319,
2001-10,0.324,
2001-11,0.313,
2001-12,0.319,
2002-01,0.319,
2002-02,0.313,
2002-03,0.305,
2002-04,0.307,
2002-05,0.355,
2002-06,0.365,
2002-07,0.360,
2002-08,0.353,
2002-09,0.343,
2002-10,0.339,
2002-11,0.340,
2002-12,0.347,
2003-01,0.356,
2003-02,0.361,
2003-03,0.361,
2003-04,0.371,
2003-05,0.366,
2003-06,0.363,
2003-07,0.353,
2003-08,0.349,
2003-09,0.339,
2003-10,0.239,
2003-11,0.237,
2003-12,0.192,
2004-01,0.196,
2004-02,0.192,
2004-03,0.188,
2004-04,0.187,
2004-05,0.189,
2004-06,0.184,
2004-07,0.187,
2004-08,0.185,
2004-09,0.187,
2004-10,0.184,
2004-11,0.183,
2004-12,0.179,
2005-01,0.185,
2005-02,0.211,
2005-03,0.213,
2005-04,0.210,
2005-05,0.213,
2005-06,0.196,
2005-07,0.194,
2005-08,0.185,
2005-09,0.181,
2005-10,0.181,
2005-11,0.196,
2005-12,0.195,
2006-01,0.196,
2006-02,0.187,
2006-03,0.186,
2006-04,0.181,
2006-05,0.192,
2006-06,0.195,
2006-07,0.195,
2006-08,0.195,
2006-09,0.203,
2006-10,0.206,
2006-11,0.218,
2006-12,0.207,
2007-01,0.204,
2007-02,0.219,
2007-03,0.205,
2007-04,0.203,
2007-05,0.216,
2007-06,0.212,
2007-07,0.206,
2007-08,0.207,
2007-09,0.210,
2007-10,0.213,
2007-11,0.217,
2007-12,0.227,
2008-01,0.210,
2008-02,0.208,
2008-03,0.207,
2008-04,0.207,
2008-05,0.205,
2008-06,0.201,
2008-07,0.199,
2008-08,0.196,
2008-09,0.415,
2008-10,0.259,
2008-11,0.258,
2008-12,0.269,
2009-01,0.273,
2009-02,0.269,
2009-03,0.257,
2009-04,0.256,
2009-05,0.258,
2009-06,0.258,
2009-07,0.252,
2009-08,0.262,
2009-09,0.240,
2009-10,0.248,
2009-11,0.255,
2009-12,0.255,
2010-01,0.258,
2010-02,0.260,
2010-03,0.271,
2010-04,0.281,
2010-05,0.285,
2010-06,0.282,
2010-07,0.288,
2010-08,0.287,
2010-09,0.289,
2010-10,0.285,
2010-11,0.276,
2010-12,0.278,
2011-01,0.286,
2011-02,0.295,
2011-03,0.305,
2011-04,0.305,
2011-05,0.305,
2011-06,0.308,
2011-07,0.324,
2011-08,0.325,
2011-09,0.325,
2011-10,0.326,
2011-11,0.324,
2011-12,0.319,
2012-01,0.314,
2012-02,0.315,
2012-03,0.329,
2012-04,0.330,
2012-05,0.344,
2012-06,0.342,
2012-07,0.343,
2012-08,0.346,
2012-09,0.346,
2012-10,0.342,
2012-11,0.349,
2012-12,0.352,
2013-01,0.354,
2013-02,0.346,
2013-03,0.340,
2013-04,0.334,
2013-05,0.437,
2013-06,0.448,
2013-07,0.429,
2013-08,0.429,
2013-09,0.422,
2013-10,0.416,
2013-11,0.434,
2013-12,0.409,
2014-01,0.415,
2014-02,0.416,
2014-03,0.416,
2014-04,0.400,
2014-05,0.394,
2014-06,0.278,
2014-07,0.298,
2014-08,0.298,
2014-09,0.299,
2014-10,0.316,
2014-11,0.305,
2014-12,0.323,Provisional value
