"",BBK01.OUH387,BBK01.OUH387_FLAGS
"",Savings bonds purchased by non-banks (non-MFIs) / for up and including 1 year / Savings banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:11:41,
1999-01,0.772,
1999-02,0.729,
1999-03,0.706,
1999-04,0.729,
1999-05,0.736,
1999-06,0.739,
1999-07,0.731,
1999-08,0.812,
1999-09,0.801,
1999-10,0.804,
1999-11,0.835,
1999-12,0.888,
2000-01,0.954,
2000-02,0.991,
2000-03,1.018,
2000-04,1.055,
2000-05,1.139,
2000-06,1.195,
2000-07,1.322,
2000-08,1.466,
2000-09,1.681,
2000-10,1.883,
2000-11,2.326,
2000-12,2.513,
2001-01,2.981,
2001-02,3.298,
2001-03,3.597,
2001-04,3.809,
2001-05,4.009,
2001-06,4.182,
2001-07,4.338,
2001-08,4.450,
2001-09,4.476,
2001-10,4.405,
2001-11,4.259,
2001-12,4.316,
2002-01,4.233,
2002-02,4.249,
2002-03,4.192,
2002-04,4.189,
2002-05,4.145,
2002-06,4.125,
2002-07,4.082,
2002-08,4.048,
2002-09,4.043,
2002-10,4.046,
2002-11,4.034,
2002-12,4.012,
2003-01,3.983,
2003-02,3.926,
2003-03,3.982,
2003-04,3.987,
2003-05,3.898,
2003-06,3.812,
2003-07,3.723,
2003-08,3.663,
2003-09,3.594,
2003-10,3.553,
2003-11,3.490,
2003-12,3.473,
2004-01,3.406,
2004-02,3.271,
2004-03,3.133,
2004-04,3.031,
2004-05,2.998,
2004-06,2.983,
2004-07,2.974,
2004-08,2.966,
2004-09,2.929,
2004-10,2.962,
2004-11,2.971,
2004-12,2.979,
2005-01,2.950,
2005-02,2.946,
2005-03,2.907,
2005-04,3.025,
2005-05,3.040,
2005-06,3.009,
2005-07,2.984,
2005-08,2.956,
2005-09,2.932,
2005-10,3.004,
2005-11,3.115,
2005-12,3.325,
2006-01,3.697,
2006-02,4.026,
2006-03,4.355,
2006-04,4.723,
2006-05,5.017,
2006-06,5.274,
2006-07,5.643,
2006-08,6.072,
2006-09,6.753,
2006-10,7.545,
2006-11,8.246,
2006-12,8.955,
2007-01,10.355,
2007-02,11.360,
2007-03,12.379,
2007-04,13.295,
2007-05,14.338,
2007-06,15.465,
2007-07,16.676,
2007-08,17.697,
2007-09,18.616,
2007-10,19.656,
2007-11,20.730,
2007-12,21.644,
2008-01,23.450,
2008-02,24.142,
2008-03,24.661,
2008-04,26.087,
2008-05,27.357,
2008-06,28.295,
2008-07,29.524,
2008-08,30.481,
2008-09,31.340,
2008-10,33.022,
2008-11,33.961,
2008-12,34.141,
2009-01,32.823,
2009-02,31.457,
2009-03,29.904,
2009-04,27.247,
2009-05,24.974,
2009-06,22.574,
2009-07,19.660,
2009-08,17.332,
2009-09,15.169,
2009-10,12.990,
2009-11,11.486,
2009-12,10.019,
2010-01,8.191,
2010-02,7.466,
2010-03,6.946,
2010-04,6.502,
2010-05,6.066,
2010-06,5.795,
2010-07,5.569,
2010-08,5.534,
2010-09,5.508,
2010-10,5.530,
2010-11,5.533,
2010-12,5.660,
2011-01,5.590,
2011-02,5.644,
2011-03,5.720,
2011-04,5.819,
2011-05,6.146,
2011-06,6.389,
2011-07,6.768,
2011-08,6.977,
2011-09,7.260,
2011-10,7.814,
2011-11,8.302,
2011-12,8.847,
2012-01,8.951,
2012-02,9.118,
2012-03,9.329,
2012-04,9.391,
2012-05,9.384,
2012-06,9.225,
2012-07,8.919,
2012-08,8.637,
2012-09,8.225,
2012-10,7.884,
2012-11,7.628,
2012-12,7.712,
2013-01,6.982,
2013-02,6.715,
2013-03,6.361,
2013-04,6.122,
2013-05,5.906,
2013-06,5.721,
2013-07,5.560,
2013-08,5.429,
2013-09,5.300,
2013-10,5.090,
2013-11,4.974,
2013-12,5.135,
2014-01,4.725,
2014-02,4.527,
2014-03,4.410,
2014-04,4.163,
2014-05,4.076,
2014-06,4.002,
2014-07,3.887,
2014-08,3.797,
2014-09,3.807,
2014-10,3.852,
2014-11,3.928,
2014-12,4.040,Provisional value
