"",BBK01.QX1659,BBK01.QX1659_FLAGS
"",All foreign subsidiaries: Long-term liabilities to non-residents / Ireland / All currencies,
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-02 08:15:13,
1991-02,0.013,
1991-03,.,No value available
1991-04,.,No value available
1991-05,0.015,
1991-06,.,No value available
1991-07,.,No value available
1991-08,.,No value available
1991-09,.,No value available
1991-10,.,No value available
1991-11,.,No value available
1991-12,0.291,
1992-01,0.293,
1992-02,0.293,
1992-03,0.160,
1992-04,0.292,
1992-05,0.427,
1992-06,0.295,
1992-07,0.295,
1992-08,0.293,
1992-09,0.031,
1992-10,0.031,
1992-11,0.062,
1992-12,0.061,
1993-01,0.061,
1993-02,0.063,
1993-03,0.037,
1993-04,0.065,
1993-05,0.065,
1993-06,0.065,
1993-07,0.065,
1993-08,0.067,
1993-09,0.038,
1993-10,0.038,
1993-11,0.038,
1993-12,0.039,
1994-01,0.043,
1994-02,0.054,
1994-03,0.042,
1994-04,0.043,
1994-05,0.035,
1994-06,0.034,
1994-07,0.035,
1994-08,0.036,
1994-09,0.035,
1994-10,0.041,
1994-11,0.037,
1994-12,0.087,
1995-01,0.086,
1995-02,0.087,
1995-03,0.086,
1995-04,0.087,
1995-05,0.085,
1995-06,0.088,
1995-07,0.087,
1995-08,0.094,
1995-09,0.092,
1995-10,0.097,
1995-11,0.107,
1995-12,0.057,
1996-01,0.150,
1996-02,0.055,
1996-03,0.056,
1996-04,0.057,
1996-05,0.056,
1996-06,0.056,
1996-07,0.056,
1996-08,0.077,
1996-09,0.077,
1996-10,0.075,
1996-11,0.079,
1996-12,0.126,
1997-01,0.126,
1997-02,0.159,
1997-03,0.184,
1997-04,0.235,
1997-05,0.254,
1997-06,0.261,
1997-07,0.255,
1997-08,0.231,
1997-09,0.166,
1997-10,0.252,
1997-11,0.175,
1997-12,0.255,
1998-01,0.219,
1998-02,0.232,
1998-03,0.239,
1998-04,0.181,
1998-05,0.182,
1998-06,0.188,
1998-07,0.184,
1998-08,0.172,
1998-09,0.157,
1998-10,0.163,
1998-11,0.152,
1998-12,0.175,
1999-01,0.155,
1999-02,0.302,
1999-03,0.367,
1999-04,0.371,
1999-05,0.379,
1999-06,0.374,
1999-07,0.362,
1999-08,0.225,
1999-09,0.229,
1999-10,0.218,
1999-11,0.306,
1999-12,0.477,
2000-01,0.310,
2000-02,0.351,
2000-03,0.358,
2000-04,0.390,
2000-05,0.376,
2000-06,0.409,
2000-07,0.393,
2000-08,0.422,
2000-09,0.453,
2000-10,0.460,
2000-11,0.458,
2000-12,0.499,
2001-01,0.427,
2001-02,0.418,
2001-03,0.429,
2001-04,0.464,
2001-05,0.423,
2001-06,0.479,
2001-07,0.479,
2001-08,0.481,
2001-09,0.561,
2001-10,0.613,
2001-11,0.632,
2001-12,0.602,
2002-01,0.597,
2002-02,0.597,
2002-03,0.583,
2002-04,0.573,
2002-05,0.606,
2002-06,0.648,
2002-07,0.602,
2002-08,0.609,
2002-09,0.527,
2002-10,0.423,
2002-11,0.341,
2002-12,0.338,
2003-01,0.342,
2003-02,0.321,
2003-03,0.322,
2003-04,0.305,
2003-05,0.357,
2003-06,0.293,
2003-07,0.358,
2003-08,0.299,
2003-09,0.298,
2003-10,2.238,
2003-11,0.236,
2003-12,0.235,
2004-01,0.237,
2004-02,0.235,
2004-03,0.237,
2004-04,0.260,
2004-05,0.259,
