"",BBK01.OUZ319,BBK01.OUZ319_FLAGS
"","Provisions for liabilities and charges, Mortgage banks",
unit,DM/EURO (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 10:57:52,
1999-01,1.065,
1999-02,1.164,
1999-03,1.143,
1999-04,1.117,
1999-05,1.102,
1999-06,1.068,
1999-07,1.058,
1999-08,1.038,
1999-09,1.017,
1999-10,0.969,
1999-11,0.967,
1999-12,0.969,
2000-01,1.223,
2000-02,1.225,
2000-03,1.255,
2000-04,1.227,
2000-05,1.169,
2000-06,1.098,
2000-07,1.094,
2000-08,1.062,
2000-09,1.059,
2000-10,1.044,
2000-11,1.027,
2000-12,1.046,
2001-01,1.240,
2001-02,1.222,
2001-03,1.167,
2001-04,1.139,
2001-05,1.112,
2001-06,1.202,
2001-07,1.136,
2001-08,1.114,
2001-09,1.117,
2001-10,1.095,
2001-11,1.101,
2001-12,1.119,
2002-01,1.228,
2002-02,1.213,
2002-03,1.151,
2002-04,1.134,
2002-05,1.130,
2002-06,1.097,
2002-07,1.074,
2002-08,1.036,
2002-09,1.062,
2002-10,1.094,
2002-11,1.072,
2002-12,1.067,
2003-01,1.339,
2003-02,1.350,
2003-03,1.319,
2003-04,1.298,
2003-05,1.330,
2003-06,1.305,
2003-07,1.318,
2003-08,1.310,
2003-09,1.304,
2003-10,1.280,
2003-11,1.274,
2003-12,1.315,
2004-01,1.553,
2004-02,1.550,
2004-03,1.512,
2004-04,1.469,
2004-05,1.438,
2004-06,1.396,
2004-07,1.346,
2004-08,1.343,
2004-09,1.314,
2004-10,1.310,
2004-11,1.313,
2004-12,1.319,
2005-01,1.573,
2005-02,1.537,
2005-03,1.473,
2005-04,1.407,
2005-05,1.367,
2005-06,1.377,
2005-07,1.414,
2005-08,1.375,
2005-09,1.422,
2005-10,1.455,
2005-11,1.427,
2005-12,1.372,
2006-01,1.499,
2006-02,1.448,
2006-03,1.466,
2006-04,1.434,
2006-05,1.448,
2006-06,1.430,
2006-07,1.446,
2006-08,1.426,
2006-09,1.395,
2006-10,1.387,
2006-11,1.372,
2006-12,1.349,
2007-01,1.529,
2007-02,1.482,
2007-03,1.521,
2007-04,1.465,
2007-05,1.454,
2007-06,1.421,
2007-07,1.411,
2007-08,1.419,
2007-09,1.359,
2007-10,1.365,
2007-11,1.350,
2007-12,1.378,
2008-01,1.712,
2008-02,1.611,
2008-03,1.598,
2008-04,1.536,
2008-05,1.512,
2008-06,1.533,
2008-07,1.479,
2008-08,1.464,
2008-09,1.524,
2008-10,1.545,
2008-11,1.540,
2008-12,1.537,
2009-01,2.231,
2009-02,2.217,
2009-03,2.365,
2009-04,2.433,
2009-05,2.378,
2009-06,2.436,
2009-07,2.226,
2009-08,2.232,
2009-09,2.057,
2009-10,1.922,
2009-11,1.800,
2009-12,1.832,
2010-01,2.342,
2010-02,2.385,
2010-03,2.354,
2010-04,2.302,
2010-05,2.374,
2010-06,2.174,
2010-07,2.116,
2010-08,2.108,
2010-09,2.033,
2010-10,1.756,
2010-11,1.562,
2010-12,1.559,
2011-01,1.699,
2011-02,1.586,
2011-03,1.688,
2011-04,1.599,
2011-05,1.564,
2011-06,1.547,
2011-07,1.518,
2011-08,1.440,
2011-09,1.317,
2011-10,1.336,
2011-11,1.306,
2011-12,1.348,
2012-01,2.013,
2012-02,2.002,
2012-03,2.022,
2012-04,2.024,
2012-05,1.983,
2012-06,1.941,
2012-07,1.958,
2012-08,1.950,
2012-09,1.950,
2012-10,1.969,
2012-11,1.871,
2012-12,1.861,
2013-01,2.029,
2013-02,2.023,
2013-03,2.015,
2013-04,1.964,
2013-05,1.924,
2013-06,1.406,
2013-07,1.371,
2013-08,1.301,
2013-09,1.288,
2013-10,1.537,
2013-11,1.282,
2013-12,1.306,
2014-01,1.321,
2014-02,1.365,
2014-03,1.411,
2014-04,1.561,
2014-05,1.407,
2014-06,1.359,
2014-07,1.389,
2014-08,1.368,
2014-09,1.365,
2014-10,1.340,
2014-11,1.310,
