"",BBK01.OUA198,BBK01.OUA198_FLAGS
"",Time deposits of domestic government / for more than one year up to and including two years / All categories of banks,
unit,Euro (hypothetically euro-based),
unit multiplier,billion,
last update,2015-02-05 09:22:32,
1999-01,0.407,
1999-02,0.412,
1999-03,0.428,
1999-04,0.454,
1999-05,0.306,
1999-06,0.337,
1999-07,0.305,
1999-08,0.397,
1999-09,0.350,
1999-10,0.385,
1999-11,0.362,
1999-12,0.414,
2000-01,0.807,
2000-02,0.892,
2000-03,0.854,
2000-04,0.959,
2000-05,0.937,
2000-06,0.929,
2000-07,1.051,
2000-08,1.058,
2000-09,1.028,
2000-10,1.037,
2000-11,1.079,
2000-12,1.184,
2001-01,1.386,
2001-02,1.425,
2001-03,1.425,
2001-04,1.616,
2001-05,1.606,
2001-06,1.442,
2001-07,1.095,
2001-08,1.083,
2001-09,1.080,
2001-10,1.079,
2001-11,1.073,
2001-12,1.217,
2002-01,1.176,
2002-02,1.170,
2002-03,1.147,
2002-04,0.944,
2002-05,0.959,
2002-06,0.980,
2002-07,0.959,
2002-08,0.959,
2002-09,0.842,
2002-10,0.841,
2002-11,0.842,
2002-12,0.899,
2003-01,0.881,
2003-02,0.562,
2003-03,0.547,
2003-04,0.560,
2003-05,0.540,
2003-06,0.529,
2003-07,0.496,
2003-08,0.510,
2003-09,0.545,
2003-10,0.485,
2003-11,0.506,
2003-12,0.515,
2004-01,0.475,
2004-02,0.460,
2004-03,0.872,
2004-04,0.867,
2004-05,0.908,
2004-06,0.888,
2004-07,0.909,
2004-08,0.882,
2004-09,0.890,
2004-10,0.977,
2004-11,0.997,
2004-12,0.917,
2005-01,0.940,
2005-02,0.926,
2005-03,0.533,
2005-04,0.543,
2005-05,0.537,
2005-06,0.542,
2005-07,0.506,
2005-08,0.514,
2005-09,0.520,
2005-10,0.498,
2005-11,0.510,
2005-12,0.489,
2006-01,0.551,
2006-02,0.582,
2006-03,0.603,
2006-04,0.669,
2006-05,0.723,
2006-06,0.722,
2006-07,0.707,
2006-08,1.449,
2006-09,1.730,
2006-10,1.772,
2006-11,1.807,
2006-12,2.117,
2007-01,2.464,
2007-02,2.499,
2007-03,2.504,
2007-04,2.458,
2007-05,2.505,
2007-06,3.403,
2007-07,3.468,
2007-08,3.525,
2007-09,3.556,
2007-10,3.167,
2007-11,3.388,
2007-12,3.739,
2008-01,3.234,
2008-02,3.394,
2008-03,4.410,
2008-04,4.089,
2008-05,4.208,
2008-06,4.645,
2008-07,4.360,
2008-08,4.543,
2008-09,4.559,
2008-10,4.465,
2008-11,4.317,
2008-12,3.623,
2009-01,3.665,
2009-02,3.913,
2009-03,3.385,
2009-04,3.611,
2009-05,3.763,
2009-06,3.560,
2009-07,3.869,
2009-08,3.857,
2009-09,3.917,
2009-10,3.902,
2009-11,3.797,
2009-12,3.603,
2010-01,3.551,
2010-02,3.585,
2010-03,3.423,
2010-04,3.269,
2010-05,3.067,
2010-06,2.536,
2010-07,2.107,
2010-08,1.984,
2010-09,1.915,
2010-10,2.171,
2010-11,2.057,
2010-12,2.570,
2011-01,2.534,
2011-02,2.348,
2011-03,2.420,
2011-04,2.456,
2011-05,2.858,
2011-06,2.564,
2011-07,3.251,
2011-08,3.296,
2011-09,3.427,
2011-10,3.569,
2011-11,3.690,
2011-12,3.816,
2012-01,3.279,
2012-02,3.479,
2012-03,3.791,
2012-04,3.821,
2012-05,4.026,
2012-06,4.715,
2012-07,4.419,
2012-08,4.496,
2012-09,4.478,
2012-10,4.448,
2012-11,4.550,
2012-12,4.548,
2013-01,4.558,
2013-02,4.531,
2013-03,5.005,
2013-04,5.181,
2013-05,5.547,
2013-06,5.549,
2013-07,5.105,
2013-08,5.085,
2013-09,5.082,
2013-10,5.386,
2013-11,5.384,
2013-12,5.670,
2014-01,5.627,
2014-02,6.060,
2014-03,6.057,
2014-04,6.147,
2014-05,6.057,
2014-06,6.017,
2014-07,5.862,
2014-08,5.929,
2014-09,5.720,
2014-10,5.772,
2014-11,6.378,
2014-12,7.472,Provisional value
